gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS4D02G000100	Chr4D	410004	411353	-	410678	Chr4D	230390	231739	-	231064	1.0	1.0	collinear
gene:TraesCS4D02G000200	Chr4D	459757	463413	+	461585	Chr4D	280157	283813	+	281985	1.0	1.0	collinear
gene:TraesCS4D02G000300	Chr4D	463593	465530	-	464561	Chr4D	283993	285930	-	284961	1.0	1.0	collinear
gene:TraesCS4D02G000400	Chr4D	465934	467579	-	466756	Chr4D	286334	287979	-	287156	1.0	1.0	collinear
gene:TraesCS4D02G000500	Chr4D	475405	480227	+	477816	Chr4D	295815	300284	+	298049	1.0	1.0	collinear
gene:TraesCS4D02G000600	Chr4D	536521	548551	+	542536	Chr4D	355901	367931	+	361916	1.0	1.0	collinear
gene:TraesCS4D02G000700	Chr4D	606454	610258	-	608356	Chr4D	423114	426918	-	425016	1.0	1.0	collinear
gene:TraesCS4D02G000800	Chr4D	610570	611973	+	611271	Chr4D	427230	428633	+	427931	1.0	1.0	collinear
gene:TraesCS4D02G000900	Chr4D	613247	618294	-	615770	Chr4D	429907	434950	-	432428	0.998	0.998	collinear
gene:TraesCS4D02G001000	Chr4D	628287	631577	+	629932	Chr4D	443996	447286	+	445641	1.0	0.998	collinear
gene:TraesCS4D02G001100	Chr4D	663250	664073	+	663661	Chr4D	477927	478750	+	478338	1.0	1.0	collinear
gene:TraesCS4D02G001200	Chr4D	738967	739353	+	739160	Chr4D	552388	552774	+	552581	1.0	1.0	collinear
gene:TraesCS4D02G001300	Chr4D	762065	764320	-	763192	Chr4D	574518	576773	-	575645	1.0	1.0	collinear
gene:TraesCS4D02G001400	Chr4D	1184737	1188140	+	1186438	Chr4D	1001519	1004922	+	1003220	1.0	1.0	collinear
gene:TraesCS4D02G001500	Chr4D	1197681	1199853	+	1198767	Chr4D	1014153	1016325	+	1015239	1.0	1.0	collinear
gene:TraesCS4D02G001600	Chr4D	1202412	1204113	-	1203262	Chr4D	1018884	1020585	-	1019734	1.0	1.0	collinear
gene:TraesCS4D02G001700	Chr4D	1205779	1206821	+	1206300	Chr4D	1022251	1023293	+	1022772	1.0	1.0	collinear
gene:TraesCS4D02G001800	Chr4D	1230245	1231918	+	1231081	Chr4D	1046666	1048339	+	1047502	1.0	1.0	collinear
gene:TraesCS4D02G001900	Chr4D	1239483	1240526	+	1240004	Chr4D	1055424	1056455	+	1055939	0.987	0.987	collinear
gene:TraesCS4D02G002000	Chr4D	1241676	1243905	+	1242790	Chr4D	1057605	1059834	+	1058719	1.0	1.0	collinear
gene:TraesCS4D02G002100	Chr4D	1245719	1248662	+	1247190	Chr4D	1061648	1064591	+	1063119	1.0	1.0	collinear
gene:TraesCS4D02G002200	Chr4D	1251438	1251851	-	1251644	Chr4D	1067160	1067573	-	1067366	1.0	1.0	collinear
gene:TraesCS4D02G002300	Chr4D	1286302	1287883	+	1287092	Chr4D	1101564	1103145	+	1102354	1.0	1.0	collinear
gene:TraesCS4D02G002400	Chr4D	1288444	1290808	+	1289626	Chr4D	1103706	1106070	+	1104888	1.0	1.0	collinear
gene:TraesCS4D02G002500	Chr4D	1297963	1301125	+	1299544	Chr4D	1113225	1116387	+	1114806	1.0	1.0	collinear
gene:TraesCS4D02G002600	Chr4D	1310863	1311597	-	1311230	Chr4D	1126190	1126924	-	1126557	1.0	0.998	collinear
gene:TraesCS4D02G002700	Chr4D	1326107	1330167	+	1328137	Chr4D	1140779	1144839	+	1142809	1.0	1.0	collinear
gene:TraesCS4D02G002800	Chr4D	1348408	1352693	-	1350550	Chr4D	1162829	1167116	-	1164972	1.0	1.0	collinear
gene:TraesCS4D02G002900	Chr4D	1364798	1368651	-	1366724	Chr4D	1178948	1182801	-	1180874	1.0	1.0	collinear
gene:TraesCS4D02G003000	Chr4D	1369971	1374666	-	1372318	Chr4D	1184121	1188816	-	1186468	1.0	1.0	collinear
gene:TraesCS4D02G003100	Chr4D	1376523	1381207	-	1378865	Chr4D	1190669	1195354	-	1193011	1.0	1.0	collinear
gene:TraesCS4D02G003200	Chr4D	1382332	1386959	-	1384645	Chr4D	1196478	1200817	-	1198647	0.999	0.999	collinear
gene:TraesCS4D02G003300	Chr4D	1397792	1401504	+	1399648	Chr4D	1211494	1215206	+	1213350	1.0	1.0	collinear
gene:TraesCS4D02G003400	Chr4D	1405006	1407207	-	1406106	Chr4D	1218708	1220909	-	1219808	1.0	1.0	collinear
gene:TraesCS4D02G003500	Chr4D	1408328	1412112	-	1410220	Chr4D	1222030	1225814	-	1223922	1.0	1.0	collinear
gene:TraesCS4D02G003600	Chr4D	1413664	1416117	+	1414890	Chr4D	1227366	1229819	+	1228592	1.0	0.999	collinear
gene:TraesCS4D02G003800	Chr4D	1640555	1645983	-	1643269	Chr4D	2249877	2255028	-	2252452	1.0	1.0	collinear
gene:TraesCS4D02G003900	Chr4D	1665727	1668294	+	1667010	Chr4D	2274851	2277418	+	2276134	1.0	1.0	collinear
gene:TraesCS4D02G004000	Chr4D	1704075	1708862	-	1706468	Chr4D	2312822	2317609	-	2315215	1.0	1.0	collinear
gene:TraesCS4D02G004100	Chr4D	1820770	1826513	+	1823641	Chr4D	2427022	2432765	+	2429893	1.0	0.999	collinear
gene:TraesCS4D02G004200	Chr4D	1871232	1878072	+	1874652	Chr4D	2476130	2482970	+	2479550	1.0	0.999	collinear
gene:TraesCS4D02G004300	Chr4D	1994174	1998323	+	1996248	Chr4D	3232138	3236287	-	3234212	1.0	0.999	collinear
gene:TraesCS4D02G004400	Chr4D	2020228	2021352	-	2020790	Chr4D	3209695	3210819	+	3210257	1.0	1.0	collinear
gene:TraesCS4D02G004500	Chr4D	2070985	2071635	+	2071310	Chr4D	3161585	3162235	-	3161910	1.0	1.0	collinear
gene:TraesCS4D02G004600	Chr4D	2073663	2074094	-	2073878	Chr4D	3159126	3159557	+	3159341	1.0	1.0	collinear
gene:TraesCS4D02G004700	Chr4D	2110151	2112584	+	2111367	Chr4D	3125086	3127519	-	3126302	1.0	0.999	collinear
gene:TraesCS4D02G004800	Chr4D	2769470	2770229	-	2769849	Chr4D	3500675	3501434	+	3501054	1.0	1.0	collinear
gene:TraesCS4D02G004900	Chr4D	2804895	2805647	+	2805271	Chr4D	3465668	3466420	-	3466044	1.0	1.0	collinear
gene:TraesCS4D02G005000	Chr4D	2955007	2958460	+	2956733	Chr4D	3315993	3319446	-	3317719	1.0	1.0	collinear
gene:TraesCS4D02G005100	Chr4D	2990063	3000709	+	2995386	Chr4D	3273976	3284869	-	3279422	1.0	1.0	collinear
gene:TraesCS4D02G005200	Chr4D	3224039	3225269	-	3224654	Chr4D	4390280	4391510	-	4390895	1.0	1.0	collinear
gene:TraesCS4D02G005300	Chr4D	3241540	3243387	+	3242463	Chr4D	4407781	4409628	+	4408704	1.0	1.0	collinear
gene:TraesCS4D02G005400	Chr4D	3249177	3250792	-	3249984	Chr4D	4415136	4416751	-	4415943	1.0	1.0	collinear
gene:TraesCS4D02G005500	Chr4D	3251277	3253836	+	3252556	Chr4D	4417236	4419795	+	4418515	1.0	1.0	collinear
gene:TraesCS4D02G005600	Chr4D	3256288	3260868	-	3258578	Chr4D	4422247	4426827	-	4424537	1.0	1.0	collinear
gene:TraesCS4D02G005700	Chr4D	3284953	3287411	-	3286182	Chr4D	4449665	4452123	-	4450894	1.0	1.0	collinear
gene:TraesCS4D02G005900	Chr4D	3332808	3336931	+	3334869	Chr4D	4497369	4501492	+	4499430	1.0	1.0	collinear
gene:TraesCS4D02G006000	Chr4D	3341090	3348892	-	3344991	Chr4D	4505651	4513453	-	4509552	1.0	0.999	collinear
gene:TraesCS4D02G006100	Chr4D	3396041	3400090	-	3398065	Chr4D	4559868	4563917	-	4561892	1.0	1.0	collinear
gene:TraesCS4D02G006200	Chr4D	3403377	3404528	-	3403952	Chr4D	4567204	4568355	-	4567779	1.0	1.0	collinear
gene:TraesCS4D02G006300	Chr4D	3418552	3421822	-	3420187	Chr4D	4582381	4585651	-	4584016	1.0	1.0	collinear
gene:TraesCS4D02G006400	Chr4D	3426358	3427205	-	3426781	Chr4D	4590187	4591034	-	4590610	1.0	1.0	collinear
gene:TraesCS4D02G006500	Chr4D	3427774	3428509	-	3428141	Chr4D	4591603	4592338	-	4591970	1.0	1.0	collinear
gene:TraesCS4D02G006600	Chr4D	3429746	3430780	-	3430263	Chr4D	4594326	4595360	-	4594843	1.0	1.0	collinear
gene:TraesCS4D02G006700	Chr4D	3434178	3437850	-	3436014	Chr4D	4598758	4602430	-	4600594	1.0	1.0	collinear
gene:TraesCS4D02G006800	Chr4D	3568241	3573786	-	3571013	Chr4D	4842710	4848259	-	4845484	1.0	1.0	collinear
gene:TraesCS4D02G006900	Chr4D	3585894	3588718	-	3587306	Chr4D	4860332	4863156	-	4861744	1.0	1.0	collinear
gene:TraesCS4D02G007000	Chr4D	3596004	3598582	+	3597293	Chr4D	4870442	4873020	+	4871731	1.0	1.0	collinear
gene:TraesCS4D02G007100	Chr4D	3599352	3600950	-	3600151	Chr4D	4873790	4875388	-	4874589	1.0	1.0	collinear
