gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS7B02G129600	Chr7B	155466822	155468828	+	155467825	Chr7B	169440342	169442348	+	169441345	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G129700	Chr7B	155469830	155479020	-	155474425	Chr7B	169443350	169452540	-	169447945	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G129800	Chr7B	155897075	155907514	-	155902294	Chr7B	169867313	169877751	-	169872532	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G129900	Chr7B	156419077	156431967	+	156425522	Chr7B	170386916	170399805	+	170393360	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130000	Chr7B	156625396	156631991	+	156628693	Chr7B	170591412	170598005	+	170594708	0.999	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G130100	Chr7B	156632375	156632695	-	156632535	Chr7B	170598389	170598709	-	170598549	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130200	Chr7B	156681110	156685077	+	156683093	Chr7B	170646221	170650188	+	170648204	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130300	Chr7B	156704042	156708118	+	156706080	Chr7B	170668769	170672844	+	170670806	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130400	Chr7B	156752560	156756552	-	156754556	Chr7B	170717286	170721278	-	170719282	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130500	Chr7B	156946722	156967606	+	156957164	Chr7B	170910619	170930912	+	170920765	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130600	Chr7B	157216608	157219667	-	157218137	Chr7B	171178423	171181482	-	171179952	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130700	Chr7B	157674223	157684150	+	157679186	Chr7B	171632121	171641814	+	171636967	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G130800	Chr7B	157687777	157689540	+	157688658	Chr7B	171645441	171647204	+	171646322	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130900	Chr7B	157808448	157809668	+	157809058	Chr7B	171763139	171764359	+	171763749	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131000	Chr7B	158073628	158076852	+	158075240	Chr7B	172026737	172029961	+	172028349	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131100	Chr7B	158168385	158174065	+	158171225	Chr7B	172121028	172126708	+	172123868	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G131200	Chr7B	158174562	158183596	-	158179079	Chr7B	172127205	172136239	-	172131722	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131300	Chr7B	158186140	158186980	-	158186560	Chr7B	172138503	172139343	-	172138923	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131400	Chr7B	158367322	158393174	-	158380248	Chr7B	172318403	172344029	-	172331216	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G131500	Chr7B	158552585	158555331	-	158553958	Chr7B	172501093	172503543	-	172502318	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131600	Chr7B	158937105	158937347	+	158937226	Chr7B	172884339	172884581	+	172884460	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131700	Chr7B	159136977	159142774	+	159139875	Chr7B	173086635	173092433	+	173089534	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G131800	Chr7B	159505560	159508304	+	159506932	Chr7B	173479347	173482091	+	173480719	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131900	Chr7B	159509775	159516122	+	159512948	Chr7B	173483562	173489909	+	173486735	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132000	Chr7B	159516261	159520815	-	159518538	Chr7B	173490048	173494602	-	173492325	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132100	Chr7B	159524893	159529135	-	159527014	Chr7B	173498682	173502924	-	173500803	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132300	Chr7B	161191831	161196107	+	161193969	Chr7B	175156104	175160380	+	175158242	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132400	Chr7B	161196311	161197864	-	161197087	Chr7B	175160584	175162137	-	175161360	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G132500	Chr7B	161239512	161241436	+	161240474	Chr7B	175211182	175213106	+	175212144	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132600	Chr7B	161444294	161448455	+	161446374	Chr7B	175414396	175418557	+	175416476	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132700	Chr7B	161514487	161516281	-	161515384	Chr7B	175484469	175486263	-	175485366	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G132800	Chr7B	161647652	161653370	+	161650511	Chr7B	175617086	175622804	+	175619945	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132900	Chr7B	161653647	161658519	-	161656083	Chr7B	175623081	175627954	-	175625517	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G133000	Chr7B	161776233	161780196	+	161778214	Chr7B	175745474	175749437	+	175747455	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G133100	Chr7B	162078769	162082296	-	162080532	Chr7B	176046200	176049727	-	176047963	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G133200	Chr7B	162090161	162099982	-	162095071	Chr7B	176057435	176067081	-	176062258	1.0	0.996	rearrangement:Chr7B_block1
gene:TraesCS7B02G133300	Chr7B	162113319	162114854	-	162114086	Chr7B	176091685	176093221	-	176092453	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G133400	Chr7B	162115008	162126238	-	162120623	Chr7B	176093375	176104604	-	176098989	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G133500	Chr7B	162136182	162148596	-	162142389	Chr7B	176114204	176126261	-	176120232	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G133600	Chr7B	162339315	162342383	-	162340849	Chr7B	176303469	176306537	-	176305003	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G133700	Chr7B	162572454	162588798	+	162580626	Chr7B	176537481	176554065	+	176545773	0.993	0.993	rearrangement:Chr7B_block1
gene:TraesCS7B02G133800	Chr7B	162778571	162781113	+	162779842	Chr7B	176711179	176713722	+	176712450	1.0	0.995	rearrangement:Chr7B_block1
gene:TraesCS7B02G133900	Chr7B	162922749	162925353	-	162924051	Chr7B	176841499	176844103	-	176842801	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G134000	Chr7B	163008603	163013900	-	163011251	Chr7B	176921302	176926599	-	176923950	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G134100	Chr7B	163478859	163480189	+	163479524	Chr7B	177356350	177357680	+	177357015	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G134200	Chr7B	163503937	163509103	-	163506520	Chr7B	177381190	177386355	-	177383772	0.999	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G134300	Chr7B	164074683	164078244	-	164076463	Chr7B	177930841	177934407	-	177932624	0.999	0.996	rearrangement:Chr7B_block1
gene:TraesCS7B02G134400	Chr7B	164100668	164103745	-	164102206	Chr7B	177956496	177959573	-	177958034	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G134500	Chr7B	164161131	164164476	+	164162803	Chr7B	178016234	178019579	+	178017906	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G134600	Chr7B	164585536	164590079	+	164587807	Chr7B	178475533	178480076	+	178477804	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G134700	Chr7B	164945062	164950725	+	164947893	Chr7B	178830086	178835783	+	178832934	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G134800	Chr7B	164964343	164965403	+	164964873	Chr7B	178848026	178849086	+	178848556	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G134900	Chr7B	164973932	164977878	+	164975905	Chr7B	178857105	178861051	+	178859078	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G135000	Chr7B	165098497	165099589	+	165099043	Chr7B	178989677	178990769	+	178990223	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G135100	Chr7B	165101815	165103178	-	165102496	Chr7B	178992995	178994358	-	178993676	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G135200	Chr7B	165111379	165112791	+	165112085	Chr7B	179002559	179003971	+	179003265	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G135300	Chr7B	165301384	165310703	-	165306043	Chr7B	179181376	179190695	-	179186035	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G135400	Chr7B	165528060	165529640	+	165528850	Chr7B	179416651	179418231	+	179417441	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G135500	Chr7B	165530132	165533219	-	165531675	Chr7B	179418723	179421810	-	179420266	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G135600	Chr7B	166769711	166775066	+	166772388	Chr7B	180617626	180622642	+	180620134	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G135700	Chr7B	166988834	166992014	+	166990424	Chr7B	180833762	180837025	+	180835393	1.0	0.951	rearrangement:Chr7B_block1
gene:TraesCS7B02G135800	Chr7B	167006133	167008886	-	167007509	Chr7B	180865434	180868148	-	180866791	0.981	0.98	rearrangement:Chr7B_block1
gene:TraesCS7B02G135900	Chr7B	167574529	167576382	-	167575455	Chr7B	181449746	181451598	-	181450672	0.999	0.996	rearrangement:Chr7B_block1
gene:TraesCS7B02G136000	Chr7B	167686223	167687956	-	167687089	Chr7B	181560614	181562342	-	181561478	0.996	0.992	rearrangement:Chr7B_block1
gene:TraesCS7B02G136100	Chr7B	167749538	167751019	-	167750278	Chr7B	181619442	181620928	-	181620185	1.0	0.995	rearrangement:Chr7B_block1
gene:TraesCS7B02G136200	Chr7B	168073452	168077590	+	168075521	Chr7B	181949964	181954101	+	181952032	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G136300	Chr7B	168313998	168321034	+	168317516	Chr7B	182185985	182193020	+	182189502	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G136400	Chr7B	168321379	168325159	-	168323269	Chr7B	182193365	182197142	-	182195253	0.999	0.996	rearrangement:Chr7B_block1
gene:TraesCS7B02G136500	Chr7B	168352026	168353811	+	168352918	Chr7B	182223160	182224948	+	182224054	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G136600	Chr7B	168356462	168363553	-	168360007	Chr7B	182227390	182234483	-	182230936	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G136700	Chr7B	168751605	168755719	+	168753662	Chr7B	182621930	182626044	+	182623987	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G136800	Chr7B	168756153	168760489	-	168758321	Chr7B	182626478	182630815	-	182628646	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G136900	Chr7B	169268002	169269625	+	169268813	Chr7B	183131623	183133246	+	183132434	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G137000	Chr7B	169289584	169306596	+	169298090	Chr7B	183153211	183170239	+	183161725	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G137200	Chr7B	169432947	169436321	+	169434634	Chr7B	183295298	183298672	+	183296985	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G137300	Chr7B	169463428	169466607	-	169465017	Chr7B	183351093	183354272	-	183352682	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G137400	Chr7B	169468525	169473066	-	169470795	Chr7B	183356190	183360732	-	183358461	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G137500	Chr7B	171984517	171986679	+	171985598	Chr7B	185806463	185808625	+	185807544	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G137600	Chr7B	171991700	171995686	+	171993693	Chr7B	185814131	185818328	+	185816229	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G137700	Chr7B	172571376	172579481	+	172575428	Chr7B	186401992	186409890	+	186405941	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G137800	Chr7B	172585813	172591014	+	172588413	Chr7B	186416221	186421421	+	186418821	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G137900	Chr7B	173058978	173065001	-	173061989	Chr7B	186897722	186903745	-	186900733	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G138100	Chr7B	173304837	173308240	+	173306538	Chr7B	187142234	187145905	+	187144069	1.0	0.967	rearrangement:Chr7B_block1
gene:TraesCS7B02G138200	Chr7B	173859571	173866902	+	173863236	Chr7B	187653654	187660988	+	187657321	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G138300	Chr7B	173866993	173867526	-	173867259	Chr7B	187661079	187661612	-	187661345	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G138400	Chr7B	174044735	174047183	-	174045959	Chr7B	187837608	187840057	-	187838832	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G138500	Chr7B	174067321	174070663	+	174068992	Chr7B	187860224	187863566	+	187861895	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G138600	Chr7B	174071156	174072424	-	174071790	Chr7B	187864059	187865332	-	187864695	1.0	0.994	rearrangement:Chr7B_block1
gene:TraesCS7B02G138700	Chr7B	174072994	174077981	-	174075487	Chr7B	187865902	187870886	-	187868394	1.0	0.999	rearrangement:Chr7B_block1
