gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS2B02G015500	Chr2B	7428456	7443833	+	7436144	Chr2B	6318805	6334113	-	6326459	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G015600	Chr2B	7447722	7460468	-	7454095	Chr2B	6302419	6315082	+	6308750	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G015700	Chr2B	7565607	7579969	+	7572788	Chr2B	6183863	6198236	-	6191049	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G015900	Chr2B	7643087	7645223	+	7644155	Chr2B	6118989	6121125	-	6120057	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G016000	Chr2B	7645446	7648835	-	7647140	Chr2B	6115377	6118766	+	6117071	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G016100	Chr2B	7654561	7658535	+	7656548	Chr2B	6105677	6109649	-	6107663	0.999	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B02G016200	Chr2B	7661710	7662105	-	7661907	Chr2B	6102107	6102502	+	6102304	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G016300	Chr2B	7682563	7684162	-	7683362	Chr2B	6080382	6081981	+	6081181	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G016400	Chr2B	7689153	7689905	+	7689529	Chr2B	6074639	6075391	-	6075015	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G016500	Chr2B	7771483	7773424	-	7772453	Chr2B	5991670	5993611	+	5992640	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G016600	Chr2B	7776644	7778289	+	7777466	Chr2B	5986805	5988450	-	5987627	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G016700	Chr2B	7799305	7803764	-	7801534	Chr2B	5952928	5957387	+	5955157	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B02G016800	Chr2B	7814111	7816247	-	7815179	Chr2B	5940749	5942885	+	5941817	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G016900	Chr2B	7837463	7839019	+	7838241	Chr2B	5917977	5919533	-	5918755	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G017000	Chr2B	7855218	7856756	-	7855987	Chr2B	5901237	5902775	+	5902006	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G017100	Chr2B	7912589	7912843	-	7912716	Chr2B	5845937	5846191	+	5846064	1.0	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B02G017200	Chr2B	8010162	8011870	+	8011016	Chr2B	5747699	5749407	-	5748553	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G017300	Chr2B	8069953	8071429	-	8070691	Chr2B	5688527	5690003	+	5689265	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G017400	Chr2B	8078296	8082949	-	8080622	Chr2B	5677389	5682042	+	5679715	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G017500	Chr2B	8174824	8176508	+	8175666	Chr2B	5585926	5587610	-	5586768	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B02G017600	Chr2B	8233761	8238443	-	8236102	Chr2B	5524089	5528771	+	5526430	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G017700	Chr2B	8249939	8252085	-	8251012	Chr2B	5510629	5512775	+	5511702	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B02G017800	Chr2B	8272928	8274588	+	8273758	Chr2B	5488125	5489785	-	5488955	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G017900	Chr2B	8275358	8275759	+	8275558	Chr2B	5485594	5485995	-	5485794	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G018000	Chr2B	8276722	8278488	+	8277605	Chr2B	5482865	5484631	-	5483748	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G018100	Chr2B	8290068	8293511	-	8291789	Chr2B	5467842	5471285	+	5469563	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B02G018200	Chr2B	8385714	8389997	+	8387855	Chr2B	5373384	5377667	-	5375525	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G018300	Chr2B	8500503	8508395	+	8504449	Chr2B	4262331	4270135	-	4266233	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G018400	Chr2B	8511941	8514055	+	8512998	Chr2B	4256671	4258785	-	4257728	1.0	0.999	rearrangement:Chr2B_block2
gene:TraesCS2B02G018500	Chr2B	8561501	8569381	+	8565441	Chr2B	4202970	4210616	-	4206793	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G018600	Chr2B	8592551	8596822	+	8594686	Chr2B	4176571	4180842	-	4178706	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G018700	Chr2B	8666351	8668189	+	8667270	Chr2B	4105177	4107015	-	4106096	1.0	0.999	rearrangement:Chr2B_block2
gene:TraesCS2B02G018800	Chr2B	8670792	8671418	+	8671105	Chr2B	4101948	4102574	-	4102261	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G018900	Chr2B	8747772	8748197	-	8747984	Chr2B	4053590	4054015	+	4053802	1.0	0.997	rearrangement:Chr2B_block2
gene:TraesCS2B02G019000	Chr2B	8749777	8750544	-	8750160	Chr2B	4051242	4052009	+	4051625	1.0	0.997	rearrangement:Chr2B_block2
gene:TraesCS2B02G019100	Chr2B	8766184	8773006	-	8769595	Chr2B	4028779	4035443	+	4032111	1.0	0.998	rearrangement:Chr2B_block2
gene:TraesCS2B02G019200	Chr2B	8941857	8943384	+	8942620	Chr2B	3845483	3847010	-	3846246	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G019300	Chr2B	8994419	8997178	+	8995798	Chr2B	3744038	3746808	-	3745423	1.0	0.987	rearrangement:Chr2B_block2
gene:TraesCS2B02G019400	Chr2B	8997920	8998846	+	8998383	Chr2B	3742516	3743442	-	3742979	1.0	0.998	rearrangement:Chr2B_block2
gene:TraesCS2B02G019500	Chr2B	9016257	9034173	-	9025215	Chr2B	3697039	3725235	+	3711137	0.981	0.958	rearrangement:Chr2B_block2
gene:TraesCS2B02G019600	Chr2B	9104917	9105804	-	9105360	Chr2B	3657551	3658438	-	3657994	1.0	0.998	rearrangement:Chr2B_block2
gene:TraesCS2B02G020300	Chr2B	9724163	9725705	-	9724934	Chr2B	2070180	2071725	-	2070952	0.997	0.976	rearrangement:Chr2B_block1
gene:TraesCS2B02G020400	Chr2B	9731069	9740936	-	9736002	Chr2B	2076842	2086468	-	2081655	1.0	0.998	rearrangement:Chr2B_block1
gene:TraesCS2B02G020700	Chr2B	10071914	10072957	+	10072435	Chr2B	1926751	1927789	-	1927270	0.995	0.972	rearrangement:Chr2B_block1
gene:TraesCS2B02G020800	Chr2B	10076810	10078040	-	10077425	Chr2B	1911743	1913012	+	1912377	1.0	0.955	rearrangement:Chr2B_block1
gene:TraesCS2B02G020900	Chr2B	10086500	10087107	+	10086803	Chr2B	1901084	1901691	-	1901387	1.0	0.985	rearrangement:Chr2B_block1
gene:TraesCS2B02G021000	Chr2B	10088694	10089647	+	10089170	Chr2B	1898560	1899513	-	1899036	1.0	0.959	rearrangement:Chr2B_block1
gene:TraesCS2B02G021100	Chr2B	10171771	10178714	-	10175242	Chr2B	1801842	1808805	+	1805323	0.984	0.974	rearrangement:Chr2B_block1
gene:TraesCS2B02G021200	Chr2B	10187555	10188157	-	10187856	Chr2B	1791358	1791912	+	1791635	0.92	0.908	rearrangement:Chr2B_block1
gene:TraesCS2B02G021400	Chr2B	10218063	10219031	-	10218547	Chr2B	1776520	1777488	+	1777004	1.0	0.998	rearrangement:Chr2B_block1
gene:TraesCS2B02G021800	Chr2B	10575914	10593462	-	10584688	Chr2B	1592128	1608445	+	1600286	1.0	0.992	rearrangement:Chr2B_block1
gene:TraesCS2B02G022500	Chr2B	10752044	10771729	+	10761886	Chr2B	1417577	1446081	-	1431829	0.923	0.915	rearrangement:Chr2B_block1
gene:TraesCS2B02G022700	Chr2B	10780178	10784230	+	10782204	Chr2B	1393308	1397362	-	1395335	0.994	0.986	rearrangement:Chr2B_block1
gene:TraesCS2B02G022800	Chr2B	10784940	10786902	-	10785921	Chr2B	1390631	1392598	+	1391614	1.0	0.999	rearrangement:Chr2B_block1
gene:TraesCS2B02G023200	Chr2B	10859148	10862521	-	10860834	Chr2B	1309441	1312826	+	1311133	0.999	0.977	rearrangement:Chr2B_block1
gene:TraesCS2B02G023300	Chr2B	10867999	10869126	+	10868562	Chr2B	1303046	1304196	-	1303621	0.998	0.994	rearrangement:Chr2B_block1
gene:TraesCS2B02G023400	Chr2B	10984183	10988968	+	10986575	Chr2B	1189112	1193833	-	1191472	0.983	0.98	rearrangement:Chr2B_block1
gene:TraesCS2B02G023500	Chr2B	10991298	10993014	-	10992156	Chr2B	1183931	1185642	+	1184786	1.0	0.992	rearrangement:Chr2B_block1
gene:TraesCS2B02G023600	Chr2B	11006768	11011894	-	11009331	Chr2B	1164935	1170038	+	1167486	0.982	0.962	rearrangement:Chr2B_block1
gene:TraesCS2B02G023700	Chr2B	11018659	11019141	+	11018900	Chr2B	1087343	1087825	-	1087584	1.0	0.977	rearrangement:Chr2B_block1
gene:TraesCS2B02G023800	Chr2B	11075050	11079340	+	11077195	Chr2B	1032705	1036882	-	1034793	0.958	0.932	rearrangement:Chr2B_block1
gene:TraesCS2B02G023900	Chr2B	11082010	11090064	-	11086037	Chr2B	1022172	1030032	+	1026102	0.998	0.987	rearrangement:Chr2B_block1
gene:TraesCS2B02G259000	Chr2B	320341180	320346675	+	320343927	Chr2B	328972277	328977772	+	328975024	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G259100	Chr2B	320738984	320746341	+	320742662	Chr2B	329367980	329375023	+	329371501	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G259200	Chr2B	320936629	320940480	-	320938554	Chr2B	329564319	329568170	-	329566244	1.0	0.999	rearrangement:Chr2B_block4
gene:TraesCS2B02G259300	Chr2B	321690002	321712733	-	321701367	Chr2B	330300786	330322972	-	330311879	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G259400	Chr2B	322458714	322462469	+	322460591	Chr2B	331060138	331063605	+	331061871	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G259500	Chr2B	323060549	323101987	-	323081268	Chr2B	331667422	331708566	-	331687994	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G259600	Chr2B	324650909	324667281	-	324659095	Chr2B	333242071	333258336	-	333250203	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G259700	Chr2B	324794055	324794726	-	324794390	Chr2B	333384461	333385132	-	333384796	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G259800	Chr2B	325628151	325629219	+	325628685	Chr2B	334209724	334210792	+	334210258	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G260100	Chr2B	325844444	325849858	-	325847151	Chr2B	334425925	334431339	-	334428632	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G260200	Chr2B	326271354	326287058	-	326279206	Chr2B	334848113	334863524	-	334855818	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G260300	Chr2B	326675374	326681932	+	326678653	Chr2B	335245572	335252130	+	335248851	1.0	1.0	rearrangement:Chr2B_block4
