gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS1B02G015700	Chr1B	7552212	7552643	-	7552427	Chr1B	2265158	2265589	+	2265373	1.0	0.981	rearrangement:Chr1B_block1
gene:TraesCS1B02G032200	Chr1B	15655141	15661187	+	15658164	Chr1B	586887	592929	+	589908	0.999	0.993	rearrangement:Chr1B_block1
gene:TraesCS1B02G032300	Chr1B	15707939	15713937	+	15710938	Chr1B	621879	637484	+	629681	0.998	0.997	rearrangement:Chr1B_block1
gene:TraesCS1B02G032400	Chr1B	15742607	15743947	-	15743277	Chr1B	660218	661550	-	660884	0.988	0.962	rearrangement:Chr1B_block1
gene:TraesCS1B02G032500	Chr1B	15744865	15751148	-	15748006	Chr1B	664522	670642	-	667582	0.972	0.928	rearrangement:Chr1B_block1
gene:TraesCS1B02G032600	Chr1B	15869836	15875064	+	15872450	Chr1B	690153	695100	+	692626	0.99	0.945	rearrangement:Chr1B_block1
gene:TraesCS1B02G032800	Chr1B	15895667	15903558	-	15899612	Chr1B	713769	721644	-	717706	1.0	0.997	rearrangement:Chr1B_block1
gene:TraesCS1B02G032900	Chr1B	16123707	16123940	+	16123823	Chr1B	872012	872245	+	872128	1.0	0.987	rearrangement:Chr1B_block1
gene:TraesCS1B02G033000	Chr1B	16188101	16191482	-	16189791	Chr1B	934859	938402	-	936630	0.997	0.992	rearrangement:Chr1B_block1
gene:TraesCS1B02G033200	Chr1B	16216483	16217635	+	16217059	Chr1B	950355	951507	+	950931	1.0	0.983	rearrangement:Chr1B_block1
gene:TraesCS1B02G033300	Chr1B	16223549	16225723	-	16224636	Chr1B	957419	959595	-	958507	0.995	0.986	rearrangement:Chr1B_block1
gene:TraesCS1B02G033400	Chr1B	16228502	16231600	+	16230051	Chr1B	962357	965450	+	963903	1.0	0.99	rearrangement:Chr1B_block1
gene:TraesCS1B02G033700	Chr1B	16426498	16428373	-	16427435	Chr1B	1100672	1102545	-	1101608	0.998	0.997	rearrangement:Chr1B_block1
gene:TraesCS1B02G033800	Chr1B	16462616	16462846	+	16462731	Chr1B	1541867	1542097	+	1541982	1.0	0.991	rearrangement:Chr1B_block1
gene:TraesCS1B02G033900	Chr1B	16464518	16464769	-	16464643	Chr1B	1543770	1544021	-	1543895	1.0	0.996	rearrangement:Chr1B_block1
gene:TraesCS1B02G034000	Chr1B	16465496	16465732	+	16465614	Chr1B	1544748	1544984	+	1544866	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G034100	Chr1B	16478350	16479064	+	16478707	Chr1B	1557587	1558301	+	1557944	1.0	0.993	rearrangement:Chr1B_block1
gene:TraesCS1B02G034200	Chr1B	16480168	16480743	-	16480455	Chr1B	1559399	1559974	-	1559686	1.0	0.993	rearrangement:Chr1B_block1
gene:TraesCS1B02G034300	Chr1B	16501939	16502688	-	16502313	Chr1B	1503922	1504671	-	1504296	1.0	0.996	rearrangement:Chr1B_block1
gene:TraesCS1B02G034400	Chr1B	16506028	16506678	-	16506353	Chr1B	1576584	1577234	-	1576909	1.0	0.996	rearrangement:Chr1B_block1
gene:TraesCS1B02G034500	Chr1B	16518247	16523333	+	16520790	Chr1B	1588462	1593548	+	1591005	1.0	0.998	rearrangement:Chr1B_block1
gene:TraesCS1B02G034600	Chr1B	16530030	16530854	+	16530442	Chr1B	1600248	1601072	+	1600660	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G034700	Chr1B	16532045	16534107	+	16533076	Chr1B	1602263	1604325	+	1603294	1.0	0.996	rearrangement:Chr1B_block1
gene:TraesCS1B02G034800	Chr1B	16562868	16567458	+	16565163	Chr1B	1632357	1636619	+	1634488	0.998	0.998	rearrangement:Chr1B_block1
gene:TraesCS1B02G035000	Chr1B	16658285	16658539	-	16658412	Chr1B	1572956	1573210	-	1573083	1.0	0.96	rearrangement:Chr1B_block1
gene:TraesCS1B02G035100	Chr1B	16693069	16693803	+	16693436	Chr1B	1709002	1709736	+	1709369	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G035200	Chr1B	16757203	16764102	+	16760652	Chr1B	1773861	1780760	+	1777310	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G035300	Chr1B	16794949	16795182	+	16795065	Chr1B	1811181	1811414	+	1811297	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G035400	Chr1B	16839554	16841294	+	16840424	Chr1B	1854415	1856155	+	1855285	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G035500	Chr1B	16856155	16862125	+	16859140	Chr1B	1873136	1878860	+	1875998	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G035600	Chr1B	16925435	16931837	+	16928636	Chr1B	1940361	1946762	+	1943561	1.0	0.999	rearrangement:Chr1B_block1
gene:TraesCS1B02G035700	Chr1B	17013616	17020022	-	17016819	Chr1B	2027714	2034120	-	2030917	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G035800	Chr1B	17067047	17068871	+	17067959	Chr1B	2079727	2081551	+	2080639	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G035900	Chr1B	17135742	17136107	+	17135924	Chr1B	2147208	2147573	+	2147390	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G036000	Chr1B	17250861	17251768	+	17251314	Chr1B	2261092	2261999	+	2261545	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G036100	Chr1B	17288018	17288641	+	17288329	Chr1B	2297580	2298203	+	2297891	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G036200	Chr1B	17339063	17339882	+	17339472	Chr1B	2397625	2398444	+	2398034	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G036300	Chr1B	17343494	17346893	+	17345193	Chr1B	2402056	2405538	+	2403797	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G036400	Chr1B	17352277	17357093	-	17354685	Chr1B	2507345	2512161	-	2509753	1.0	1.0	rearrangement:Chr1B_block1
gene:TraesCS1B02G036500	Chr1B	17379054	17386839	+	17382946	Chr1B	2534506	2542290	+	2538398	1.0	1.0	rearrangement:Chr1B_block1
