gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS5D02G005700	Chr5D	5098667	5103878	-	5101272	Chr5D	1637890	1643101	-	1640495	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D02G005800	Chr5D	5116756	5119168	-	5117962	Chr5D	1655912	1658324	-	1657118	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G005900	Chr5D	5153833	5164389	-	5159111	Chr5D	1692435	1703272	-	1697853	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006000	Chr5D	5170287	5174463	-	5172375	Chr5D	1709170	1713346	-	1711258	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D02G006100	Chr5D	5219358	5222946	-	5221152	Chr5D	1745675	1749263	-	1747469	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D02G006200	Chr5D	5273740	5276900	-	5275320	Chr5D	1809923	1813083	-	1811503	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006300	Chr5D	5355307	5358772	+	5357039	Chr5D	1891620	1895085	+	1893352	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006400	Chr5D	5367331	5369010	+	5368170	Chr5D	1903347	1905026	+	1904186	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006500	Chr5D	5423121	5425692	+	5424406	Chr5D	1959084	1961655	+	1960369	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D02G006600	Chr5D	5557189	5565296	+	5561242	Chr5D	2092259	2100366	+	2096312	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D02G006700	Chr5D	5586931	5598362	-	5592646	Chr5D	2117131	2128550	-	2122840	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006800	Chr5D	5630638	5632381	-	5631509	Chr5D	2160515	2162258	-	2161386	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006900	Chr5D	5792275	5795547	+	5793911	Chr5D	2321571	2324829	+	2323200	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007000	Chr5D	5795798	5811501	-	5803649	Chr5D	2325071	2340774	-	2332922	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007100	Chr5D	5816382	5825369	-	5820875	Chr5D	2345671	2354561	-	2350116	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007200	Chr5D	6005545	6009431	+	6007488	Chr5D	2540245	2544131	+	2542188	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007300	Chr5D	6086019	6087311	-	6086665	Chr5D	2620707	2621999	-	2621353	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007400	Chr5D	6098712	6103466	-	6101089	Chr5D	2632926	2637680	-	2635303	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D02G007500	Chr5D	6117352	6123906	+	6120629	Chr5D	2651562	2658116	+	2654839	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007600	Chr5D	6164783	6165481	-	6165132	Chr5D	2698082	2698780	-	2698431	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007700	Chr5D	6170878	6170982	-	6170930	Chr5D	2704177	2704281	-	2704229	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007800	Chr5D	6175689	6175876	-	6175782	Chr5D	2708988	2709175	-	2709081	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007900	Chr5D	6177829	6178296	-	6178062	Chr5D	2711128	2711595	-	2711361	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008000	Chr5D	6180089	6180199	-	6180144	Chr5D	2713388	2713498	-	2713443	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008100	Chr5D	6180601	6180795	-	6180698	Chr5D	2713900	2714094	-	2713997	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008200	Chr5D	6181929	6182994	+	6182461	Chr5D	2715228	2716293	+	2715760	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008300	Chr5D	6186436	6187430	+	6186933	Chr5D	2719735	2720729	+	2720232	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008400	Chr5D	6187541	6187756	-	6187648	Chr5D	2720840	2721055	-	2720947	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008500	Chr5D	6188132	6188581	-	6188356	Chr5D	2721431	2721880	-	2721655	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008600	Chr5D	6188190	6189290	+	6188740	Chr5D	2721489	2722589	+	2722039	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008700	Chr5D	6189429	6189590	+	6189509	Chr5D	2722728	2722889	+	2722808	1.0	0.993	rearrangement:Chr5D_block1
gene:TraesCS5D02G008900	Chr5D	6192612	6192822	-	6192717	Chr5D	2725911	2726121	-	2726016	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009000	Chr5D	6193148	6195391	-	6194269	Chr5D	2726447	2728690	-	2727568	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009100	Chr5D	6198658	6198939	-	6198798	Chr5D	2731959	2732240	-	2732099	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009200	Chr5D	6199751	6199987	-	6199869	Chr5D	2733052	2733288	-	2733170	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009300	Chr5D	6200091	6200222	+	6200156	Chr5D	2733392	2733523	+	2733457	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009400	Chr5D	6202570	6203283	+	6202926	Chr5D	2735871	2736584	+	2736227	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009500	Chr5D	6205465	6205665	-	6205565	Chr5D	2738767	2738967	-	2738867	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009600	Chr5D	6206106	6206234	-	6206170	Chr5D	2739408	2739536	-	2739472	1.0	1.0	rearrangement:Chr5D_block1
