gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity	segment
gene:TraesCS4B02G000300	Chr4B	233604	235207	-	234405	Chr4B	248884	250450	-	249667	0.958	0.922	collinear
gene:TraesCS4B02G000400	Chr4B	235554	237151	-	236352	Chr4B	250797	252394	-	251595	1.0	0.998	collinear
gene:TraesCS4B02G000500	Chr4B	536859	540040	-	538449	Chr4B	1377788	1380970	+	1379379	1.0	0.999	collinear
gene:TraesCS4B02G000600	Chr4B	556850	559568	-	558209	Chr4B	1358260	1360978	+	1359619	1.0	1.0	collinear
gene:TraesCS4B02G000700	Chr4B	593305	593700	+	593502	Chr4B	1324365	1324760	-	1324562	1.0	1.0	collinear
gene:TraesCS4B02G000800	Chr4B	606792	608698	-	607745	Chr4B	1307155	1309061	+	1308108	1.0	1.0	collinear
gene:TraesCS4B02G000900	Chr4B	621192	623232	-	622212	Chr4B	1292862	1294902	+	1293882	1.0	0.999	collinear
gene:TraesCS4B02G001000	Chr4B	639894	640937	-	640415	Chr4B	1275155	1276198	+	1275676	1.0	1.0	collinear
gene:TraesCS4B02G001100	Chr4B	652667	654439	-	653553	Chr4B	1261803	1263573	+	1262688	0.998	0.998	collinear
gene:TraesCS4B02G001200	Chr4B	804929	806039	-	805484	Chr4B	1110745	1111855	+	1111300	1.0	1.0	collinear
gene:TraesCS4B02G001300	Chr4B	807708	809435	+	808571	Chr4B	1107348	1109076	-	1108212	0.997	0.996	collinear
gene:TraesCS4B02G001400	Chr4B	811058	811978	-	811518	Chr4B	1104880	1105800	+	1105340	1.0	0.996	collinear
gene:TraesCS4B02G001500	Chr4B	824217	826230	-	825223	Chr4B	1091044	1093009	+	1092026	0.975	0.973	collinear
gene:TraesCS4B02G001600	Chr4B	1046619	1049898	-	1048258	Chr4B	890956	894237	+	892596	1.0	0.994	collinear
gene:TraesCS4B02G001700	Chr4B	1055642	1057009	+	1056325	Chr4B	875436	876809	-	876122	1.0	0.967	collinear
gene:TraesCS4B02G001800	Chr4B	1055540	1057158	-	1056349	Chr4B	875287	876911	+	876099	1.0	0.972	collinear
gene:TraesCS4B02G001900	Chr4B	1080301	1080693	-	1080497	Chr4B	851936	852325	+	852130	0.992	0.966	collinear
gene:TraesCS4B02G002100	Chr4B	1135933	1136559	+	1136246	Chr4B	799551	800177	-	799864	1.0	0.992	collinear
gene:TraesCS4B02G002200	Chr4B	1198805	1199422	-	1199113	Chr4B	749210	749839	+	749524	1.0	0.973	collinear
gene:TraesCS4B02G002300	Chr4B	1243148	1246366	-	1244757	Chr4B	714808	718053	+	716430	0.998	0.984	collinear
gene:TraesCS4B02G002400	Chr4B	1257749	1263057	+	1260403	Chr4B	696189	701519	-	698854	1.0	0.992	collinear
gene:TraesCS4B02G002500	Chr4B	1264008	1265225	-	1264616	Chr4B	693554	694768	+	694161	0.985	0.97	collinear
gene:TraesCS4B02G002600	Chr4B	1316142	1320257	+	1318199	Chr4B	638895	643028	-	640961	1.0	0.992	collinear
gene:TraesCS4B02G002700	Chr4B	1321134	1325121	-	1323127	Chr4B	634084	638022	+	636053	0.985	0.985	collinear
gene:TraesCS4B02G002800	Chr4B	1696842	1698167	+	1697504	Chr4B	1851428	1852753	+	1852090	1.0	1.0	collinear
gene:TraesCS4B02G002900	Chr4B	1768549	1772568	+	1770558	Chr4B	1924023	1928042	+	1926032	1.0	1.0	collinear
gene:TraesCS4B02G003000	Chr4B	1774015	1778545	+	1776280	Chr4B	1929489	1933971	+	1931730	1.0	1.0	collinear
gene:TraesCS4B02G003100	Chr4B	1780942	1785316	+	1783129	Chr4B	1936314	1940688	+	1938501	1.0	0.999	collinear
gene:TraesCS4B02G003200	Chr4B	1786160	1790191	+	1788175	Chr4B	1941532	1945563	+	1943547	1.0	0.999	collinear
gene:TraesCS4B02G003300	Chr4B	1851740	1855595	+	1853667	Chr4B	2005965	2009820	+	2007892	1.0	1.0	collinear
gene:TraesCS4B02G003500	Chr4B	2035618	2039760	-	2037689	Chr4B	2044833	2048900	-	2046866	0.988	0.971	collinear
gene:TraesCS4B02G003600	Chr4B	2148325	2150431	+	2149378	Chr4B	2457365	2459471	+	2458418	1.0	0.997	collinear
gene:TraesCS4B02G003700	Chr4B	2335092	2336432	-	2335762	Chr4B	2655045	2656385	-	2655715	1.0	1.0	collinear
gene:TraesCS4B02G003800	Chr4B	2379393	2380168	-	2379780	Chr4B	2705207	2705982	-	2705594	1.0	0.998	collinear
gene:TraesCS4B02G003900	Chr4B	2435353	2436499	+	2435926	Chr4B	2760457	2761603	+	2761030	1.0	0.999	collinear
gene:TraesCS4B02G004000	Chr4B	2462678	2510604	+	2486641	Chr4B	2786553	2832504	+	2809528	1.0	1.0	collinear
gene:TraesCS4B02G004100	Chr4B	2692191	2693329	+	2692760	Chr4B	4541160	4542298	-	4541729	1.0	0.997	collinear
gene:TraesCS4B02G004200	Chr4B	2710614	2711624	-	2711119	Chr4B	4523102	4524112	+	4523607	1.0	1.0	collinear
gene:TraesCS4B02G004300	Chr4B	2775240	2776105	+	2775672	Chr4B	4459355	4460220	-	4459787	1.0	1.0	collinear
gene:TraesCS4B02G004400	Chr4B	3287795	3290128	-	3288961	Chr4B	3928050	3930228	+	3929139	1.0	1.0	collinear
gene:TraesCS4B02G004500	Chr4B	3290186	3295709	-	3292947	Chr4B	3922368	3927992	+	3925180	1.0	0.998	collinear
gene:TraesCS4B02G004600	Chr4B	3306375	3311452	-	3308913	Chr4B	3906724	3911702	+	3909213	1.0	0.995	collinear
gene:TraesCS4B02G004700	Chr4B	3321860	3328187	-	3325023	Chr4B	3890180	3896507	+	3893343	1.0	1.0	collinear
gene:TraesCS4B02G004800	Chr4B	3337173	3343580	-	3340376	Chr4B	3874599	3881006	+	3877802	1.0	0.999	collinear
gene:TraesCS4B02G004900	Chr4B	3423150	3431600	-	3427375	Chr4B	3689073	3693120	+	3691096	1.0	0.996	collinear
gene:TraesCS4B02G005000	Chr4B	3710616	3713985	-	3712300	Chr4B	4766808	4770177	-	4768492	1.0	1.0	collinear
gene:TraesCS4B02G005100	Chr4B	3732151	3736538	+	3734344	Chr4B	4788027	4792414	+	4790220	1.0	1.0	collinear
gene:TraesCS4B02G005200	Chr4B	3776932	3784177	+	3780554	Chr4B	4832792	4839816	+	4836304	1.0	1.0	collinear
gene:TraesCS4B02G005300	Chr4B	3784814	3786198	+	3785506	Chr4B	4840453	4841837	+	4841145	1.0	0.999	collinear
gene:TraesCS4B02G005400	Chr4B	3786802	3787604	+	3787203	Chr4B	4842441	4843243	+	4842842	1.0	1.0	collinear
gene:TraesCS4B02G005500	Chr4B	3820826	3822385	+	3821605	Chr4B	4951020	4952579	+	4951799	1.0	1.0	collinear
gene:TraesCS4B02G005600	Chr4B	3829608	3831374	-	3830491	Chr4B	4959803	4961569	-	4960686	1.0	0.999	collinear
gene:TraesCS4B02G005700	Chr4B	3831797	3834248	+	3833022	Chr4B	4961992	4964443	+	4963217	1.0	0.999	collinear
gene:TraesCS4B02G005800	Chr4B	3854275	3856157	-	3855216	Chr4B	4984331	4986058	-	4985194	1.0	1.0	collinear
gene:TraesCS4B02G005900	Chr4B	3859573	3861588	+	3860580	Chr4B	4989474	4991489	+	4990481	1.0	1.0	collinear
gene:TraesCS4B02G006000	Chr4B	3865661	3867670	-	3866665	Chr4B	4995524	4997533	-	4996528	1.0	1.0	collinear
gene:TraesCS4B02G006100	Chr4B	3893173	3897850	+	3895511	Chr4B	5022375	5027052	+	5024713	1.0	1.0	collinear
gene:TraesCS4B02G006200	Chr4B	3902814	3907002	-	3904908	Chr4B	5032016	5036204	-	5034110	1.0	1.0	collinear
gene:TraesCS4B02G006300	Chr4B	4134301	4135767	-	4135034	Chr4B	5256194	5257660	-	5256927	1.0	1.0	collinear
gene:TraesCS4B02G006400	Chr4B	4135872	4137005	-	4136438	Chr4B	5257765	5258898	-	5258331	1.0	1.0	collinear
gene:TraesCS4B02G006500	Chr4B	4330450	4333217	-	4331833	Chr4B	5444629	5447396	-	5446012	1.0	1.0	collinear
gene:TraesCS4B02G006600	Chr4B	4516943	4520618	+	4518780	Chr4B	5626992	5630667	+	5628829	1.0	1.0	collinear
gene:TraesCS4B02G006700	Chr4B	4520661	4526800	-	4523730	Chr4B	5630710	5636838	-	5633774	0.996	0.996	collinear
gene:TraesCS4B02G006800	Chr4B	4536418	4540354	-	4538386	Chr4B	5646416	5650352	-	5648384	1.0	1.0	collinear
gene:TraesCS4B02G006900	Chr4B	4708107	4711615	-	4709861	Chr4B	5815878	5819386	-	5817632	1.0	1.0	collinear
gene:TraesCS4B02G007000	Chr4B	4718152	4720974	+	4719563	Chr4B	5825923	5828745	+	5827334	1.0	0.998	collinear
gene:TraesCS4B02G007100	Chr4B	4848415	4852836	+	4850625	Chr4B	5973397	5977818	+	5975607	1.0	0.999	collinear
gene:TraesCS4B02G007200	Chr4B	4890004	4893309	+	4891656	Chr4B	6014873	6018178	+	6016525	1.0	1.0	collinear
gene:TraesCS4B02G007300	Chr4B	4894204	4897519	+	4895861	Chr4B	6019073	6022388	+	6020730	1.0	1.0	collinear
gene:TraesCS4B02G007400	Chr4B	4951076	4955090	-	4953083	Chr4B	6075799	6079813	-	6077806	1.0	1.0	collinear
gene:TraesCS4B02G007500	Chr4B	4990514	4994422	+	4992468	Chr4B	6114815	6118723	+	6116769	1.0	1.0	collinear
gene:TraesCS4B02G007600	Chr4B	5013781	5016961	-	5015371	Chr4B	6137900	6141080	-	6139490	1.0	1.0	collinear
gene:TraesCS4B02G007700	Chr4B	5177526	5179651	-	5178588	Chr4B	6297519	6299644	-	6298581	1.0	1.0	collinear
gene:TraesCS4B02G007800	Chr4B	5195100	5197976	-	5196538	Chr4B	6315011	6317887	-	6316449	1.0	1.0	collinear
gene:TraesCS4B02G007900	Chr4B	5254753	5259051	-	5256902	Chr4B	6373579	6377770	-	6375674	1.0	1.0	collinear
gene:TraesCS4B02G008000	Chr4B	5359440	5363973	+	5361706	Chr4B	6476871	6481118	+	6478994	0.996	0.996	collinear
gene:TraesCS4B02G008100	Chr4B	5405875	5410019	+	5407947	Chr4B	6518778	6522922	+	6520850	1.0	1.0	collinear
gene:TraesCS4B02G008200	Chr4B	5455789	5457439	+	5456614	Chr4B	6568385	6570035	+	6569210	1.0	1.0	collinear
gene:TraesCS4B02G008300	Chr4B	5458308	5460603	-	5459455	Chr4B	6570904	6573199	-	6572051	1.0	1.0	collinear
gene:TraesCS4B02G008400	Chr4B	5466038	5468623	+	5467330	Chr4B	6578634	6581219	+	6579926	1.0	1.0	collinear
gene:TraesCS4B02G008500	Chr4B	5522539	5523185	+	5522862	Chr4B	6632874	6633520	+	6633197	1.0	1.0	collinear
gene:TraesCS4B02G008600	Chr4B	5529899	5530764	-	5530331	Chr4B	6640096	6640961	-	6640528	1.0	1.0	collinear
gene:TraesCS4B02G008700	Chr4B	5532009	5532652	+	5532330	Chr4B	6642206	6642849	+	6642527	1.0	1.0	collinear
gene:TraesCS4B02G008800	Chr4B	5533731	5534366	-	5534048	Chr4B	6643928	6644563	-	6644245	1.0	1.0	collinear
gene:TraesCS4B02G008900	Chr4B	5535767	5537197	-	5536482	Chr4B	6645964	6647394	-	6646679	1.0	1.0	collinear
gene:TraesCS4B02G009000	Chr4B	5779413	5781833	-	5780623	Chr4B	6884919	6887339	-	6886129	1.0	1.0	collinear
gene:TraesCS4B02G009100	Chr4B	5932192	5935232	-	5933712	Chr4B	7035450	7038490	-	7036970	1.0	1.0	collinear
gene:TraesCS4B02G009200	Chr4B	6008015	6011995	+	6010005	Chr4B	7109544	7113524	+	7111534	1.0	1.0	collinear
gene:TraesCS4B02G009300	Chr4B	6029575	6030542	+	6030058	Chr4B	7131104	7132071	+	7131587	1.0	1.0	collinear
gene:TraesCS4B02G009400	Chr4B	6033807	6035556	+	6034681	Chr4B	7135336	7137085	+	7136210	1.0	1.0	collinear
gene:TraesCS4B02G009500	Chr4B	6039104	6042537	+	6040820	Chr4B	7140633	7144066	+	7142349	1.0	1.0	collinear
gene:TraesCS4B02G009600	Chr4B	6060805	6061749	+	6061277	Chr4B	7162334	7163278	+	7162806	1.0	1.0	collinear
gene:TraesCS4B02G009700	Chr4B	6083791	6085326	+	6084558	Chr4B	7185316	7186851	+	7186083	1.0	1.0	collinear
gene:TraesCS4B02G009800	Chr4B	6139622	6141614	+	6140618	Chr4B	7240804	7242796	+	7241800	1.0	1.0	collinear
gene:TraesCS4B02G009900	Chr4B	6145862	6150103	+	6147982	Chr4B	7246810	7251051	+	7248930	1.0	1.0	collinear
