gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS4D03G0311700	Chr4D	145975690	145976274	-	145975982	Chr4D	144602491	144603075	-	144602783	1.0	1.0	rearrangement:Chr4D_block1
gene:TraesCS4D03G0312200	Chr4D	147427699	147430995	+	147429347	Chr4D	146048721	146052020	+	146050370	0.999	0.998	rearrangement:Chr4D_block1
gene:TraesCS4D03G0312300	Chr4D	147797320	147801126	-	147799223	Chr4D	146415420	146419226	-	146417323	1.0	1.0	rearrangement:Chr4D_block1
gene:TraesCS4D03G0312600	Chr4D	148760445	148765150	+	148762797	Chr4D	147377264	147381969	+	147379616	1.0	1.0	rearrangement:Chr4D_block1
gene:TraesCS4D03G0312800	Chr4D	149039936	149044117	-	149042026	Chr4D	147656893	147661077	-	147658985	1.0	0.998	rearrangement:Chr4D_block1
gene:TraesCS4D03G0313400	Chr4D	150334389	150339574	-	150336981	Chr4D	148946023	148951208	-	148948615	1.0	1.0	rearrangement:Chr4D_block1
gene:TraesCS4D03G0313900	Chr4D	151239249	151240918	+	151240083	Chr4D	149849564	149851233	+	149850398	1.0	1.0	rearrangement:Chr4D_block1
gene:TraesCS4D03G0314100	Chr4D	151301909	151308784	-	151305346	Chr4D	149912226	149919101	-	149915663	1.0	1.0	rearrangement:Chr4D_block1
gene:TraesCS4D03G0314700	Chr4D	152308588	152309513	-	152309050	Chr4D	150916537	150917462	-	150916999	1.0	1.0	rearrangement:Chr4D_block1
gene:TraesCS4D03G0314900	Chr4D	153136761	153137962	-	153137361	Chr4D	151743139	151744340	-	151743739	1.0	1.0	rearrangement:Chr4D_block1
gene:TraesCS4D03G0315100	Chr4D	153233825	153235786	-	153234805	Chr4D	151840230	151842191	-	151841210	1.0	1.0	rearrangement:Chr4D_block1
gene:TraesCS4D03G0332100	Chr4D	186037244	186039698	-	186038471	Chr4D	167670135	167672589	-	167671362	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D03G0332800	Chr4D	188966222	188972747	+	188969484	Chr4D	170590299	170596826	+	170593562	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D03G0332900	Chr4D	189218054	189218912	+	189218483	Chr4D	170841577	170842435	+	170842006	1.0	1.0	rearrangement:Chr4D_block2
