gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS5B02G000100	Chr5B	16235	21357	+	18796	Chr5B	10323281	10328403	-	10325842	1.0	1.0	collinear
gene:TraesCS5B02G000300	Chr5B	86983	88497	-	87740	Chr5B	10257007	10258521	+	10257764	1.0	1.0	collinear
gene:TraesCS5B02G000400	Chr5B	210112	215729	+	212920	Chr5B	10130198	10135815	-	10133006	1.0	1.0	collinear
gene:TraesCS5B02G000500	Chr5B	216278	219412	-	217845	Chr5B	10126515	10129649	+	10128082	1.0	1.0	collinear
gene:TraesCS5B02G000600	Chr5B	229215	233600	+	231407	Chr5B	10112607	10116712	-	10114659	1.0	1.0	collinear
gene:TraesCS5B02G000700	Chr5B	461918	462852	-	462385	Chr5B	10352898	10353832	-	10353365	1.0	1.0	collinear
gene:TraesCS5B02G000800	Chr5B	655778	658708	-	657243	Chr5B	10579942	10582872	-	10581407	1.0	1.0	collinear
gene:TraesCS5B02G000900	Chr5B	756821	758672	+	757746	Chr5B	10680070	10681921	+	10680995	1.0	1.0	collinear
gene:TraesCS5B02G001000	Chr5B	762630	764982	-	763806	Chr5B	10685879	10688231	-	10687055	1.0	1.0	collinear
gene:TraesCS5B02G001100	Chr5B	860861	865647	-	863254	Chr5B	10782707	10787230	-	10784968	1.0	1.0	collinear
gene:TraesCS5B02G001300	Chr5B	1579405	1579728	+	1579566	Chr5B	9653621	9653944	+	9653782	1.0	1.0	collinear
gene:TraesCS5B02G004200	Chr5B	6217631	6220820	-	6219225	Chr5B	12109551	12112740	-	12111145	1.0	1.0	collinear
gene:TraesCS5B02G004300	Chr5B	6364821	6368699	-	6366760	Chr5B	12255472	12259350	-	12257411	1.0	1.0	collinear
gene:TraesCS5B02G004400	Chr5B	6393220	6407926	+	6400573	Chr5B	12283910	12298616	+	12291263	1.0	1.0	collinear
gene:TraesCS5B02G004500	Chr5B	6418315	6422013	-	6420164	Chr5B	12308812	12312510	-	12310661	1.0	1.0	collinear
gene:TraesCS5B02G004600	Chr5B	6467080	6476016	+	6471548	Chr5B	12357303	12365617	+	12361460	1.0	1.0	collinear
gene:TraesCS5B02G004700	Chr5B	6501236	6502261	+	6501748	Chr5B	12391118	12392143	+	12391630	1.0	1.0	collinear
gene:TraesCS5B02G004800	Chr5B	6570469	6587252	+	6578860	Chr5B	12460060	12476843	+	12468451	1.0	1.0	collinear
gene:TraesCS5B02G004900	Chr5B	6622837	6626116	+	6624476	Chr5B	12512004	12515283	+	12513643	1.0	1.0	collinear
gene:TraesCS5B02G005000	Chr5B	6645267	6648830	+	6647048	Chr5B	12534287	12537850	+	12536068	1.0	1.0	collinear
gene:TraesCS5B02G005100	Chr5B	6650056	6654556	+	6652306	Chr5B	12538778	12543278	+	12541028	1.0	1.0	collinear
gene:TraesCS5B02G005200	Chr5B	6659370	6677496	+	6668433	Chr5B	12548092	12566218	+	12557155	1.0	1.0	collinear
gene:TraesCS5B02G005300	Chr5B	6834483	6837707	-	6836095	Chr5B	12734681	12737905	-	12736293	1.0	1.0	collinear
gene:TraesCS5B02G005400	Chr5B	6918180	6927740	-	6922960	Chr5B	12817146	12826706	-	12821926	1.0	1.0	collinear
gene:TraesCS5B02G005500	Chr5B	6968208	6970169	+	6969188	Chr5B	12866594	12868555	+	12867574	1.0	1.0	collinear
gene:TraesCS5B02G005600	Chr5B	6965525	6975517	+	6970521	Chr5B	12863911	12873903	+	12868907	1.0	1.0	collinear
gene:TraesCS5B02G005700	Chr5B	7021141	7026614	-	7023877	Chr5B	12926233	12931706	-	12928969	1.0	1.0	collinear
gene:TraesCS5B02G005755	Chr5B	7068359	7071536	-	7069947	Chr5B	12973079	12976256	-	12974667	1.0	1.0	collinear
gene:TraesCS5B02G005800	Chr5B	7119761	7120042	-	7119901	Chr5B	13023699	13023980	-	13023839	1.0	1.0	collinear
gene:TraesCS5B02G005900	Chr5B	7148738	7149225	-	7148981	Chr5B	13052496	13052983	-	13052739	1.0	1.0	collinear
gene:TraesCS5B02G006000	Chr5B	7184206	7184957	-	7184581	Chr5B	13087964	13088715	-	13088339	1.0	1.0	collinear
gene:TraesCS5B02G006100	Chr5B	7304012	7304699	-	7304355	Chr5B	13207160	13207847	-	13207503	1.0	1.0	collinear
gene:TraesCS5B02G006200	Chr5B	7354948	7355435	-	7355191	Chr5B	13257568	13258055	-	13257811	1.0	1.0	collinear
gene:TraesCS5B02G006300	Chr5B	7382778	7383265	-	7383021	Chr5B	13284730	13285217	-	13284973	1.0	1.0	collinear
gene:TraesCS5B02G006400	Chr5B	7541069	7545930	-	7543499	Chr5B	13440267	13444766	-	13442516	0.97	0.97	collinear
gene:TraesCS5B02G006500	Chr5B	7706077	7709832	-	7707954	Chr5B	13603201	13606956	-	13605078	1.0	1.0	collinear
gene:TraesCS5B02G006600	Chr5B	7936224	7944965	-	7940594	Chr5B	13832956	13841697	-	13837326	1.0	1.0	collinear
gene:TraesCS5B02G006700	Chr5B	7995392	8007460	-	8001426	Chr5B	13891773	13903841	-	13897807	1.0	1.0	collinear
gene:TraesCS5B02G006800	Chr5B	8086615	8096868	+	8091741	Chr5B	13982085	13992338	+	13987211	1.0	1.0	collinear
gene:TraesCS5B02G006900	Chr5B	8171350	8176122	+	8173736	Chr5B	14080996	14085768	+	14083382	1.0	1.0	collinear
gene:TraesCS5B02G007000	Chr5B	8185879	8188188	-	8187033	Chr5B	14095083	14097392	-	14096237	1.0	1.0	collinear
gene:TraesCS5B02G007100	Chr5B	8342582	8344606	+	8343594	Chr5B	14249856	14251880	+	14250868	1.0	1.0	collinear
gene:TraesCS5B02G007200	Chr5B	8351751	8353860	+	8352805	Chr5B	14259025	14261134	+	14260079	1.0	1.0	collinear
gene:TraesCS5B02G007300	Chr5B	8374524	8379358	-	8376941	Chr5B	14281798	14286632	-	14284215	1.0	1.0	collinear
gene:TraesCS5B02G007400	Chr5B	8523932	8537816	+	8530874	Chr5B	14423815	14437699	+	14430757	1.0	1.0	collinear
gene:TraesCS5B02G007500	Chr5B	8538379	8545008	-	8541693	Chr5B	14438262	14444891	-	14441576	1.0	1.0	collinear
gene:TraesCS5B02G007600	Chr5B	8875269	8877667	-	8876468	Chr5B	14790232	14792630	-	14791431	1.0	1.0	collinear
gene:TraesCS5B02G007800	Chr5B	8905295	8919306	-	8912300	Chr5B	14820258	14834269	-	14827263	1.0	1.0	collinear
gene:TraesCS5B02G007900	Chr5B	8933272	8935785	-	8934528	Chr5B	14848233	14850746	-	14849489	1.0	1.0	collinear
gene:TraesCS5B02G008000	Chr5B	8936244	8937011	-	8936627	Chr5B	14851205	14851972	-	14851588	1.0	1.0	collinear
gene:TraesCS5B02G008100	Chr5B	8945172	8946074	-	8945623	Chr5B	14860133	14861035	-	14860584	1.0	1.0	collinear
gene:TraesCS5B02G008200	Chr5B	9009416	9010239	+	9009827	Chr5B	14924201	14925024	+	14924612	1.0	1.0	collinear
gene:TraesCS5B02G008300	Chr5B	9040754	9040975	+	9040864	Chr5B	14955539	14955760	+	14955649	1.0	1.0	collinear
gene:TraesCS5B02G008400	Chr5B	9044522	9047785	+	9046153	Chr5B	14959307	14962570	+	14960938	1.0	1.0	collinear
gene:TraesCS5B02G008500	Chr5B	9075440	9079212	+	9077326	Chr5B	14989952	14993567	+	14991759	1.0	1.0	collinear
gene:TraesCS5B02G008600	Chr5B	9222282	9225823	-	9224052	Chr5B	15131574	15135115	-	15133344	1.0	1.0	collinear
gene:TraesCS5B02G008700	Chr5B	9243595	9244008	+	9243801	Chr5B	15152887	15153300	+	15153093	1.0	1.0	collinear
gene:TraesCS5B02G008800	Chr5B	9261235	9263380	+	9262307	Chr5B	15170179	15172324	+	15171251	1.0	1.0	collinear
