gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS3B02G017300	Chr3B	7181115	7184815	+	7182965	Chr3B	13615098	13618798	-	13616948	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G017400	Chr3B	7186251	7187167	-	7186709	Chr3B	13612746	13613662	+	13613204	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G017500	Chr3B	7187456	7191390	-	7189423	Chr3B	13608523	13612457	+	13610490	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G017700	Chr3B	7333726	7334256	+	7333991	Chr3B	13469412	13469942	-	13469677	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G017800	Chr3B	7371289	7375600	+	7373444	Chr3B	13428889	13433200	-	13431044	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G017900	Chr3B	7375918	7376883	-	7376400	Chr3B	13427606	13428571	+	13428088	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018000	Chr3B	7382432	7384642	-	7383537	Chr3B	13419847	13422057	+	13420952	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018100	Chr3B	7481916	7490063	-	7485989	Chr3B	13315179	13323326	+	13319252	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018200	Chr3B	7594451	7597855	-	7596153	Chr3B	13208232	13211636	+	13209934	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018300	Chr3B	7598907	7600882	+	7599894	Chr3B	13205205	13207180	-	13206192	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018400	Chr3B	7603365	7606088	+	7604726	Chr3B	13199999	13202722	-	13201360	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018500	Chr3B	7607769	7611311	+	7609540	Chr3B	13194776	13198318	-	13196547	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018600	Chr3B	7611649	7614877	-	7613263	Chr3B	13191373	13194438	+	13192905	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018700	Chr3B	8004562	8004912	-	8004737	Chr3B	14363528	14363878	-	14363703	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018800	Chr3B	8024553	8030703	+	8027628	Chr3B	14383249	14389399	+	14386324	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G018900	Chr3B	8034719	8036058	+	8035388	Chr3B	14393415	14394754	+	14394084	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G019000	Chr3B	8039955	8043362	+	8041658	Chr3B	14398651	14402058	+	14400354	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G019100	Chr3B	8073091	8075186	+	8074138	Chr3B	14431400	14433495	+	14432447	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G019200	Chr3B	8129928	8133466	+	8131697	Chr3B	14486862	14490400	+	14488631	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G019300	Chr3B	8133504	8137586	-	8135545	Chr3B	14490438	14494520	-	14492479	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G019400	Chr3B	8153373	8154210	-	8153791	Chr3B	14510307	14511144	-	14510725	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G019500	Chr3B	8339237	8346552	+	8342894	Chr3B	14695136	14702451	+	14698793	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G019600	Chr3B	8490844	8495554	+	8493199	Chr3B	14845512	14850222	+	14847867	1.0	1.0	rearrangement:Chr3B_block1
