gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS7B02G129600	Chr7B	155466822	155468828	+	155467825	Chr7B	171138136	171140142	+	171139139	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G129700	Chr7B	155469830	155479020	-	155474425	Chr7B	171141144	171150334	-	171145739	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G129800	Chr7B	155897075	155907514	-	155902294	Chr7B	171564916	171575355	-	171570135	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G129900	Chr7B	156419077	156431967	+	156425522	Chr7B	172082403	172095293	+	172088848	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130000	Chr7B	156625396	156631991	+	156628693	Chr7B	172286942	172293537	+	172290239	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130100	Chr7B	156632375	156632695	-	156632535	Chr7B	172293921	172294241	-	172294081	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130200	Chr7B	156681110	156685077	+	156683093	Chr7B	172341766	172345733	+	172343749	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130300	Chr7B	156704042	156708118	+	156706080	Chr7B	172364698	172368774	+	172366736	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130400	Chr7B	156752560	156756552	-	156754556	Chr7B	172413216	172417208	-	172415212	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130500	Chr7B	156946722	156967606	+	156957164	Chr7B	172606539	172626830	+	172616684	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130600	Chr7B	157216608	157219667	-	157218137	Chr7B	172874348	172877407	-	172875877	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130700	Chr7B	157674223	157684150	+	157679186	Chr7B	173328042	173337739	+	173332890	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130800	Chr7B	157687777	157689540	+	157688658	Chr7B	173341366	173343129	+	173342247	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G130900	Chr7B	157808448	157809668	+	157809058	Chr7B	173459062	173460282	+	173459672	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131000	Chr7B	158073628	158076852	+	158075240	Chr7B	173722633	173725857	+	173724245	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131100	Chr7B	158168385	158174065	+	158171225	Chr7B	173816941	173822621	+	173819781	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131200	Chr7B	158174562	158183596	-	158179079	Chr7B	173823118	173832152	-	173827635	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131300	Chr7B	158186140	158186980	-	158186560	Chr7B	173834416	173835256	-	173834836	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131400	Chr7B	158367322	158393174	-	158380248	Chr7B	174014242	174039876	-	174027059	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131500	Chr7B	158552585	158555331	-	158553958	Chr7B	174196950	174199402	-	174198176	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131600	Chr7B	158937105	158937347	+	158937226	Chr7B	174580222	174580464	+	174580343	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131700	Chr7B	159136977	159142774	+	159139875	Chr7B	174782188	174787985	+	174785086	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131800	Chr7B	159505560	159508304	+	159506932	Chr7B	175149091	175151835	+	175150463	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G131900	Chr7B	159509775	159516122	+	159512948	Chr7B	175153306	175159653	+	175156479	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132000	Chr7B	159516261	159520815	-	159518538	Chr7B	175159792	175164346	-	175162069	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132100	Chr7B	159524893	159529135	-	159527014	Chr7B	175168424	175172666	-	175170545	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G132300	Chr7B	161191831	161196107	+	161193969	Chr7B	176826002	176830278	+	176828140	1.0	1.0	rearrangement:Chr7B_block1
