gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS3D02G000200	Chr3D	328329	328952	+	328640	Chr3D	3922417	3923040	-	3922728	1.0	1.0	collinear
gene:TraesCS3D02G000400	Chr3D	356416	357339	-	356877	Chr3D	3898042	3898964	+	3898503	1.0	0.982	collinear
gene:TraesCS3D02G000500	Chr3D	390450	391973	-	391211	Chr3D	3881585	3883108	+	3882346	1.0	0.998	collinear
gene:TraesCS3D02G000600	Chr3D	476642	477785	-	477213	Chr3D	3815735	3816880	+	3816307	1.0	0.987	collinear
gene:TraesCS3D02G000700	Chr3D	478316	479781	-	479048	Chr3D	3813214	3814702	+	3813958	1.0	0.992	collinear
gene:TraesCS3D02G000800	Chr3D	494126	496511	+	495318	Chr3D	3776772	3779155	-	3777963	0.999	0.991	collinear
gene:TraesCS3D02G000900	Chr3D	507597	508251	-	507924	Chr3D	3772350	3773014	+	3772682	0.989	0.968	collinear
gene:TraesCS3D02G001400	Chr3D	707880	709355	+	708617	Chr3D	3608465	3609940	-	3609202	1.0	0.997	collinear
gene:TraesCS3D02G001500	Chr3D	770364	773698	+	772031	Chr3D	3539582	3542916	-	3541249	1.0	1.0	collinear
gene:TraesCS3D02G001600	Chr3D	774041	778387	-	776214	Chr3D	3534893	3539239	+	3537066	1.0	1.0	collinear
gene:TraesCS3D02G001700	Chr3D	843836	846634	-	845235	Chr3D	3454393	3457191	+	3455792	1.0	1.0	collinear
gene:TraesCS3D02G001800	Chr3D	853402	855095	+	854248	Chr3D	3445952	3447645	-	3446798	1.0	0.999	collinear
gene:TraesCS3D02G001900	Chr3D	865996	870567	-	868281	Chr3D	3430481	3435052	+	3432766	1.0	1.0	collinear
gene:TraesCS3D02G002000	Chr3D	925863	930264	-	928063	Chr3D	3369159	3373561	+	3371360	1.0	0.999	collinear
gene:TraesCS3D02G002100	Chr3D	950970	952775	+	951872	Chr3D	3336443	3338248	-	3337345	1.0	1.0	collinear
gene:TraesCS3D02G002200	Chr3D	1016389	1018081	-	1017235	Chr3D	3271063	3272755	+	3271909	1.0	1.0	collinear
gene:TraesCS3D02G002300	Chr3D	1109698	1110822	+	1110260	Chr3D	3168494	3169618	-	3169056	1.0	1.0	collinear
gene:TraesCS3D02G002400	Chr3D	1112780	1122933	+	1117856	Chr3D	3156609	3166536	-	3161572	1.0	0.999	collinear
gene:TraesCS3D02G002500	Chr3D	1138991	1145797	-	1142394	Chr3D	3133759	3140565	+	3137162	1.0	1.0	collinear
gene:TraesCS3D02G002600	Chr3D	1195709	1196983	-	1196346	Chr3D	3078814	3080088	+	3079451	1.0	1.0	collinear
gene:TraesCS3D02G002700	Chr3D	1252991	1257142	-	1255066	Chr3D	3017268	3021202	+	3019235	1.0	1.0	collinear
gene:TraesCS3D02G002800	Chr3D	1263500	1272210	+	1267855	Chr3D	3002201	3010911	-	3006556	1.0	1.0	collinear
gene:TraesCS3D02G002900	Chr3D	1279421	1281425	+	1280423	Chr3D	2993006	2995009	-	2994007	1.0	1.0	collinear
gene:TraesCS3D02G003000	Chr3D	1296966	1297936	-	1297451	Chr3D	2976496	2977466	+	2976981	1.0	1.0	collinear
gene:TraesCS3D02G003100	Chr3D	1314751	1316071	-	1315411	Chr3D	2959016	2960336	+	2959676	1.0	1.0	collinear
gene:TraesCS3D02G003200	Chr3D	1337527	1339579	+	1338553	Chr3D	2936081	2938133	-	2937107	1.0	1.0	collinear
gene:TraesCS3D02G003300	Chr3D	1345628	1347413	-	1346520	Chr3D	2928249	2930032	+	2929140	0.998	0.997	collinear
gene:TraesCS3D02G003400	Chr3D	1496410	1498407	-	1497408	Chr3D	2773422	2775419	+	2774420	1.0	1.0	collinear
gene:TraesCS3D02G003500	Chr3D	1602462	1602965	-	1602713	Chr3D	2663914	2664417	+	2664165	1.0	1.0	collinear
gene:TraesCS3D02G003600	Chr3D	1606509	1608807	-	1607658	Chr3D	2658072	2660370	+	2659221	1.0	1.0	collinear
gene:TraesCS3D02G003700	Chr3D	1634040	1636188	-	1635114	Chr3D	2631246	2633394	+	2632320	1.0	1.0	collinear
gene:TraesCS3D02G003800	Chr3D	1638722	1640647	-	1639684	Chr3D	2626784	2628712	+	2627748	1.0	0.995	collinear
gene:TraesCS3D02G003900	Chr3D	1655945	1659437	+	1657691	Chr3D	2607985	2611477	-	2609731	1.0	1.0	collinear
gene:TraesCS3D02G004100	Chr3D	1733084	1736612	-	1734848	Chr3D	2532464	2535992	+	2534228	1.0	1.0	collinear
gene:TraesCS3D02G004200	Chr3D	1743755	1745410	+	1744582	Chr3D	2523667	2525322	-	2524494	1.0	1.0	collinear
gene:TraesCS3D02G004300	Chr3D	1748596	1750441	+	1749518	Chr3D	2518636	2520481	-	2519558	1.0	1.0	collinear
gene:TraesCS3D02G004400	Chr3D	1761567	1762730	-	1762148	Chr3D	2506551	2507714	+	2507132	1.0	1.0	collinear
gene:TraesCS3D02G004500	Chr3D	1765787	1771755	-	1768771	Chr3D	2498708	2503494	+	2501101	0.911	0.911	collinear
gene:TraesCS3D02G004600	Chr3D	1845275	1846487	+	1845881	Chr3D	2418044	2419256	-	2418650	1.0	1.0	collinear
gene:TraesCS3D02G004700	Chr3D	1872134	1873688	-	1872911	Chr3D	2391296	2392850	+	2392073	1.0	1.0	collinear
gene:TraesCS3D02G004800	Chr3D	1882953	1883660	+	1883306	Chr3D	2381594	2382301	-	2381947	1.0	1.0	collinear
gene:TraesCS3D02G004900	Chr3D	1889301	1890762	+	1890031	Chr3D	2374492	2375953	-	2375222	1.0	1.0	collinear
gene:TraesCS3D02G005000	Chr3D	1914844	1922686	-	1918765	Chr3D	2342930	2350771	+	2346850	1.0	1.0	collinear
gene:TraesCS3D02G005100	Chr3D	1991299	1993207	-	1992253	Chr3D	2274006	2275914	+	2274960	1.0	1.0	collinear
gene:TraesCS3D02G005200	Chr3D	2044496	2045103	-	2044799	Chr3D	2223461	2224068	+	2223764	1.0	1.0	collinear
gene:TraesCS3D02G005300	Chr3D	2094681	2098889	+	2096785	Chr3D	2169863	2174071	-	2171967	1.0	1.0	collinear
gene:TraesCS3D02G005400	Chr3D	2141059	2143491	+	2142275	Chr3D	2126501	2128774	-	2127637	1.0	1.0	collinear
gene:TraesCS3D02G005500	Chr3D	2147110	2150436	-	2148773	Chr3D	2119556	2122882	+	2121219	1.0	1.0	collinear
gene:TraesCS3D02G005600	Chr3D	2150758	2151273	-	2151015	Chr3D	2118719	2119234	+	2118976	1.0	1.0	collinear
gene:TraesCS3D02G005700	Chr3D	2152072	2162952	-	2157512	Chr3D	2106902	2117920	+	2112411	1.0	1.0	collinear
gene:TraesCS3D02G005800	Chr3D	2194172	2194792	-	2194482	Chr3D	2059440	2060060	+	2059750	1.0	0.998	collinear
gene:TraesCS3D02G005900	Chr3D	2201394	2201804	-	2201599	Chr3D	2052428	2052838	+	2052633	1.0	1.0	collinear
gene:TraesCS3D02G006000	Chr3D	2239080	2239552	-	2239316	Chr3D	2004319	2004791	+	2004555	1.0	1.0	collinear
gene:TraesCS3D02G006100	Chr3D	2242930	2243343	-	2243136	Chr3D	2000528	2000941	+	2000734	1.0	1.0	collinear
gene:TraesCS3D02G006200	Chr3D	2256220	2256633	-	2256426	Chr3D	1987552	1987965	+	1987758	1.0	1.0	collinear
gene:TraesCS3D02G006300	Chr3D	2266111	2266515	-	2266313	Chr3D	1977844	1978248	+	1978046	1.0	0.997	collinear
gene:TraesCS3D02G006400	Chr3D	2271951	2272352	-	2272151	Chr3D	1972170	1972571	+	1972370	1.0	1.0	collinear
gene:TraesCS3D02G006500	Chr3D	2306529	2307342	+	2306935	Chr3D	1937072	1937885	-	1937478	1.0	1.0	collinear
gene:TraesCS3D02G006600	Chr3D	2308597	2309333	+	2308965	Chr3D	1935081	1935817	-	1935449	1.0	1.0	collinear
gene:TraesCS3D02G006700	Chr3D	2370310	2379035	-	2374672	Chr3D	1861397	1870122	+	1865759	1.0	0.999	collinear
gene:TraesCS3D02G006800	Chr3D	2413787	2415102	+	2414444	Chr3D	1825699	1827014	-	1826356	1.0	1.0	collinear
gene:TraesCS3D02G006900	Chr3D	2448239	2451524	-	2449881	Chr3D	1789549	1792834	+	1791191	1.0	1.0	collinear
gene:TraesCS3D02G007000	Chr3D	2452535	2453530	-	2453032	Chr3D	1787543	1788538	+	1788040	1.0	1.0	collinear
gene:TraesCS3D02G007100	Chr3D	2461836	2462258	-	2462047	Chr3D	1778928	1779350	+	1779139	1.0	1.0	collinear
gene:TraesCS3D02G007200	Chr3D	2462521	2465680	-	2464100	Chr3D	1775506	1778665	+	1777085	1.0	1.0	collinear
gene:TraesCS3D02G007300	Chr3D	2469159	2469596	-	2469377	Chr3D	1771590	1772027	+	1771808	1.0	1.0	collinear
gene:TraesCS3D02G007400	Chr3D	2589848	2597476	+	2593662	Chr3D	1634996	1642622	-	1638809	1.0	1.0	collinear
gene:TraesCS3D02G007500	Chr3D	2600356	2603119	-	2601737	Chr3D	1629353	1632116	+	1630734	1.0	1.0	collinear
gene:TraesCS3D02G007600	Chr3D	2619155	2627987	+	2623571	Chr3D	1604635	1613520	-	1609077	1.0	0.999	collinear
gene:TraesCS3D02G007700	Chr3D	2718295	2718750	+	2718522	Chr3D	1516190	1516645	-	1516417	1.0	1.0	collinear
gene:TraesCS3D02G007800	Chr3D	2720422	2720769	+	2720595	Chr3D	1514171	1514518	-	1514344	1.0	1.0	collinear
gene:TraesCS3D02G007900	Chr3D	2749638	2749994	+	2749816	Chr3D	1484941	1485297	-	1485119	1.0	1.0	collinear
gene:TraesCS3D02G008000	Chr3D	2753359	2753920	+	2753639	Chr3D	1480610	1481171	-	1480890	1.0	1.0	collinear
gene:TraesCS3D02G008100	Chr3D	2773343	2773867	+	2773605	Chr3D	1460909	1461433	-	1461171	1.0	1.0	collinear
gene:TraesCS3D02G008200	Chr3D	2879304	2881646	-	2880475	Chr3D	1355285	1357627	+	1356456	1.0	1.0	collinear
gene:TraesCS3D02G008300	Chr3D	2909397	2911605	-	2910501	Chr3D	1324640	1326848	+	1325744	1.0	1.0	collinear
gene:TraesCS3D02G008400	Chr3D	2967474	2969505	-	2968489	Chr3D	1257365	1259396	+	1258380	1.0	1.0	collinear
gene:TraesCS3D02G008500	Chr3D	2975372	2980480	-	2977926	Chr3D	1246741	1251849	+	1249295	1.0	1.0	collinear
gene:TraesCS3D02G008600	Chr3D	2980895	2984483	-	2982689	Chr3D	1242738	1246326	+	1244532	1.0	0.999	collinear
gene:TraesCS3D02G008700	Chr3D	3011970	3015359	+	3013664	Chr3D	1212914	1216304	-	1214609	1.0	1.0	collinear
gene:TraesCS3D02G008800	Chr3D	3030336	3032753	-	3031544	Chr3D	1195785	1198202	+	1196993	1.0	1.0	collinear
gene:TraesCS3D02G008900	Chr3D	3040757	3042971	-	3041864	Chr3D	1185373	1187587	+	1186480	1.0	1.0	collinear
gene:TraesCS3D02G009000	Chr3D	3072536	3075692	-	3074114	Chr3D	1152652	1155808	+	1154230	1.0	1.0	collinear
gene:TraesCS3D02G009100	Chr3D	3083659	3085963	-	3084811	Chr3D	1142386	1144690	+	1143538	1.0	1.0	collinear
gene:TraesCS3D02G009200	Chr3D	3087876	3089485	-	3088680	Chr3D	1138864	1140473	+	1139668	1.0	1.0	collinear
gene:TraesCS3D02G009300	Chr3D	3096999	3099806	-	3098402	Chr3D	1129287	1132112	+	1130699	1.0	1.0	collinear
gene:TraesCS3D02G009400	Chr3D	3196435	3199383	-	3197909	Chr3D	1028642	1031590	+	1030116	1.0	1.0	collinear
gene:TraesCS3D02G009500	Chr3D	3222057	3224575	-	3223316	Chr3D	1003464	1005982	+	1004723	1.0	0.997	collinear
gene:TraesCS3D02G009600	Chr3D	3232378	3240214	-	3236296	Chr3D	988190	996026	+	992108	1.0	1.0	collinear
gene:TraesCS3D02G009700	Chr3D	3293500	3295229	-	3294364	Chr3D	933876	935605	+	934740	1.0	1.0	collinear
gene:TraesCS3D02G009800	Chr3D	3297116	3301879	+	3299497	Chr3D	927226	931989	-	929607	1.0	0.999	collinear
gene:TraesCS3D02G010700	Chr3D	3986954	3990965	-	3988959	Chr3D	4367704	4371713	-	4369708	1.0	0.982	collinear
gene:TraesCS3D02G010900	Chr3D	4012104	4013109	+	4012606	Chr3D	4380073	4381078	+	4380575	1.0	0.982	collinear
gene:TraesCS3D02G011000	Chr3D	4044313	4045303	-	4044808	Chr3D	4390906	4391896	-	4391401	1.0	0.993	collinear
gene:TraesCS3D02G011100	Chr3D	4045939	4046830	+	4046384	Chr3D	4392474	4393354	+	4392914	0.985	0.931	collinear
gene:TraesCS3D02G011200	Chr3D	4066322	4069230	-	4067776	Chr3D	4400378	4403303	-	4401840	1.0	0.993	collinear
gene:TraesCS3D02G011300	Chr3D	4072004	4075626	-	4073815	Chr3D	4406603	4410225	-	4408414	1.0	0.995	collinear
gene:TraesCS3D02G011400	Chr3D	4074885	4078461	+	4076673	Chr3D	4409484	4413060	+	4411272	1.0	0.993	collinear
gene:TraesCS3D02G011500	Chr3D	4111863	4112845	+	4112354	Chr3D	4439470	4440452	+	4439961	1.0	0.99	collinear
gene:TraesCS3D02G011700	Chr3D	4138765	4139881	+	4139323	Chr3D	4499472	4500651	+	4500061	0.967	0.935	collinear
gene:TraesCS3D02G011800	Chr3D	4166848	4169864	-	4168356	Chr3D	4511987	4515003	-	4513495	1.0	0.988	collinear
gene:TraesCS3D02G011900	Chr3D	4169485	4172874	+	4171179	Chr3D	4514624	4518014	+	4516319	1.0	0.996	collinear
gene:TraesCS3D02G012000	Chr3D	4179986	4182963	-	4181474	Chr3D	4524906	4527882	-	4526394	1.0	0.996	collinear
gene:TraesCS3D02G012100	Chr3D	4186858	4196619	+	4191738	Chr3D	4531778	4541244	+	4536511	1.0	0.997	collinear
gene:TraesCS3D02G012200	Chr3D	4290648	4291925	+	4291286	Chr3D	4626600	4627641	+	4627120	1.0	0.989	collinear
gene:TraesCS3D02G012600	Chr3D	4393193	4399230	+	4396211	Chr3D	4689940	4695974	+	4692957	0.995	0.975	collinear
gene:TraesCS3D02G012700	Chr3D	4404864	4409493	+	4407178	Chr3D	4701401	4706028	+	4703714	1.0	0.996	collinear
gene:TraesCS3D02G013000	Chr3D	4486023	4494474	-	4490248	Chr3D	4789796	4798218	-	4794007	0.979	0.954	collinear
gene:TraesCS3D02G013100	Chr3D	4504881	4506056	+	4505468	Chr3D	4812968	4814143	+	4813555	1.0	0.997	collinear
gene:TraesCS3D02G013200	Chr3D	4648966	4650282	+	4649624	Chr3D	4954827	4956143	+	4955485	1.0	0.999	collinear
gene:TraesCS3D02G013300	Chr3D	4818149	4819489	-	4818819	Chr3D	5127511	5128851	-	5128181	1.0	1.0	collinear
gene:TraesCS3D02G013400	Chr3D	4850718	4853897	+	4852307	Chr3D	5167745	5170918	+	5169331	1.0	1.0	collinear
gene:TraesCS3D02G013500	Chr3D	4866164	4866673	-	4866418	Chr3D	5182764	5183273	-	5183018	1.0	1.0	collinear
gene:TraesCS3D02G013600	Chr3D	4949654	4950922	-	4950288	Chr3D	5265333	5266601	-	5265967	1.0	1.0	collinear
gene:TraesCS3D02G013700	Chr3D	4956998	4957663	-	4957330	Chr3D	5272379	5273034	-	5272706	0.982	0.982	collinear
gene:TraesCS3D02G013800	Chr3D	4957676	4958842	-	4958259	Chr3D	5273047	5274213	-	5273630	1.0	1.0	collinear
gene:TraesCS3D02G013900	Chr3D	4966269	4969054	-	4967661	Chr3D	5281626	5284411	-	5283018	1.0	1.0	collinear
gene:TraesCS3D02G014000	Chr3D	4969646	4973136	+	4971391	Chr3D	5285003	5288493	+	5286748	1.0	1.0	collinear
gene:TraesCS3D02G014100	Chr3D	4983872	4985642	-	4984757	Chr3D	5299549	5301319	-	5300434	1.0	1.0	collinear
gene:TraesCS3D02G014200	Chr3D	4986566	4990029	+	4988297	Chr3D	5302243	5305706	+	5303974	1.0	1.0	collinear
gene:TraesCS3D02G014300	Chr3D	4995592	4997276	+	4996434	Chr3D	5311269	5312953	+	5312111	1.0	0.999	collinear
gene:TraesCS3D02G014400	Chr3D	4998822	4999826	+	4999324	Chr3D	5314499	5315502	+	5315000	0.998	0.998	collinear
gene:TraesCS3D02G014500	Chr3D	5005701	5008249	-	5006975	Chr3D	5321304	5323852	-	5322578	1.0	0.999	collinear
gene:TraesCS3D02G014600	Chr3D	5013282	5016625	+	5014953	Chr3D	5328885	5332227	+	5330556	1.0	1.0	collinear
gene:TraesCS3D02G014700	Chr3D	5041591	5043706	+	5042648	Chr3D	5368889	5371004	+	5369946	1.0	1.0	collinear
gene:TraesCS3D02G014800	Chr3D	5147067	5148084	+	5147575	Chr3D	5473404	5474421	+	5473912	1.0	1.0	collinear
gene:TraesCS3D02G014900	Chr3D	5173752	5176386	-	5175069	Chr3D	5500096	5502730	-	5501413	1.0	1.0	collinear
gene:TraesCS3D02G015000	Chr3D	5230815	5234674	+	5232744	Chr3D	5558132	5561991	+	5560061	1.0	0.999	collinear
gene:TraesCS3D02G015100	Chr3D	5241689	5247743	-	5244716	Chr3D	5568948	5575006	-	5571977	1.0	1.0	collinear
gene:TraesCS3D02G015200	Chr3D	5372968	5376568	-	5374768	Chr3D	5702851	5706451	-	5704651	1.0	1.0	collinear
gene:TraesCS3D02G015300	Chr3D	5406391	5410203	-	5408297	Chr3D	5736652	5740464	-	5738558	1.0	1.0	collinear
gene:TraesCS3D02G015400	Chr3D	5411900	5412617	+	5412258	Chr3D	5742158	5742875	+	5742516	1.0	1.0	collinear
gene:TraesCS3D02G015500	Chr3D	5430178	5430465	-	5430321	Chr3D	5760014	5760301	-	5760157	1.0	1.0	collinear
gene:TraesCS3D02G015600	Chr3D	5601666	5605871	-	5603768	Chr3D	5950004	5954209	-	5952106	1.0	1.0	collinear
gene:TraesCS3D02G015700	Chr3D	5609005	5610435	+	5609720	Chr3D	5957343	5958773	+	5958058	1.0	1.0	collinear
gene:TraesCS3D02G015800	Chr3D	5613668	5618027	-	5615847	Chr3D	5962006	5966365	-	5964185	1.0	1.0	collinear
gene:TraesCS3D02G015900	Chr3D	5649356	5651648	+	5650502	Chr3D	5999604	6001896	+	6000750	1.0	1.0	collinear
gene:TraesCS3D02G016000	Chr3D	5654770	5660596	+	5657683	Chr3D	6005018	6010844	+	6007931	1.0	1.0	collinear
gene:TraesCS3D02G016100	Chr3D	5680014	5681497	-	5680755	Chr3D	6029638	6031121	-	6030379	1.0	1.0	collinear
gene:TraesCS3D02G016200	Chr3D	5725298	5726713	+	5726005	Chr3D	6087446	6088860	+	6088153	0.999	0.999	collinear
gene:TraesCS3D02G016300	Chr3D	5733130	5737195	-	5735162	Chr3D	6095277	6099338	-	6097307	0.995	0.995	collinear
gene:TraesCS3D02G016400	Chr3D	5757697	5761111	-	5759404	Chr3D	6119208	6122622	-	6120915	1.0	0.999	collinear
gene:TraesCS3D02G016500	Chr3D	5790619	5794367	+	5792493	Chr3D	6156232	6159979	+	6158105	1.0	1.0	collinear
