gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS5D02G005700	Chr5D	5098667	5103878	-	5101272	Chr5D	1539928	1545139	-	1542533	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G005800	Chr5D	5116756	5119168	-	5117962	Chr5D	1557969	1560381	-	1559175	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G005900	Chr5D	5153833	5164389	-	5159111	Chr5D	1594364	1604834	-	1599599	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006000	Chr5D	5170287	5174463	-	5172375	Chr5D	1610732	1614908	-	1612820	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006100	Chr5D	5219358	5222946	-	5221152	Chr5D	1647363	1650951	-	1649157	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006200	Chr5D	5273740	5276900	-	5275320	Chr5D	1703636	1706796	-	1705216	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006300	Chr5D	5355307	5358772	+	5357039	Chr5D	1784844	1788309	+	1786576	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006400	Chr5D	5367331	5369010	+	5368170	Chr5D	1796574	1798252	+	1797413	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006500	Chr5D	5423121	5425692	+	5424406	Chr5D	1851647	1854218	+	1852932	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D02G006600	Chr5D	5557189	5565296	+	5561242	Chr5D	1984353	1992460	+	1988406	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006700	Chr5D	5586931	5598362	-	5592646	Chr5D	2007427	2018860	-	2013143	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006800	Chr5D	5630638	5632381	-	5631509	Chr5D	2050443	2052186	-	2051314	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G006900	Chr5D	5792275	5795547	+	5793911	Chr5D	2209124	2212396	+	2210760	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007000	Chr5D	5795798	5811501	-	5803649	Chr5D	2212647	2228350	-	2220498	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007100	Chr5D	5816382	5825369	-	5820875	Chr5D	2233247	2241975	-	2237611	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007200	Chr5D	6005545	6009431	+	6007488	Chr5D	2421883	2425769	+	2423826	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007300	Chr5D	6086019	6087311	-	6086665	Chr5D	2501482	2502774	-	2502128	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007400	Chr5D	6098712	6103466	-	6101089	Chr5D	2513674	2518428	-	2516051	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D02G007500	Chr5D	6117352	6123906	+	6120629	Chr5D	2532044	2536982	+	2534513	0.975	0.975	rearrangement:Chr5D_block1
gene:TraesCS5D02G007600	Chr5D	6164783	6165481	-	6165132	Chr5D	2577226	2577924	-	2577575	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007700	Chr5D	6170878	6170982	-	6170930	Chr5D	2583418	2583522	-	2583470	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007800	Chr5D	6175689	6175876	-	6175782	Chr5D	2588229	2588416	-	2588322	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G007900	Chr5D	6177829	6178296	-	6178062	Chr5D	2590369	2590836	-	2590602	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008000	Chr5D	6180089	6180199	-	6180144	Chr5D	2592629	2592739	-	2592684	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008100	Chr5D	6180601	6180795	-	6180698	Chr5D	2593141	2593335	-	2593238	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008200	Chr5D	6181929	6182994	+	6182461	Chr5D	2594469	2595534	+	2595001	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009100	Chr5D	6198658	6198939	-	6198798	Chr5D	2610755	2611036	-	2610895	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009200	Chr5D	6199751	6199987	-	6199869	Chr5D	2611848	2612084	-	2611966	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009300	Chr5D	6200091	6200222	+	6200156	Chr5D	2612188	2612319	+	2612253	1.0	1.0	rearrangement:Chr5D_block1
