gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS1A02G010500	Chr1A	6422072	6423492	-	6422782	Chr1A	3367341	3368762	+	3368051	1.0	0.999	rearrangement:Chr1A_block1
gene:TraesCS1A02G010600	Chr1A	6438286	6439101	-	6438693	Chr1A	3352567	3353382	+	3352974	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G010700	Chr1A	6472647	6475129	-	6473888	Chr1A	3318156	3320166	+	3319161	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G010800	Chr1A	6497878	6500095	-	6498986	Chr1A	3293190	3295407	+	3294298	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G010900	Chr1A	6517423	6518340	+	6517881	Chr1A	3274943	3275857	-	3275400	0.996	0.996	rearrangement:Chr1A_block1
gene:TraesCS1A02G010905	Chr1A	6561797	6562688	+	6562242	Chr1A	3220219	3221110	-	3220664	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G011100	Chr1A	6566139	6567972	+	6567055	Chr1A	3215092	3216925	-	3216008	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G011200	Chr1A	6569388	6576401	-	6572894	Chr1A	3206967	3213676	+	3210321	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G011300	Chr1A	6654552	6655482	-	6655017	Chr1A	3128884	3129814	+	3129349	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G011400	Chr1A	6760744	6764265	-	6762504	Chr1A	3021224	3024745	+	3022984	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G011600	Chr1A	6766340	6766555	-	6766447	Chr1A	3019612	3019827	+	3019719	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G011700	Chr1A	6773469	6773978	-	6773723	Chr1A	3012200	3012709	+	3012454	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G011900	Chr1A	6883652	6887141	-	6885396	Chr1A	2921723	2925212	+	2923467	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G012000	Chr1A	6899512	6903022	-	6901267	Chr1A	2906661	2910171	+	2908416	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G012100	Chr1A	6914044	6915989	-	6915016	Chr1A	2893731	2895676	+	2894703	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G012200	Chr1A	7100687	7101431	-	7101059	Chr1A	2715635	2716379	+	2716007	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G012300	Chr1A	7108623	7109053	-	7108838	Chr1A	2708013	2708443	+	2708228	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G012400	Chr1A	7109888	7115465	-	7112676	Chr1A	2701756	2707178	+	2704467	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G012500	Chr1A	7178200	7184960	+	7181580	Chr1A	2632194	2638954	-	2635574	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G012600	Chr1A	7185497	7186507	+	7186002	Chr1A	2630647	2631657	-	2631152	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G012700	Chr1A	7228719	7229943	-	7229331	Chr1A	2598151	2599375	+	2598763	1.0	0.997	rearrangement:Chr1A_block1
gene:TraesCS1A02G012800	Chr1A	7274801	7275803	+	7275302	Chr1A	2574932	2575934	-	2575433	1.0	0.995	rearrangement:Chr1A_block1
gene:TraesCS1A02G012900	Chr1A	7276861	7279534	+	7278197	Chr1A	2571077	2573834	-	2572455	1.0	0.995	rearrangement:Chr1A_block1
gene:TraesCS1A02G013000	Chr1A	7281836	7294634	+	7288235	Chr1A	2553942	2568583	-	2561262	0.999	0.997	rearrangement:Chr1A_block1
gene:TraesCS1A02G013100	Chr1A	7311700	7312269	+	7311984	Chr1A	2534558	2535127	-	2534842	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G013200	Chr1A	7315101	7325769	+	7320435	Chr1A	2521059	2531726	-	2526392	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G013300	Chr1A	7522337	7522531	-	7522434	Chr1A	2332572	2332766	+	2332669	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G013400	Chr1A	7525852	7526447	-	7526149	Chr1A	2328656	2329251	+	2328953	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G013500	Chr1A	7536155	7536445	+	7536300	Chr1A	2319080	2319370	-	2319225	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G013600	Chr1A	7642614	7643473	+	7643043	Chr1A	2204890	2205749	-	2205319	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G013700	Chr1A	7651464	7654123	-	7652793	Chr1A	2194127	2196786	+	2195456	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G013800	Chr1A	7657145	7669998	-	7663571	Chr1A	2178338	2191105	+	2184721	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G013900	Chr1A	7675688	7677264	-	7676476	Chr1A	2171072	2172648	+	2171860	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G014000	Chr1A	7685115	7685702	-	7685408	Chr1A	2162596	2163183	+	2162889	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G014100	Chr1A	7697292	7698190	-	7697741	Chr1A	2150362	2151260	+	2150811	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G014200	Chr1A	7777149	7778389	-	7777769	Chr1A	2070575	2071815	+	2071195	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G014300	Chr1A	7811031	7813406	+	7812218	Chr1A	2036062	2038437	-	2037249	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G014400	Chr1A	7830271	7830939	+	7830605	Chr1A	2018529	2019197	-	2018863	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G014500	Chr1A	7834685	7837216	+	7835950	Chr1A	2012252	2014783	-	2013517	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G014700	Chr1A	7956960	7957283	+	7957121	Chr1A	1893323	1893646	-	1893484	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G014800	Chr1A	7962375	7963154	+	7962764	Chr1A	1887452	1888231	-	1887841	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G014900	Chr1A	8141960	8144500	-	8143230	Chr1A	1711764	1714304	+	1713034	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G015000	Chr1A	8157346	8159856	-	8158601	Chr1A	1696676	1699186	+	1697931	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G015100	Chr1A	8238257	8239411	-	8238834	Chr1A	1600869	1602022	+	1601445	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G015200	Chr1A	8239469	8244826	-	8242147	Chr1A	1595442	1600811	+	1598126	1.0	0.999	rearrangement:Chr1A_block1
gene:TraesCS1A02G015300	Chr1A	8247217	8251270	+	8249243	Chr1A	1588998	1593051	-	1591024	1.0	1.0	rearrangement:Chr1A_block1
gene:TraesCS1A02G015400	Chr1A	8264166	8266341	-	8265253	Chr1A	1573607	1575782	+	1574694	1.0	0.999	rearrangement:Chr1A_block1
gene:TraesCS1A02G015500	Chr1A	8291349	8292883	-	8292116	Chr1A	1547310	1548847	+	1548078	1.0	0.989	rearrangement:Chr1A_block1
gene:TraesCS1A02G015600	Chr1A	8295508	8297343	+	8296425	Chr1A	1542823	1544658	-	1543740	1.0	0.993	rearrangement:Chr1A_block1
gene:TraesCS1A02G015700	Chr1A	8311562	8313243	+	8312402	Chr1A	1518770	1520451	-	1519610	1.0	0.997	rearrangement:Chr1A_block1
gene:TraesCS1A02G015900	Chr1A	8325715	8329799	+	8327757	Chr1A	1502913	1506996	-	1504954	1.0	0.997	rearrangement:Chr1A_block1
gene:TraesCS1A02G016000	Chr1A	8331822	8334602	+	8333212	Chr1A	1498110	1500890	-	1499500	1.0	0.999	rearrangement:Chr1A_block1
gene:TraesCS1A02G016100	Chr1A	8341907	8344730	+	8343318	Chr1A	1487982	1490805	-	1489393	1.0	0.997	rearrangement:Chr1A_block1
gene:TraesCS1A02G030900	Chr1A	14253391	14257167	-	14255279	Chr1A	11328334	11332110	+	11330222	1.0	1.0	rearrangement:Chr1A_block2
gene:TraesCS1A02G031000	Chr1A	14430331	14431871	-	14431101	Chr1A	11156124	11157664	+	11156894	1.0	0.999	rearrangement:Chr1A_block2
gene:TraesCS1A02G031100	Chr1A	14467959	14469389	+	14468674	Chr1A	11118635	11120065	-	11119350	1.0	1.0	rearrangement:Chr1A_block2
gene:TraesCS1A02G031200	Chr1A	14504224	14507920	+	14506072	Chr1A	11080166	11083862	-	11082014	1.0	1.0	rearrangement:Chr1A_block2
gene:TraesCS1A02G031300	Chr1A	14519757	14525659	+	14522708	Chr1A	11062548	11068450	-	11065499	1.0	0.999	rearrangement:Chr1A_block2
gene:TraesCS1A02G031400	Chr1A	14525841	14528380	-	14527110	Chr1A	11059827	11062366	+	11061096	1.0	1.0	rearrangement:Chr1A_block2
gene:TraesCS1A02G031500	Chr1A	14549906	14550610	+	14550258	Chr1A	11037594	11038298	-	11037946	1.0	1.0	rearrangement:Chr1A_block2
gene:TraesCS1A02G031600	Chr1A	14577582	14579933	+	14578757	Chr1A	11008374	11010725	-	11009549	1.0	0.999	rearrangement:Chr1A_block2
gene:TraesCS1A02G031700	Chr1A	14584885	14587137	+	14586011	Chr1A	11001170	11003422	-	11002296	1.0	1.0	rearrangement:Chr1A_block2
gene:TraesCS1A02G031800	Chr1A	14589565	14594115	-	14591840	Chr1A	10994192	10998742	+	10996467	1.0	1.0	rearrangement:Chr1A_block2
gene:TraesCS1A02G031900	Chr1A	14603494	14615692	-	14609593	Chr1A	10972751	10984794	+	10978772	1.0	1.0	rearrangement:Chr1A_block2
gene:TraesCS1A02G032000	Chr1A	14744093	14748608	-	14746350	Chr1A	10840852	10845367	+	10843109	1.0	0.999	rearrangement:Chr1A_block2
gene:TraesCS1A02G032100	Chr1A	14790721	14791908	-	14791314	Chr1A	10809374	10810561	+	10809967	1.0	0.996	rearrangement:Chr1A_block2
gene:TraesCS1A02G032200	Chr1A	14799110	14800511	-	14799810	Chr1A	10800771	10802176	+	10801473	1.0	0.999	rearrangement:Chr1A_block2
gene:TraesCS1A02G032300	Chr1A	14838308	14839886	-	14839097	Chr1A	10701250	10702828	+	10702039	1.0	0.994	rearrangement:Chr1A_block2
gene:TraesCS1A02G032400	Chr1A	14857039	14858282	-	14857660	Chr1A	10693382	10694628	+	10694005	1.0	0.99	rearrangement:Chr1A_block2
gene:TraesCS1A02G032600	Chr1A	15186553	15188366	+	15187459	Chr1A	10466401	10468210	-	10467305	0.997	0.997	rearrangement:Chr1A_block2
gene:TraesCS1A02G032700	Chr1A	15190979	15195959	+	15193469	Chr1A	10458981	10463961	-	10461471	1.0	1.0	rearrangement:Chr1A_block2
gene:TraesCS1A02G000100	Chr1A	40098	70338	-	55218	Chr1A	38008	64132	-	51070	1.0	0.999	collinear
gene:TraesCS1A02G000200	Chr1A	70239	89245	+	79742	Chr1A	64033	82935	+	73484	1.0	1.0	collinear
gene:TraesCS1A02G000300	Chr1A	95906	104903	+	100404	Chr1A	89382	98286	+	93834	1.0	1.0	collinear
gene:TraesCS1A02G000400	Chr1A	102794	122504	+	112649	Chr1A	20711	48740	+	34725	0.999	0.943	collinear
gene:TraesCS1A02G000500	Chr1A	149490	154559	-	152024	Chr1A	130155	135224	-	132689	1.0	1.0	collinear
gene:TraesCS1A02G000600	Chr1A	162313	162609	+	162461	Chr1A	142978	143274	+	143126	1.0	1.0	collinear
gene:TraesCS1A02G000700	Chr1A	169592	169969	-	169780	Chr1A	149505	149882	-	149693	1.0	1.0	collinear
gene:TraesCS1A02G000800	Chr1A	180175	180552	-	180363	Chr1A	159674	160051	-	159862	1.0	1.0	collinear
gene:TraesCS1A02G000900	Chr1A	233818	245051	+	239434	Chr1A	203029	205874	+	204451	0.952	0.952	collinear
gene:TraesCS1A02G001000	Chr1A	270605	272936	-	271770	Chr1A	230317	232648	-	231482	1.0	1.0	collinear
