gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS5B02G000100	Chr5B	16235	21357	+	18796	Chr5B	7467546	7472670	-	7470108	1.0	1.0	collinear
gene:TraesCS5B02G000300	Chr5B	86983	88497	-	87740	Chr5B	7384621	7386135	+	7385378	1.0	1.0	collinear
gene:TraesCS5B02G000400	Chr5B	210112	215729	+	212920	Chr5B	7257590	7263207	-	7260398	1.0	1.0	collinear
gene:TraesCS5B02G000500	Chr5B	216278	219412	-	217845	Chr5B	7253904	7257041	+	7255472	1.0	0.999	collinear
gene:TraesCS5B02G000600	Chr5B	229215	233600	+	231407	Chr5B	7239928	7244101	-	7242014	1.0	0.997	collinear
gene:TraesCS5B02G000700	Chr5B	461918	462852	-	462385	Chr5B	7485045	7485979	-	7485512	1.0	1.0	collinear
gene:TraesCS5B02G000800	Chr5B	655778	658708	-	657243	Chr5B	7698995	7701925	-	7700460	1.0	1.0	collinear
gene:TraesCS5B02G000900	Chr5B	756821	758672	+	757746	Chr5B	7798885	7800738	+	7799811	1.0	1.0	collinear
gene:TraesCS5B02G001000	Chr5B	762630	764982	-	763806	Chr5B	7804696	7807048	-	7805872	1.0	1.0	collinear
gene:TraesCS5B02G001100	Chr5B	860861	865647	-	863254	Chr5B	7903579	7908102	-	7905840	1.0	1.0	collinear
gene:TraesCS5B02G001300	Chr5B	1579405	1579728	+	1579566	Chr5B	6782486	6782809	-	6782647	1.0	1.0	collinear
gene:TraesCS5B02G001400	Chr5B	1741674	1747002	-	1744338	Chr5B	2671403	2676561	-	2673982	0.965	0.965	collinear
gene:TraesCS5B02G001500	Chr5B	1748923	1752849	+	1750886	Chr5B	2678482	2682408	+	2680445	1.0	1.0	collinear
gene:TraesCS5B02G004200	Chr5B	6217631	6220820	-	6219225	Chr5B	9022427	9025616	-	9024021	1.0	1.0	collinear
gene:TraesCS5B02G004300	Chr5B	6364821	6368699	-	6366760	Chr5B	9167669	9171547	-	9169608	1.0	1.0	collinear
gene:TraesCS5B02G004400	Chr5B	6393220	6407926	+	6400573	Chr5B	9195939	9210645	+	9203292	1.0	1.0	collinear
gene:TraesCS5B02G004500	Chr5B	6418315	6422013	-	6420164	Chr5B	9220885	9224583	-	9222734	1.0	1.0	collinear
gene:TraesCS5B02G004600	Chr5B	6467080	6476016	+	6471548	Chr5B	9269406	9277886	+	9273646	1.0	1.0	collinear
gene:TraesCS5B02G004700	Chr5B	6501236	6502261	+	6501748	Chr5B	9303261	9304286	+	9303773	1.0	1.0	collinear
