gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS2A03G0000200	Chr2A	250369	258919	+	254644	Chr2A	251171	259720	+	255445	1.0	0.999	collinear
gene:TraesCS2A03G0000300	Chr2A	259362	263505	-	261433	Chr2A	260163	264306	-	262234	1.0	1.0	collinear
gene:TraesCS2A03G0000600	Chr2A	272656	273599	-	273127	Chr2A	273603	274546	-	274074	1.0	0.998	collinear
gene:TraesCS2A03G0000700	Chr2A	279352	289424	+	284388	Chr2A	280304	290318	+	285311	0.998	0.998	collinear
gene:TraesCS2A03G0001000	Chr2A	326315	327315	-	326815	Chr2A	327214	328213	-	327713	1.0	1.0	collinear
gene:TraesCS2A03G0001200	Chr2A	389113	391290	+	390201	Chr2A	390195	392373	+	391284	1.0	0.998	collinear
gene:TraesCS2A03G0001400	Chr2A	396069	400877	-	398473	Chr2A	397132	401929	-	399530	0.993	0.993	collinear
gene:TraesCS2A03G0001500	Chr2A	471994	473071	-	472532	Chr2A	473102	474167	-	473634	1.0	1.0	collinear
gene:TraesCS2A03G0001600	Chr2A	498907	502516	+	500711	Chr2A	499995	503604	+	501799	1.0	1.0	collinear
gene:TraesCS2A03G0001800	Chr2A	511382	514968	+	513175	Chr2A	512469	515986	+	514227	0.978	0.977	collinear
gene:TraesCS2A03G0001900	Chr2A	523708	527051	+	525379	Chr2A	525062	528405	+	526733	1.0	0.998	collinear
gene:TraesCS2A03G0002000	Chr2A	527668	531424	-	529546	Chr2A	529022	532774	-	530898	1.0	1.0	collinear
gene:TraesCS2A03G0002200	Chr2A	531622	534531	+	533076	Chr2A	532972	535881	+	534426	1.0	1.0	collinear
gene:TraesCS2A03G0002500	Chr2A	560892	563807	-	562349	Chr2A	562577	565492	-	564034	1.0	1.0	collinear
gene:TraesCS2A03G0002600	Chr2A	578869	583401	-	581135	Chr2A	578352	582884	-	580618	1.0	1.0	collinear
gene:TraesCS2A03G0003200	Chr2A	723635	725724	+	724679	Chr2A	653909	655998	+	654953	1.0	1.0	collinear
gene:TraesCS2A03G0003300	Chr2A	728142	730497	+	729319	Chr2A	658417	660772	+	659594	1.0	1.0	collinear
gene:TraesCS2A03G0003600	Chr2A	780091	780912	+	780501	Chr2A	712154	712975	+	712564	1.0	0.997	collinear
gene:TraesCS2A03G0003700	Chr2A	811926	812799	+	812362	Chr2A	743882	744755	+	744318	1.0	1.0	collinear
gene:TraesCS2A03G0003900	Chr2A	884928	885681	+	885304	Chr2A	817071	817824	+	817447	1.0	1.0	collinear
gene:TraesCS2A03G0004500	Chr2A	1228280	1229883	-	1229081	Chr2A	1221532	1223135	-	1222333	1.0	1.0	collinear
gene:TraesCS2A03G0005600	Chr2A	1423029	1424057	-	1423543	Chr2A	1402286	1403323	-	1402804	1.0	0.99	collinear
gene:TraesCS2A03G0005800	Chr2A	1428836	1440401	-	1434618	Chr2A	1408128	1419853	-	1413990	1.0	0.929	collinear
gene:TraesCS2A03G0006300	Chr2A	1665722	1666219	+	1665970	Chr2A	1956836	1957333	+	1957084	1.0	0.997	collinear
gene:TraesCS2A03G0006500	Chr2A	1751281	1752992	+	1752136	Chr2A	2038660	2040371	+	2039515	1.0	0.997	collinear
gene:TraesCS2A03G0006600	Chr2A	1841287	1843264	+	1842275	Chr2A	2116687	2118652	+	2117669	0.993	0.975	collinear
gene:TraesCS2A03G0006700	Chr2A	1848046	1849956	-	1849001	Chr2A	2123401	2125332	-	2124366	1.0	0.983	collinear
gene:TraesCS2A03G0006900	Chr2A	1921768	1927033	-	1924400	Chr2A	2236578	2241839	-	2239208	1.0	0.993	collinear
gene:TraesCS2A03G0007100	Chr2A	1935100	1941200	+	1938150	Chr2A	2249685	2254509	+	2252097	0.92	0.915	collinear
gene:TraesCS2A03G0008200	Chr2A	2335769	2337055	-	2336412	Chr2A	2297267	2298563	-	2297915	1.0	0.957	collinear
gene:TraesCS2A03G0009700	Chr2A	2468253	2470255	+	2469254	Chr2A	2417899	2419901	+	2418900	0.998	0.977	collinear
gene:TraesCS2A03G0009900	Chr2A	2525506	2529129	-	2527317	Chr2A	2437563	2441197	-	2439380	0.975	0.926	collinear
gene:TraesCS2A03G0010000	Chr2A	2539204	2544234	-	2541719	Chr2A	2467013	2471793	-	2469403	0.998	0.979	collinear
gene:TraesCS2A03G0010100	Chr2A	2544361	2549571	+	2546966	Chr2A	2471959	2476735	+	2474347	0.995	0.959	collinear
gene:TraesCS2A03G0011500	Chr2A	2906111	2907412	-	2906761	Chr2A	2709456	2710794	-	2710125	0.997	0.917	collinear
gene:TraesCS2A03G0012300	Chr2A	3008654	3011759	+	3010206	Chr2A	2736500	2740830	+	2738665	0.987	0.968	collinear
gene:TraesCS2A03G0012800	Chr2A	3043315	3044607	+	3043961	Chr2A	2790053	2791336	+	2790694	0.992	0.966	collinear
gene:TraesCS2A03G0012900	Chr2A	3062401	3063955	+	3063178	Chr2A	2816623	2818126	+	2817374	0.97	0.944	collinear
gene:TraesCS2A03G0013100	Chr2A	3075260	3076925	-	3076092	Chr2A	2836575	2838237	-	2837406	0.991	0.963	collinear
gene:TraesCS2A03G0013200	Chr2A	3088656	3089379	-	3089017	Chr2A	2851308	2852034	-	2851671	1.0	0.979	collinear
gene:TraesCS2A03G0013400	Chr2A	3094221	3094934	+	3094577	Chr2A	2855761	2856474	+	2856117	1.0	0.974	collinear
gene:TraesCS2A03G0013500	Chr2A	3102186	3102581	+	3102383	Chr2A	2872839	2873237	+	2873038	1.0	0.977	collinear
gene:TraesCS2A03G0013600	Chr2A	3105724	3109654	-	3107689	Chr2A	2876501	2880463	-	2878482	1.0	0.951	collinear
gene:TraesCS2A03G0013700	Chr2A	3141719	3145318	+	3143518	Chr2A	2895634	2898605	+	2897119	0.979	0.95	collinear
gene:TraesCS2A03G0013900	Chr2A	3148858	3164565	-	3156711	Chr2A	2989968	3005828	-	2997898	0.998	0.987	collinear
gene:TraesCS2A03G0014600	Chr2A	4108678	4111437	-	4110057	Chr2A	3288883	3292284	-	3290583	1.0	0.991	collinear
