gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS6A03G0000400	Chr6A	117718	120689	-	119203	Chr6A	190635	193485	-	192060	0.981	0.932	collinear
gene:TraesCS6A03G0001400	Chr6A	1270594	1272612	-	1271603	Chr6A	1917722	1919770	-	1918746	1.0	0.98	collinear
gene:TraesCS6A03G0001500	Chr6A	1298952	1300428	-	1299690	Chr6A	1946106	1947582	-	1946844	1.0	0.998	collinear
gene:TraesCS6A03G0001600	Chr6A	1304914	1305519	-	1305216	Chr6A	1952066	1952671	-	1952368	1.0	0.998	collinear
gene:TraesCS6A03G0001800	Chr6A	1330327	1332348	+	1331337	Chr6A	1973460	1975460	+	1974460	0.987	0.974	collinear
gene:TraesCS6A03G0002000	Chr6A	1392825	1393762	+	1393293	Chr6A	2168773	2169710	+	2169241	1.0	1.0	collinear
gene:TraesCS6A03G0002100	Chr6A	1401147	1405507	-	1403327	Chr6A	2177106	2181466	-	2179286	1.0	1.0	collinear
gene:TraesCS6A03G0002200	Chr6A	1413772	1418469	+	1416120	Chr6A	2189732	2194441	+	2192086	1.0	1.0	collinear
gene:TraesCS6A03G0002300	Chr6A	1427419	1428465	-	1427942	Chr6A	2203381	2204427	-	2203904	1.0	1.0	collinear
gene:TraesCS6A03G0002400	Chr6A	1434457	1434844	+	1434650	Chr6A	2210419	2210806	+	2210612	1.0	1.0	collinear
gene:TraesCS6A03G0002600	Chr6A	1442347	1442844	-	1442595	Chr6A	2218225	2218722	-	2218473	1.0	1.0	collinear
gene:TraesCS6A03G0002700	Chr6A	1444853	1445827	+	1445340	Chr6A	2220731	2221705	+	2221218	1.0	1.0	collinear
gene:TraesCS6A03G0002800	Chr6A	1493591	1500030	+	1496810	Chr6A	2269480	2275919	+	2272699	1.0	0.999	collinear
gene:TraesCS6A03G0003000	Chr6A	1535307	1542220	+	1538763	Chr6A	2312893	2319376	+	2316134	0.956	0.956	collinear
gene:TraesCS6A03G0003100	Chr6A	1544392	1548820	-	1546606	Chr6A	2337212	2341663	-	2339437	1.0	1.0	collinear
gene:TraesCS6A03G0003300	Chr6A	1558341	1564627	+	1561484	Chr6A	2351189	2357475	+	2354332	1.0	0.999	collinear
gene:TraesCS6A03G0003500	Chr6A	1571628	1573212	-	1572420	Chr6A	2364475	2366059	-	2365267	1.0	1.0	collinear
gene:TraesCS6A03G0003600	Chr6A	1584804	1587503	+	1586153	Chr6A	2377646	2380578	+	2379112	1.0	0.999	collinear
gene:TraesCS6A03G0003700	Chr6A	1590243	1592797	-	1591520	Chr6A	2383318	2385872	-	2384595	1.0	1.0	collinear
gene:TraesCS6A03G0004300	Chr6A	1712278	1718977	+	1715627	Chr6A	2505669	2512485	+	2509077	0.994	0.984	collinear
gene:TraesCS6A03G0004400	Chr6A	1717372	1719718	-	1718545	Chr6A	2510880	2513167	-	2512023	0.956	0.929	collinear
gene:TraesCS6A03G0004500	Chr6A	1720510	1722005	-	1721257	Chr6A	2513953	2515497	-	2514725	1.0	0.991	collinear
gene:TraesCS6A03G0004800	Chr6A	1722453	1727315	-	1724884	Chr6A	2515961	2520648	-	2518304	0.951	0.946	collinear
gene:TraesCS6A03G0004900	Chr6A	1735764	1739970	+	1737867	Chr6A	2547563	2551778	+	2549670	1.0	0.993	collinear
gene:TraesCS6A03G0005000	Chr6A	1741213	1746701	-	1743957	Chr6A	2552820	2558506	-	2555663	1.0	0.986	collinear
gene:TraesCS6A03G0006500	Chr6A	2049229	2059125	-	2054177	Chr6A	2714709	2724622	-	2719665	1.0	0.996	collinear
gene:TraesCS6A03G0006800	Chr6A	2178104	2178808	+	2178456	Chr6A	2925830	2926590	+	2926210	1.0	0.991	collinear
gene:TraesCS6A03G0007500	Chr6A	2212597	2221548	-	2217072	Chr6A	2985775	2994726	-	2990250	1.0	0.994	collinear
gene:TraesCS6A03G0007600	Chr6A	2224806	2228302	+	2226554	Chr6A	3001971	3005473	+	3003722	0.999	0.996	collinear
gene:TraesCS6A03G0007800	Chr6A	2268384	2269573	+	2268978	Chr6A	3045565	3046754	+	3046159	1.0	1.0	collinear
gene:TraesCS6A03G0007900	Chr6A	2282496	2284138	-	2283317	Chr6A	3059660	3061302	-	3060481	1.0	1.0	collinear
gene:TraesCS6A03G0008000	Chr6A	2306532	2309729	-	2308130	Chr6A	3083707	3086904	-	3085305	1.0	1.0	collinear
gene:TraesCS6A03G0008200	Chr6A	2360136	2366375	+	2363255	Chr6A	3133614	3139870	+	3136742	1.0	0.993	collinear
gene:TraesCS6A03G0009000	Chr6A	2428560	2434504	-	2431532	Chr6A	3143148	3149092	-	3146120	1.0	0.999	collinear
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	3151531	3156436	+	3153983	1.0	0.999	collinear
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	3167285	3169465	+	3168375	1.0	0.997	collinear
gene:TraesCS6A03G0009500	Chr6A	2472064	2474776	+	2473420	Chr6A	3173618	3176298	+	3174958	0.984	0.977	collinear
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	3250779	3257255	+	3254017	0.999	0.992	collinear
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	3268814	3270026	+	3269420	1.0	0.997	collinear
gene:TraesCS6A03G0010300	Chr6A	2522326	2525232	+	2523779	Chr6A	3294178	3297092	+	3295635	0.999	0.99	collinear
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	3307854	3310557	+	3309205	0.982	0.968	collinear
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	3616505	3619731	+	3618118	1.0	0.988	collinear
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	3630916	3631176	-	3631046	1.0	1.0	collinear
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	3675265	3677719	-	3676492	0.996	0.977	collinear
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	3720844	3722122	-	3721483	1.0	0.997	collinear
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	3754393	3755134	-	3754763	1.0	1.0	collinear
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	3768053	3768980	-	3768516	1.0	0.994	collinear
gene:TraesCS6A03G0012000	Chr6A	2809641	2810003	-	2809822	Chr6A	3780590	3780951	-	3780770	0.996	0.988	collinear
gene:TraesCS6A03G0012100	Chr6A	2811038	2811415	-	2811226	Chr6A	3781987	3782364	-	3782175	1.0	1.0	collinear
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	3790885	3794278	-	3792581	1.0	0.994	collinear
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	3846777	3852180	+	3849478	0.984	0.981	collinear
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	3861601	3865510	-	3863555	1.0	0.997	collinear
gene:TraesCS6A03G0013300	Chr6A	3493875	3497254	-	3495564	Chr6A	4231016	4234393	-	4232704	0.998	0.993	collinear
