gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS7D03G0000400	Chr7D	207994	212443	-	210218	Chr7D	241971	246420	-	244195	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0000500	Chr7D	242065	245782	+	243923	Chr7D	276042	279759	+	277900	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0000900	Chr7D	337014	337852	+	337433	Chr7D	370884	371722	+	371303	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0001000	Chr7D	365927	369790	-	367858	Chr7D	399863	403726	-	401794	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0001100	Chr7D	371892	373182	-	372537	Chr7D	405828	407118	-	406473	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0001400	Chr7D	478186	482086	-	480136	Chr7D	512125	516025	-	514075	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0001900	Chr7D	706058	709008	-	707533	Chr7D	739915	742866	-	741390	1.0	0.989	rearrangement:Chr7D_block1
gene:TraesCS7D03G0002100	Chr7D	995282	1001481	-	998381	Chr7D	1028553	1034752	-	1031652	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0002300	Chr7D	1028545	1032002	-	1030273	Chr7D	1061847	1065304	-	1063575	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0002600	Chr7D	1089491	1090678	-	1090084	Chr7D	1122808	1123995	-	1123401	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0002800	Chr7D	1101311	1104311	-	1102811	Chr7D	1134633	1137633	-	1136133	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0002900	Chr7D	1138064	1151035	-	1144549	Chr7D	1171383	1184354	-	1177868	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0003200	Chr7D	1197663	1199279	-	1198471	Chr7D	1230997	1232613	-	1231805	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0003900	Chr7D	1268276	1269780	-	1269028	Chr7D	1301605	1303109	-	1302357	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0004000	Chr7D	1270782	1275797	-	1273289	Chr7D	1304111	1309126	-	1306618	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0004300	Chr7D	1318295	1332709	+	1325502	Chr7D	1351624	1366038	+	1358831	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0004400	Chr7D	1335304	1336512	+	1335908	Chr7D	1368633	1369841	+	1369237	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0004500	Chr7D	1367440	1372889	+	1370164	Chr7D	1400769	1406223	+	1403496	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0004600	Chr7D	1423297	1428624	-	1425960	Chr7D	1456630	1461957	-	1459293	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0004700	Chr7D	1568149	1569787	+	1568968	Chr7D	1602460	1604098	+	1603279	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0005200	Chr7D	1622734	1623927	-	1623330	Chr7D	1657045	1658238	-	1657641	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0005300	Chr7D	1630150	1631499	-	1630824	Chr7D	1664461	1665810	-	1665135	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0005400	Chr7D	1638146	1638877	-	1638511	Chr7D	1672457	1673188	-	1672822	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0005500	Chr7D	1648975	1654512	-	1651743	Chr7D	1683278	1688815	-	1686046	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0005800	Chr7D	1673923	1675253	+	1674588	Chr7D	1708226	1709556	+	1708891	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0005900	Chr7D	1812284	1819521	+	1815902	Chr7D	1846371	1853610	+	1849990	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0006000	Chr7D	1859225	1861790	-	1860507	Chr7D	1893317	1895882	-	1894599	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0007000	Chr7D	2228806	2234143	+	2231474	Chr7D	2259878	2265215	+	2262546	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0007200	Chr7D	2250873	2256744	+	2253808	Chr7D	2281652	2287523	+	2284587	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0007300	Chr7D	2256864	2262070	-	2259467	Chr7D	2287643	2292849	-	2290246	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0007400	Chr7D	2264975	2273161	+	2269068	Chr7D	2295754	2303940	+	2299847	1.0	1.0	rearrangement:Chr7D_block1
