gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity	segment
gene:TraesCS5B02G000100	Chr5B	16235	21357	+	18796	Chr5B	473367	478491	-	475929	1.0	1.0	collinear
gene:TraesCS5B02G000300	Chr5B	86983	88497	-	87740	Chr5B	398932	400446	+	399689	1.0	1.0	collinear
gene:TraesCS5B02G000400	Chr5B	210112	215729	+	212920	Chr5B	271843	277630	-	274736	1.0	1.0	collinear
gene:TraesCS5B02G000500	Chr5B	216278	219412	-	217845	Chr5B	268157	271294	+	269725	1.0	0.999	collinear
gene:TraesCS5B02G000700	Chr5B	461918	462852	-	462385	Chr5B	491546	492480	-	492013	1.0	1.0	collinear
gene:TraesCS5B02G000800	Chr5B	655778	658708	-	657243	Chr5B	696775	699705	-	698240	1.0	1.0	collinear
gene:TraesCS5B02G000900	Chr5B	756821	758672	+	757746	Chr5B	796937	798790	+	797863	1.0	1.0	collinear
gene:TraesCS5B02G001000	Chr5B	762630	764982	-	763806	Chr5B	802748	805100	-	803924	1.0	1.0	collinear
gene:TraesCS5B02G001100	Chr5B	860861	865647	-	863254	Chr5B	901067	905590	-	903328	1.0	1.0	collinear
gene:TraesCS5B02G001400	Chr5B	1741674	1747002	-	1744338	Chr5B	3424905	3430234	-	3427569	1.0	0.999	collinear
gene:TraesCS5B02G001500	Chr5B	1748923	1752849	+	1750886	Chr5B	3432155	3436081	+	3434118	1.0	1.0	collinear
gene:TraesCS5B02G001600	Chr5B	2558977	2563902	-	2561439	Chr5B	5359528	5364312	-	5361920	1.0	0.999	collinear
gene:TraesCS5B02G001700	Chr5B	2570828	2574624	-	2572726	Chr5B	5371238	5375034	-	5373136	1.0	1.0	collinear
gene:TraesCS5B02G001800	Chr5B	2581312	2585281	+	2583296	Chr5B	5381680	5385649	+	5383664	1.0	1.0	collinear
gene:TraesCS5B02G001900	Chr5B	2612913	2614391	-	2613652	Chr5B	5413589	5415067	-	5414328	1.0	1.0	collinear
gene:TraesCS5B02G002000	Chr5B	2805491	2806938	+	2806214	Chr5B	5602796	5604243	+	5603519	1.0	1.0	collinear
gene:TraesCS5B02G002100	Chr5B	2883487	2884992	+	2884239	Chr5B	5680503	5682008	+	5681255	1.0	1.0	collinear
gene:TraesCS5B02G002200	Chr5B	3449225	3449773	-	3449499	Chr5B	4691701	4692249	+	4691975	1.0	1.0	collinear
gene:TraesCS5B02G002300	Chr5B	3474782	3475968	+	3475375	Chr5B	4664908	4666094	-	4665501	1.0	1.0	collinear
gene:TraesCS5B02G002400	Chr5B	3849532	3862578	-	3856055	Chr5B	4278577	4291146	+	4284861	1.0	1.0	collinear
gene:TraesCS5B02G002500	Chr5B	3867064	3867802	-	3867433	Chr5B	4273353	4274091	+	4273722	1.0	1.0	collinear
gene:TraesCS5B02G002600	Chr5B	3917424	3923351	-	3920387	Chr5B	4223884	4229811	+	4226847	1.0	1.0	collinear
gene:TraesCS5B02G002700	Chr5B	4059784	4060323	-	4060053	Chr5B	4087241	4087780	+	4087510	1.0	1.0	collinear
gene:TraesCS5B02G002800	Chr5B	4061095	4061457	+	4061276	Chr5B	4086107	4086469	-	4086288	1.0	1.0	collinear
gene:TraesCS5B02G002900	Chr5B	4546069	4552406	-	4549237	Chr5B	5846229	5852745	-	5849487	1.0	1.0	collinear
gene:TraesCS5B02G003000	Chr5B	4594584	4597569	-	4596076	Chr5B	5895108	5898093	-	5896600	1.0	1.0	collinear
gene:TraesCS5B02G003100	Chr5B	4831068	4833559	+	4832313	Chr5B	6451844	6454335	-	6453089	1.0	0.999	collinear
gene:TraesCS5B02G003200	Chr5B	4867071	4871723	-	4869397	Chr5B	6413888	6418540	+	6416214	1.0	1.0	collinear
gene:TraesCS5B02G003300	Chr5B	5045123	5051057	+	5048090	Chr5B	6236222	6242156	-	6239189	1.0	1.0	collinear
gene:TraesCS5B02G003400	Chr5B	5052970	5056002	-	5054486	Chr5B	6231379	6234411	+	6232895	1.0	1.0	collinear
gene:TraesCS5B02G003500	Chr5B	5057454	5057948	+	5057701	Chr5B	6229433	6229927	-	6229680	1.0	1.0	collinear
gene:TraesCS5B02G003600	Chr5B	5062881	5065255	+	5064068	Chr5B	6222278	6224652	-	6223465	1.0	1.0	collinear
gene:TraesCS5B02G003700	Chr5B	5071378	5072952	-	5072165	Chr5B	6214450	6216024	+	6215237	1.0	1.0	collinear
gene:TraesCS5B02G005600	Chr5B	6965525	6975517	+	6970521	Chr5B	7276184	7285241	+	7280712	1.0	0.997	collinear
gene:TraesCS5B02G005700	Chr5B	7021141	7026614	-	7023877	Chr5B	7331757	7337230	-	7334493	1.0	1.0	collinear
gene:TraesCS5B02G005755	Chr5B	7068359	7071536	-	7069947	Chr5B	7646104	7648448	-	7647276	0.983	0.976	collinear
gene:TraesCS5B02G005800	Chr5B	7119761	7120042	-	7119901	Chr5B	7699362	7699643	-	7699502	1.0	1.0	collinear
gene:TraesCS5B02G005900	Chr5B	7148738	7149225	-	7148981	Chr5B	7728193	7728680	-	7728436	1.0	1.0	collinear
gene:TraesCS5B02G006000	Chr5B	7184206	7184957	-	7184581	Chr5B	7742124	7742877	-	7742500	1.0	0.989	collinear
gene:TraesCS5B02G006100	Chr5B	7304012	7304699	-	7304355	Chr5B	7883909	7884596	-	7884252	1.0	1.0	collinear
gene:TraesCS5B02G006200	Chr5B	7354948	7355435	-	7355191	Chr5B	7934760	7935240	-	7935000	0.982	0.982	collinear
gene:TraesCS5B02G006300	Chr5B	7382778	7383265	-	7383021	Chr5B	7961998	7962485	-	7962241	1.0	1.0	collinear
gene:TraesCS5B02G006400	Chr5B	7541069	7545930	-	7543499	Chr5B	8120853	8125352	-	8123102	0.97	0.97	collinear
gene:TraesCS5B02G006500	Chr5B	7706077	7709832	-	7707954	Chr5B	8254967	8258722	-	8256844	1.0	1.0	collinear
gene:TraesCS5B02G006600	Chr5B	7936224	7944965	-	7940594	Chr5B	8488951	8497693	-	8493322	1.0	1.0	collinear
gene:TraesCS5B02G006700	Chr5B	7995392	8007460	-	8001426	Chr5B	8547814	8559882	-	8553848	1.0	1.0	collinear
gene:TraesCS5B02G006800	Chr5B	8086615	8096868	+	8091741	Chr5B	8639009	8649262	+	8644135	0.999	0.998	collinear
gene:TraesCS5B02G006900	Chr5B	8171350	8176122	+	8173736	Chr5B	8718176	8722948	+	8720562	1.0	1.0	collinear
gene:TraesCS5B02G007000	Chr5B	8185879	8188188	-	8187033	Chr5B	8732501	8734810	-	8733655	1.0	1.0	collinear
gene:TraesCS5B02G007100	Chr5B	8342582	8344606	+	8343594	Chr5B	8892239	8894263	+	8893251	1.0	1.0	collinear
gene:TraesCS5B02G007200	Chr5B	8351751	8353860	+	8352805	Chr5B	8901878	8903987	+	8902932	1.0	0.999	collinear
gene:TraesCS5B02G007300	Chr5B	8374524	8379358	-	8376941	Chr5B	8924650	8929484	-	8927067	1.0	1.0	collinear
gene:TraesCS5B02G007400	Chr5B	8523932	8537816	+	8530874	Chr5B	9072688	9086572	+	9079630	1.0	1.0	collinear
gene:TraesCS5B02G007500	Chr5B	8538379	8545008	-	8541693	Chr5B	9087135	9093764	-	9090449	1.0	1.0	collinear
gene:TraesCS5B02G007600	Chr5B	8875269	8877667	-	8876468	Chr5B	9386732	9389130	-	9387931	1.0	1.0	collinear
gene:TraesCS5B02G007800	Chr5B	8905295	8919306	-	8912300	Chr5B	9416758	9430768	-	9423763	1.0	1.0	collinear
gene:TraesCS5B02G007900	Chr5B	8933272	8935785	-	8934528	Chr5B	9448026	9450539	-	9449282	1.0	1.0	collinear
gene:TraesCS5B02G008000	Chr5B	8936244	8937011	-	8936627	Chr5B	9450998	9451765	-	9451381	1.0	1.0	collinear
gene:TraesCS5B02G008100	Chr5B	8945172	8946074	-	8945623	Chr5B	9460509	9461411	-	9460960	1.0	1.0	collinear
gene:TraesCS5B02G008200	Chr5B	9009416	9010239	+	9009827	Chr5B	9524534	9525357	+	9524945	1.0	0.998	collinear
gene:TraesCS5B02G008300	Chr5B	9040754	9040975	+	9040864	Chr5B	9555874	9556095	+	9555984	1.0	1.0	collinear
gene:TraesCS5B02G008400	Chr5B	9044522	9047785	+	9046153	Chr5B	9559642	9562905	+	9561273	1.0	1.0	collinear
gene:TraesCS5B02G008600	Chr5B	9222282	9225823	-	9224052	Chr5B	9735303	9738885	-	9737094	1.0	0.999	collinear
gene:TraesCS5B02G008700	Chr5B	9243595	9244008	+	9243801	Chr5B	9756726	9757139	+	9756932	1.0	1.0	collinear
gene:TraesCS5B02G008800	Chr5B	9261235	9263380	+	9262307	Chr5B	9774398	9776543	+	9775470	1.0	1.0	collinear
gene:TraesCS5B02G008900	Chr5B	9263459	9267479	-	9265469	Chr5B	9776622	9780642	-	9778632	1.0	1.0	collinear
gene:TraesCS5B02G009000	Chr5B	9284415	9286096	+	9285255	Chr5B	9797283	9798964	+	9798123	1.0	1.0	collinear
gene:TraesCS5B02G009100	Chr5B	9289491	9289916	+	9289703	Chr5B	9802418	9802843	+	9802630	1.0	1.0	collinear
gene:TraesCS5B02G009200	Chr5B	9298645	9299536	+	9299090	Chr5B	9811656	9812547	+	9812101	1.0	0.998	collinear
gene:TraesCS5B02G009300	Chr5B	9302014	9303513	+	9302763	Chr5B	9815025	9816524	+	9815774	1.0	1.0	collinear
gene:TraesCS5B02G009400	Chr5B	9332838	9334688	-	9333763	Chr5B	9845941	9847791	-	9846866	1.0	1.0	collinear
gene:TraesCS5B02G009500	Chr5B	9356180	9359093	+	9357636	Chr5B	9869109	9872010	+	9870559	0.995	0.995	collinear
gene:TraesCS5B02G009600	Chr5B	9416856	9418777	+	9417816	Chr5B	9926780	9928701	+	9927740	1.0	1.0	collinear
gene:TraesCS5B02G009800	Chr5B	9523414	9524244	-	9523829	Chr5B	10030392	10031222	-	10030807	1.0	1.0	collinear
gene:TraesCS5B02G009900	Chr5B	9539104	9539973	+	9539538	Chr5B	10046082	10046951	+	10046516	1.0	1.0	collinear
gene:TraesCS5B02G010000	Chr5B	9669444	9672795	-	9671119	Chr5B	10178268	10181619	-	10179943	1.0	1.0	collinear
gene:TraesCS5B02G010100	Chr5B	9807726	9816838	+	9812282	Chr5B	10316628	10326150	+	10321389	1.0	1.0	collinear
gene:TraesCS5B02G010200	Chr5B	10059659	10063814	-	10061736	Chr5B	10569380	10573551	-	10571465	1.0	0.999	collinear
gene:TraesCS5B02G010500	Chr5B	10346311	10347569	+	10346940	Chr5B	10728515	10729773	+	10729144	1.0	0.999	collinear
gene:TraesCS5B02G010600	Chr5B	10429378	10432090	+	10430734	Chr5B	10805445	10808110	+	10806777	1.0	0.995	collinear
gene:TraesCS5B02G010700	Chr5B	10438285	10442125	-	10440205	Chr5B	10814482	10818289	-	10816385	1.0	0.996	collinear
gene:TraesCS5B02G010800	Chr5B	10442174	10450187	-	10446180	Chr5B	10818338	10826405	-	10822371	0.999	0.991	collinear
gene:TraesCS5B02G010900	Chr5B	10524697	10527179	-	10525938	Chr5B	10895884	10898357	-	10897120	0.988	0.982	collinear
gene:TraesCS5B02G011000	Chr5B	11042981	11043433	+	11043207	Chr5B	11319623	11320075	+	11319849	1.0	1.0	collinear
gene:TraesCS5B02G011200	Chr5B	11074579	11076006	+	11075292	Chr5B	11351492	11352917	+	11352204	0.998	0.991	collinear
gene:TraesCS5B02G011300	Chr5B	11305908	11308910	-	11307409	Chr5B	11411136	11414132	-	11412634	0.998	0.988	collinear
gene:TraesCS5B02G011400	Chr5B	11454818	11458233	+	11456525	Chr5B	11569247	11572662	+	11570954	1.0	0.996	collinear
gene:TraesCS5B02G011500	Chr5B	11477439	11478554	+	11477996	Chr5B	11605272	11606387	+	11605829	1.0	0.995	collinear
gene:TraesCS5B02G011600	Chr5B	11503284	11504390	+	11503837	Chr5B	11633479	11634585	+	11634032	1.0	0.995	collinear
gene:TraesCS5B02G011700	Chr5B	11513383	11517316	+	11515349	Chr5B	11643271	11647197	+	11645234	0.997	0.995	collinear
gene:TraesCS5B02G011900	Chr5B	11604300	11604560	-	11604430	Chr5B	11735322	11735582	-	11735452	1.0	0.992	collinear
gene:TraesCS5B02G012000	Chr5B	11764765	11774531	-	11769648	Chr5B	11850046	11853359	-	11851702	0.986	0.982	collinear
gene:TraesCS5B02G012100	Chr5B	12260408	12265358	-	12262883	Chr5B	12381180	12386141	-	12383660	1.0	0.992	collinear
gene:TraesCS5B02G012300	Chr5B	12324287	12328841	-	12326564	Chr5B	12394436	12399024	-	12396730	1.0	0.992	collinear
