gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity	segment
gene:TraesCS1B02G000300	Chr1B	711793	713476	+	712634	Chr1B	1013287	1014931	+	1014109	0.997	0.903	collinear
gene:TraesCS1B02G000600	Chr1B	1198799	1199794	+	1199296	Chr1B	267164	268328	-	267746	0.986	0.967	collinear
gene:TraesCS1B02G000800	Chr1B	1203582	1207214	-	1205398	Chr1B	261034	264309	+	262671	0.961	0.92	collinear
gene:TraesCS1B02G000900	Chr1B	1208687	1213090	-	1210888	Chr1B	255547	259650	+	257598	0.919	0.918	collinear
gene:TraesCS1B02G001000	Chr1B	1248713	1255880	+	1252296	Chr1B	176772	183885	-	180328	0.989	0.972	collinear
gene:TraesCS1B02G001100	Chr1B	1258800	1260681	+	1259740	Chr1B	171957	173847	-	172902	1.0	0.986	collinear
gene:TraesCS1B02G001200	Chr1B	1265734	1266622	-	1266178	Chr1B	166027	166915	+	166471	1.0	0.994	collinear
gene:TraesCS1B02G001500	Chr1B	1416127	1418511	+	1417319	Chr1B	37800	40180	-	38990	1.0	0.999	collinear
gene:TraesCS1B02G001600	Chr1B	1419308	1422174	-	1420741	Chr1B	34162	37018	+	35590	0.992	0.983	collinear
gene:TraesCS1B02G001700	Chr1B	1423557	1426829	-	1425193	Chr1B	29656	32781	+	31218	1.0	0.996	collinear
gene:TraesCS1B02G001800	Chr1B	1430072	1436355	-	1433213	Chr1B	19767	26008	+	22887	0.993	0.991	collinear
gene:TraesCS1B02G001900	Chr1B	1469939	1473067	+	1471503	Chr1B	1471919	1475029	-	1473474	0.998	0.977	collinear
gene:TraesCS1B02G002000	Chr1B	1522754	1534577	-	1528665	Chr1B	1330871	1342371	+	1336621	0.992	0.969	collinear
gene:TraesCS1B02G005200	Chr1B	3200087	3213520	+	3206803	Chr1B	867587	880697	-	874142	0.996	0.99	collinear
gene:TraesCS1B02G005300	Chr1B	3269195	3273714	+	3271454	Chr1B	807514	811873	-	809693	1.0	1.0	collinear
gene:TraesCS1B02G005400	Chr1B	3562921	3563202	-	3563061	Chr1B	1490733	1491014	-	1490873	1.0	1.0	collinear
gene:TraesCS1B02G005500	Chr1B	3574035	3575832	-	3574933	Chr1B	1501847	1503644	-	1502745	1.0	1.0	collinear
gene:TraesCS1B02G005600	Chr1B	3655656	3658361	+	3657008	Chr1B	1583588	1586293	+	1584940	1.0	1.0	collinear
gene:TraesCS1B02G006000	Chr1B	3881677	3884665	+	3883171	Chr1B	1809358	1812346	+	1810852	1.0	0.992	collinear
gene:TraesCS1B02G006100	Chr1B	3894103	3896004	+	3895053	Chr1B	1821585	1823486	+	1822535	1.0	0.999	collinear
gene:TraesCS1B02G006200	Chr1B	3907235	3909968	+	3908601	Chr1B	1833973	1836706	+	1835339	1.0	0.999	collinear
gene:TraesCS1B02G006300	Chr1B	3923636	3931437	+	3927536	Chr1B	1852707	1860508	+	1856607	1.0	1.0	collinear
gene:TraesCS1B02G006400	Chr1B	3935552	3939101	+	3937326	Chr1B	1864623	1868269	+	1866446	1.0	1.0	collinear
gene:TraesCS1B02G006500	Chr1B	3942367	3945848	+	3944107	Chr1B	1871535	1875016	+	1873275	1.0	1.0	collinear
gene:TraesCS1B02G006600	Chr1B	3946949	3949045	-	3947997	Chr1B	1876117	1878213	-	1877165	1.0	1.0	collinear
gene:TraesCS1B02G006700	Chr1B	3952346	3954184	+	3953265	Chr1B	1881514	1883352	+	1882433	1.0	1.0	collinear
gene:TraesCS1B02G006800	Chr1B	3964540	3968018	+	3966279	Chr1B	1893567	1897045	+	1895306	1.0	1.0	collinear
gene:TraesCS1B02G006900	Chr1B	4053604	4072837	+	4063220	Chr1B	1981931	2000990	+	1991460	1.0	1.0	collinear
gene:TraesCS1B02G007000	Chr1B	4084892	4090923	+	4087907	Chr1B	2012307	2018338	+	2015322	1.0	1.0	collinear
gene:TraesCS1B02G007100	Chr1B	4097642	4099049	+	4098345	Chr1B	2025055	2026462	+	2025758	1.0	1.0	collinear
gene:TraesCS1B02G007200	Chr1B	4109172	4112312	+	4110742	Chr1B	2036727	2039867	+	2038297	1.0	1.0	collinear
gene:TraesCS1B02G007300	Chr1B	4143562	4146861	+	4145211	Chr1B	2071374	2074673	+	2073023	1.0	1.0	collinear
gene:TraesCS1B02G007400	Chr1B	4150736	4154830	+	4152783	Chr1B	2078548	2082642	+	2080595	1.0	0.999	collinear
gene:TraesCS1B02G007500	Chr1B	4205029	4208343	+	4206686	Chr1B	2133086	2136400	+	2134743	1.0	1.0	collinear
gene:TraesCS1B02G007600	Chr1B	4219905	4221185	+	4220545	Chr1B	2147398	2148678	+	2148038	1.0	1.0	collinear
gene:TraesCS1B02G007700	Chr1B	4222340	4225375	-	4223857	Chr1B	2149833	2152868	-	2151350	1.0	1.0	collinear
gene:TraesCS1B02G007800	Chr1B	4320651	4326770	-	4323710	Chr1B	2248109	2254228	-	2251168	1.0	1.0	collinear
gene:TraesCS1B02G007900	Chr1B	4340022	4343180	+	4341601	Chr1B	2267276	2270434	+	2268855	1.0	0.999	collinear
gene:TraesCS1B02G008000	Chr1B	4345220	4352718	-	4348969	Chr1B	2272474	2279972	-	2276223	1.0	1.0	collinear
gene:TraesCS1B02G008100	Chr1B	4463768	4464866	+	4464317	Chr1B	2450835	2451932	+	2451383	0.999	0.997	collinear
gene:TraesCS1B02G008200	Chr1B	4475908	4479190	+	4477549	Chr1B	2462852	2466134	+	2464493	1.0	0.997	collinear
gene:TraesCS1B02G008300	Chr1B	4480185	4481605	-	4480895	Chr1B	2467129	2468549	-	2467839	1.0	1.0	collinear
gene:TraesCS1B02G008400	Chr1B	4481925	4483673	-	4482799	Chr1B	2468869	2470617	-	2469743	1.0	0.998	collinear
gene:TraesCS1B02G008500	Chr1B	4506843	4510847	-	4508845	Chr1B	2493782	2497786	-	2495784	1.0	0.997	collinear
gene:TraesCS1B02G008600	Chr1B	4516817	4520149	-	4518483	Chr1B	2503759	2507091	-	2505425	1.0	0.999	collinear
gene:TraesCS1B02G008700	Chr1B	4529176	4530521	-	4529848	Chr1B	2515904	2517249	-	2516576	1.0	0.999	collinear
gene:TraesCS1B02G008800	Chr1B	4532497	4534896	-	4533696	Chr1B	2519227	2521626	-	2520426	1.0	0.998	collinear
gene:TraesCS1B02G008900	Chr1B	4539577	4543678	-	4541627	Chr1B	2526307	2530408	-	2528357	1.0	1.0	collinear
gene:TraesCS1B02G008952	Chr1B	4549817	4550131	-	4549974	Chr1B	2536547	2536861	-	2536704	1.0	1.0	collinear
gene:TraesCS1B02G009000	Chr1B	4558157	4561563	-	4559860	Chr1B	2544888	2548293	-	2546590	0.999	0.998	collinear
gene:TraesCS1B02G009100	Chr1B	4579004	4580518	-	4579761	Chr1B	2565032	2566546	-	2565789	1.0	0.998	collinear
gene:TraesCS1B02G009200	Chr1B	4586788	4591608	-	4589198	Chr1B	2573796	2578616	-	2576206	1.0	0.999	collinear
gene:TraesCS1B02G009300	Chr1B	4595787	4597245	-	4596516	Chr1B	2582795	2584255	-	2583525	1.0	0.958	collinear
gene:TraesCS1B02G010400	Chr1B	4965664	4966572	+	4966118	Chr1B	3282857	3283765	+	3283311	1.0	0.997	collinear
gene:TraesCS1B02G010500	Chr1B	4991748	4992641	-	4992194	Chr1B	3325213	3326106	+	3325659	1.0	0.979	collinear
gene:TraesCS1B02G010600	Chr1B	5003864	5004817	-	5004340	Chr1B	3308659	3309613	+	3309136	1.0	0.978	collinear
gene:TraesCS1B02G010700	Chr1B	5056936	5058000	+	5057468	Chr1B	3494238	3495298	+	3494768	0.996	0.978	collinear
gene:TraesCS1B02G010900	Chr1B	5137077	5138111	+	5137594	Chr1B	3587265	3588251	+	3587758	0.953	0.953	collinear
gene:TraesCS1B02G011000	Chr1B	5142047	5142922	+	5142484	Chr1B	3592187	3593062	+	3592624	1.0	1.0	collinear
gene:TraesCS1B02G011100	Chr1B	5157094	5160358	+	5158726	Chr1B	3606813	3610077	+	3608445	1.0	0.999	collinear
gene:TraesCS1B02G011200	Chr1B	5159471	5159817	-	5159644	Chr1B	3609190	3609536	-	3609363	1.0	1.0	collinear
gene:TraesCS1B02G011300	Chr1B	5175575	5176186	+	5175880	Chr1B	3625625	3626236	+	3625930	1.0	0.998	collinear
gene:TraesCS1B02G011400	Chr1B	5177355	5177573	+	5177464	Chr1B	3627404	3627622	+	3627513	1.0	0.995	collinear
gene:TraesCS1B02G011471	Chr1B	5381333	5381602	-	5381467	Chr1B	3804315	3804584	-	3804449	1.0	1.0	collinear
gene:TraesCS1B02G011500	Chr1B	5509787	5510370	+	5510078	Chr1B	3983753	3984336	+	3984044	1.0	0.998	collinear
gene:TraesCS1B02G011523	Chr1B	5519694	5520761	-	5520227	Chr1B	3993941	3995008	-	3994474	1.0	0.998	collinear
gene:TraesCS1B02G011700	Chr1B	5686608	5687693	-	5687150	Chr1B	4179903	4180937	-	4180420	0.953	0.947	collinear
gene:TraesCS1B02G011800	Chr1B	5696043	5699923	+	5697983	Chr1B	4188880	4192760	+	4190820	1.0	0.998	collinear
gene:TraesCS1B02G011900	Chr1B	5759562	5762397	-	5760979	Chr1B	4251391	4254226	-	4252808	1.0	1.0	collinear
gene:TraesCS1B02G012000	Chr1B	5851440	5857886	+	5854663	Chr1B	4342791	4349237	+	4346014	1.0	1.0	collinear
gene:TraesCS1B02G012100	Chr1B	5949667	5952506	+	5951086	Chr1B	4441894	4444733	+	4443313	1.0	0.999	collinear
gene:TraesCS1B02G012200	Chr1B	5986094	5990787	+	5988440	Chr1B	4486692	4491385	+	4489038	1.0	0.999	collinear
gene:TraesCS1B02G012300	Chr1B	6022892	6026007	-	6024449	Chr1B	4523439	4527010	-	4525224	1.0	1.0	collinear
gene:TraesCS1B02G012400	Chr1B	6059915	6065449	+	6062682	Chr1B	4560607	4566121	+	4563364	0.996	0.995	collinear
gene:TraesCS1B02G012500	Chr1B	6069950	6073121	+	6071535	Chr1B	4570642	4573813	+	4572227	1.0	0.998	collinear
gene:TraesCS1B02G012600	Chr1B	6100154	6101020	+	6100587	Chr1B	4600347	4601213	+	4600780	1.0	0.996	collinear
