gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS4A03G0118200	Chr4A	55882446	55889295	+	55885870	Chr4A	83072779	83079627	+	83076203	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0118400	Chr4A	56112381	56114640	+	56113510	Chr4A	83290417	83292674	+	83291545	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A03G0118700	Chr4A	56220062	56223069	-	56221565	Chr4A	83405351	83408357	-	83406854	0.999	0.995	rearrangement:Chr4A_block1
gene:TraesCS4A03G0118900	Chr4A	56228922	56231502	+	56230212	Chr4A	83414357	83416935	+	83415646	0.998	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A03G0119200	Chr4A	56234911	56240038	-	56237474	Chr4A	83420345	83425471	-	83422908	0.999	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A03G0336100	Chr4A	248995527	249024003	-	249009765	Chr4A	266829969	266857765	-	266843867	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0337400	Chr4A	251046728	251058910	+	251052819	Chr4A	273146835	273159017	+	273152926	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0338500	Chr4A	252400088	252405473	+	252402780	Chr4A	274745661	274751046	+	274748353	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0339900	Chr4A	255882448	255901224	+	255891836	Chr4A	278766433	278785213	+	278775823	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0340200	Chr4A	256878550	256917370	+	256897960	Chr4A	279783522	279822349	+	279802935	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0340800	Chr4A	257273600	257273914	-	257273757	Chr4A	280183299	280183613	-	280183456	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0341700	Chr4A	257640564	257641957	+	257641260	Chr4A	280557643	280559036	+	280558339	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0342900	Chr4A	259044581	259052439	+	259048510	Chr4A	281976773	281984631	+	281980702	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0343800	Chr4A	260002763	260005208	+	260003985	Chr4A	282958853	282961298	+	282960075	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0345500	Chr4A	261569401	261572504	+	261570952	Chr4A	284607876	284610979	+	284609427	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0345600	Chr4A	261573123	261574114	-	261573618	Chr4A	284611598	284612589	-	284612093	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0346400	Chr4A	263003903	263004094	-	263003998	Chr4A	286043502	286043693	-	286043597	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0346900	Chr4A	263024821	263025312	+	263025066	Chr4A	286064909	286065400	+	286065154	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0347700	Chr4A	263500942	263503285	+	263502113	Chr4A	286536259	286538602	+	286537430	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0347900	Chr4A	263684774	263685456	-	263685115	Chr4A	286717461	286718143	-	286717802	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0348000	Chr4A	263773065	263788816	+	263780940	Chr4A	286810079	286825684	+	286817881	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0348100	Chr4A	264169952	264175159	+	264172555	Chr4A	287206967	287212175	+	287209571	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0348800	Chr4A	266690761	266693316	+	266692038	Chr4A	289713584	289716139	+	289714861	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0350000	Chr4A	267009244	267012782	+	267011013	Chr4A	290031909	290035447	+	290033678	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0350600	Chr4A	268800333	268812910	+	268806621	Chr4A	291851094	291863475	+	291857284	0.999	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0351600	Chr4A	270715513	270723520	+	270719516	Chr4A	293807584	293815591	+	293811587	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0352100	Chr4A	272394181	272399422	-	272396801	Chr4A	295526169	295531410	-	295528789	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0352400	Chr4A	274098755	274122629	-	274110692	Chr4A	297265366	297289241	-	297277303	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0352800	Chr4A	274924066	274929893	+	274926979	Chr4A	298094035	298099862	+	298096948	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0354200	Chr4A	276291065	276295858	+	276293461	Chr4A	319187057	319191850	+	319189453	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0354700	Chr4A	277132364	277132990	+	277132677	Chr4A	320039523	320040149	+	320039836	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0354800	Chr4A	277166308	277167598	-	277166953	Chr4A	320078822	320080113	-	320079467	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0356700	Chr4A	277271689	277271943	+	277271816	Chr4A	320184228	320184482	+	320184355	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0357200	Chr4A	278314612	278324505	-	278319558	Chr4A	321248595	321259169	-	321253882	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0357800	Chr4A	278891036	278895120	-	278893078	Chr4A	321828131	321832215	-	321830173	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0358200	Chr4A	280305140	280325223	+	280315181	Chr4A	323250385	323270469	+	323260427	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0358500	Chr4A	281265332	281275951	-	281270641	Chr4A	324201419	324212038	-	324206728	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0359800	Chr4A	283043913	283068268	+	283056090	Chr4A	325976560	326000915	+	325988737	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0360100	Chr4A	283492206	283495623	-	283493914	Chr4A	248639071	248642488	-	248640779	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0360700	Chr4A	284391010	284401078	-	284396044	Chr4A	249559921	249569988	-	249564954	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0360800	Chr4A	284402503	284412374	+	284407438	Chr4A	249570564	249580386	+	249575475	0.975	0.975	rearrangement:Chr4A_block2
gene:TraesCS4A03G0360900	Chr4A	285115118	285121338	-	285118228	Chr4A	250299656	250305876	-	250302766	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0362300	Chr4A	286257139	286261681	-	286259410	Chr4A	251455211	251459753	-	251457482	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0362900	Chr4A	286977282	286978019	+	286977650	Chr4A	252176952	252177689	+	252177320	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0363000	Chr4A	286980615	286981381	-	286980998	Chr4A	252180285	252181052	-	252180668	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0363100	Chr4A	287042749	287046472	-	287044610	Chr4A	252240419	252244142	-	252242280	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0363700	Chr4A	287896622	287899515	+	287898068	Chr4A	327048312	327051205	+	327049758	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0364100	Chr4A	288376940	288381704	-	288379322	Chr4A	327530481	327535245	-	327532863	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0364500	Chr4A	289312282	289315851	+	289314066	Chr4A	328485374	328488943	+	328487158	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0365100	Chr4A	290428996	290435910	+	290432453	Chr4A	329600810	329607724	+	329604267	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0366500	Chr4A	290912564	290912851	-	290912707	Chr4A	330085577	330085864	-	330085720	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0366600	Chr4A	290914462	290923191	-	290918826	Chr4A	330087475	330096200	-	330091837	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0366700	Chr4A	291399215	291399445	-	291399330	Chr4A	330578747	330578977	-	330578862	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0367000	Chr4A	291400422	291401218	-	291400820	Chr4A	330579954	330580750	-	330580352	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0367100	Chr4A	291401515	291401952	+	291401733	Chr4A	330581047	330581484	+	330581265	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0367300	Chr4A	291404500	291405072	-	291404786	Chr4A	330584032	330584604	-	330584318	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0367600	Chr4A	291415980	291416225	-	291416102	Chr4A	330595512	330595757	-	330595634	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0367700	Chr4A	291423014	291423659	-	291423336	Chr4A	330602552	330603197	-	330602874	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0368100	Chr4A	291452235	291457775	-	291455005	Chr4A	330631774	330637314	-	330634544	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0369100	Chr4A	293590024	293593368	+	293591696	Chr4A	332815614	332818763	+	332817188	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0369200	Chr4A	293593860	293595993	-	293594926	Chr4A	332819255	332821388	-	332820321	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0369800	Chr4A	295176390	295185213	+	295180801	Chr4A	334433811	334442636	+	334438223	1.0	1.0	rearrangement:Chr4A_block2
