gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS1B02G030800	Chr1B	15165681	15176969	-	15171325	Chr1B	17229946	17241124	-	17235535	0.952	0.942	collinear
gene:TraesCS1B02G030900	Chr1B	15236935	15238182	-	15237558	Chr1B	17299080	17300327	-	17299703	1.0	0.997	collinear
gene:TraesCS1B02G031000	Chr1B	15288136	15290367	+	15289251	Chr1B	17341158	17343411	+	17342284	1.0	1.0	collinear
gene:TraesCS1B02G031100	Chr1B	15290430	15295770	-	15293100	Chr1B	17343474	17348814	-	17346144	1.0	1.0	collinear
gene:TraesCS1B02G031200	Chr1B	15339921	15340166	+	15340043	Chr1B	17390903	17391148	+	17391025	1.0	1.0	collinear
gene:TraesCS1B02G031400	Chr1B	15421816	15422013	+	15421914	Chr1B	17471552	17471749	+	17471650	1.0	1.0	collinear
gene:TraesCS1B02G031500	Chr1B	15438996	15441928	-	15440462	Chr1B	17488729	17491661	-	17490195	1.0	1.0	collinear
gene:TraesCS1B02G031600	Chr1B	15448355	15451124	-	15449739	Chr1B	17498088	17500857	-	17499472	1.0	1.0	collinear
gene:TraesCS1B02G031700	Chr1B	15517132	15519874	-	15518503	Chr1B	17582291	17585039	-	17583665	1.0	0.995	collinear
gene:TraesCS1B02G031800	Chr1B	15526043	15528357	+	15527200	Chr1B	17591015	17593327	+	17592171	1.0	0.989	collinear
gene:TraesCS1B02G031900	Chr1B	15530721	15530918	-	15530819	Chr1B	17595697	17595894	-	17595795	1.0	0.954	collinear
gene:TraesCS1B02G032000	Chr1B	15578829	15579449	+	15579139	Chr1B	17642584	17643204	+	17642894	1.0	0.996	collinear
gene:TraesCS1B02G032100	Chr1B	15638525	15641235	-	15639880	Chr1B	17693844	17696554	-	17695199	1.0	0.996	collinear
gene:TraesCS1B02G032200	Chr1B	15655141	15661187	+	15658164	Chr1B	17710436	17716480	+	17713458	1.0	1.0	collinear
gene:TraesCS1B02G032300	Chr1B	15707939	15713937	+	15710938	Chr1B	17762434	17768432	+	17765433	1.0	1.0	collinear
gene:TraesCS1B02G032400	Chr1B	15742607	15743947	-	15743277	Chr1B	17796207	17797547	-	17796877	1.0	0.999	collinear
gene:TraesCS1B02G032500	Chr1B	15744865	15751148	-	15748006	Chr1B	17798465	17804749	-	17801607	1.0	0.999	collinear
gene:TraesCS1B02G032600	Chr1B	15869836	15875064	+	15872450	Chr1B	17923133	17928361	+	17925747	1.0	1.0	collinear
gene:TraesCS1B02G032700	Chr1B	15875847	15879684	+	15877765	Chr1B	17929144	17932981	+	17931062	1.0	1.0	collinear
gene:TraesCS1B02G032800	Chr1B	15895667	15903558	-	15899612	Chr1B	17974346	17982251	-	17978298	1.0	1.0	collinear
gene:TraesCS1B02G032900	Chr1B	16123707	16123940	+	16123823	Chr1B	18199539	18199772	+	18199655	1.0	1.0	collinear
gene:TraesCS1B02G033100	Chr1B	16214960	16215274	+	16215117	Chr1B	19411761	19412075	+	19411918	1.0	0.995	collinear
