gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS3A02G000100	Chr3A	14528	17889	-	16208	Chr3A	1788808	1792169	+	1790488	1.0	0.999	collinear
gene:TraesCS3A02G000200	Chr3A	41683	44884	-	43283	Chr3A	1810945	1814146	+	1812545	1.0	1.0	collinear
gene:TraesCS3A02G000300	Chr3A	84561	87232	-	85896	Chr3A	1769283	1771954	+	1770618	0.998	0.984	collinear
gene:TraesCS3A02G000500	Chr3A	129964	132254	-	131109	Chr3A	1722186	1724476	+	1723331	1.0	0.993	collinear
gene:TraesCS3A02G000600	Chr3A	177219	179017	-	178118	Chr3A	1676651	1678516	+	1677583	0.97	0.958	collinear
gene:TraesCS3A02G000700	Chr3A	204727	208013	-	206370	Chr3A	1647879	1651163	+	1649521	1.0	0.998	collinear
gene:TraesCS3A02G000800	Chr3A	397801	400871	-	399336	Chr3A	1486024	1489186	+	1487605	1.0	0.981	collinear
gene:TraesCS3A02G000900	Chr3A	409621	416203	-	412912	Chr3A	1473910	1480417	+	1477163	0.966	0.952	collinear
gene:TraesCS3A02G001100	Chr3A	430147	432865	+	431506	Chr3A	1436075	1438793	-	1437434	1.0	0.998	collinear
gene:TraesCS3A02G001200	Chr3A	437746	441793	+	439769	Chr3A	1427228	1431275	-	1429251	0.998	0.996	collinear
gene:TraesCS3A02G001300	Chr3A	912044	912421	-	912232	Chr3A	903850	904226	+	904038	0.997	0.992	collinear
gene:TraesCS3A02G001400	Chr3A	987488	987772	-	987630	Chr3A	800982	801266	+	801124	1.0	0.992	collinear
gene:TraesCS3A02G001500	Chr3A	1028128	1031945	+	1030036	Chr3A	758799	762618	-	760708	0.998	0.992	collinear
gene:TraesCS3A02G001600	Chr3A	1055242	1059496	-	1057369	Chr3A	731094	735328	+	733211	0.999	0.995	collinear
gene:TraesCS3A02G001700	Chr3A	1304381	1309289	+	1306835	Chr3A	170841	175749	-	173295	1.0	0.998	collinear
gene:TraesCS3A02G001800	Chr3A	1313066	1315898	-	1314482	Chr3A	164326	167158	+	165742	1.0	1.0	collinear
gene:TraesCS3A02G001900	Chr3A	1325708	1326744	-	1326226	Chr3A	153478	154514	+	153996	1.0	1.0	collinear
gene:TraesCS3A02G002000	Chr3A	1328508	1329908	-	1329208	Chr3A	150315	151715	+	151015	1.0	1.0	collinear
gene:TraesCS3A02G002100	Chr3A	1380918	1383491	+	1382204	Chr3A	97403	99976	-	98689	1.0	0.999	collinear
gene:TraesCS3A02G002200	Chr3A	1389037	1389428	-	1389232	Chr3A	91465	91856	+	91660	1.0	0.996	collinear
gene:TraesCS3A02G002300	Chr3A	1392585	1394247	-	1393416	Chr3A	86638	88308	+	87473	1.0	1.0	collinear
gene:TraesCS3A02G002400	Chr3A	1514278	1514782	+	1514530	Chr3A	2296869	2297373	+	2297121	1.0	1.0	collinear
gene:TraesCS3A02G002500	Chr3A	1519343	1519759	+	1519551	Chr3A	2301933	2302349	+	2302141	1.0	1.0	collinear
gene:TraesCS3A02G002600	Chr3A	1574631	1574990	+	1574810	Chr3A	2363778	2364137	+	2363957	1.0	1.0	collinear
gene:TraesCS3A02G002700	Chr3A	1593227	1593658	+	1593442	Chr3A	2381991	2382422	+	2382206	1.0	1.0	collinear
gene:TraesCS3A02G002800	Chr3A	1618081	1619002	+	1618541	Chr3A	2407477	2408398	+	2407937	1.0	1.0	collinear
gene:TraesCS3A02G002900	Chr3A	1707001	1709752	-	1708376	Chr3A	2489821	2492573	-	2491197	1.0	0.999	collinear
gene:TraesCS3A02G003000	Chr3A	1711784	1712270	-	1712027	Chr3A	2494605	2495091	-	2494848	1.0	1.0	collinear
gene:TraesCS3A02G003100	Chr3A	1769601	1770008	+	1769804	Chr3A	2551353	2551760	+	2551556	1.0	1.0	collinear
gene:TraesCS3A02G003200	Chr3A	1780395	1782252	+	1781323	Chr3A	2561756	2563613	+	2562684	1.0	1.0	collinear
gene:TraesCS3A02G003300	Chr3A	1789588	1790065	+	1789826	Chr3A	2570894	2571371	+	2571132	1.0	1.0	collinear
gene:TraesCS3A02G003400	Chr3A	1797375	1797977	+	1797676	Chr3A	2578177	2578779	+	2578478	1.0	1.0	collinear
gene:TraesCS3A02G003500	Chr3A	1885671	1886377	+	1886024	Chr3A	2665003	2665709	+	2665356	1.0	1.0	collinear
gene:TraesCS3A02G003600	Chr3A	1896509	1898746	-	1897627	Chr3A	2675544	2677778	-	2676661	0.998	0.993	collinear
gene:TraesCS3A02G003700	Chr3A	1903850	1904592	+	1904221	Chr3A	2700678	2701422	+	2701050	0.998	0.981	collinear
gene:TraesCS3A02G003800	Chr3A	1919555	1923009	+	1921282	Chr3A	2707033	2710488	+	2708760	1.0	0.997	collinear
gene:TraesCS3A02G003900	Chr3A	1924585	1928794	-	1926689	Chr3A	2711593	2715761	-	2713677	0.974	0.941	collinear
gene:TraesCS3A02G004000	Chr3A	2137062	2137657	+	2137359	Chr3A	2922834	2923429	+	2923131	1.0	1.0	collinear
gene:TraesCS3A02G004100	Chr3A	2418993	2419363	+	2419178	Chr3A	3211735	3212105	+	3211920	1.0	1.0	collinear
gene:TraesCS3A02G004200	Chr3A	2435784	2436154	+	2435969	Chr3A	4714388	4714758	+	4714573	1.0	1.0	collinear
gene:TraesCS3A02G004300	Chr3A	2604430	2605130	+	2604780	Chr3A	3391517	3392217	+	3391867	1.0	1.0	collinear
gene:TraesCS3A02G004400	Chr3A	2898506	2899124	+	2898815	Chr3A	3695881	3696499	+	3696190	1.0	0.997	collinear
gene:TraesCS3A02G004500	Chr3A	2915325	2915907	+	2915616	Chr3A	5283603	5284185	+	5283894	1.0	0.997	collinear
gene:TraesCS3A02G004600	Chr3A	3410856	3411551	+	3411203	Chr3A	4203590	4204285	+	4203937	1.0	0.994	collinear
gene:TraesCS3A02G004700	Chr3A	3423355	3423725	+	3423540	Chr3A	4216083	4216453	+	4216268	1.0	1.0	collinear
gene:TraesCS3A02G004800	Chr3A	3435237	3435607	+	3435422	Chr3A	4222023	4222393	+	4222208	1.0	1.0	collinear
gene:TraesCS3A02G004900	Chr3A	4462222	4462819	+	4462520	Chr3A	5243593	5244190	+	5243891	1.0	0.995	collinear
gene:TraesCS3A02G005000	Chr3A	4485518	4485888	+	4485703	Chr3A	5277294	5277664	+	5277479	1.0	1.0	collinear
gene:TraesCS3A02G005100	Chr3A	4491915	4492285	+	4492100	Chr3A	5260508	5260878	+	5260693	1.0	1.0	collinear
gene:TraesCS3A02G005200	Chr3A	5487681	5488369	+	5488025	Chr3A	3228497	3229185	+	3228841	1.0	0.985	collinear
gene:TraesCS3A02G005400	Chr3A	6085069	6085439	+	6085254	Chr3A	5899149	5899519	+	5899334	1.0	0.979	collinear
gene:TraesCS3A02G005500	Chr3A	6891942	6899514	-	6895728	Chr3A	6755043	6762613	-	6758828	1.0	0.998	collinear
gene:TraesCS3A02G005600	Chr3A	7124999	7125736	-	7125367	Chr3A	6976912	6977649	-	6977280	1.0	0.998	collinear
gene:TraesCS3A02G005700	Chr3A	7130853	7131625	-	7131239	Chr3A	6982767	6983539	-	6983153	1.0	0.998	collinear
gene:TraesCS3A02G005800	Chr3A	7164556	7165185	+	7164870	Chr3A	7015206	7015835	+	7015520	1.0	0.995	collinear
gene:TraesCS3A02G005900	Chr3A	7200517	7201780	-	7201148	Chr3A	7035753	7037016	-	7036384	1.0	0.995	collinear
gene:TraesCS3A02G006000	Chr3A	7214595	7215368	-	7214981	Chr3A	7058931	7059707	-	7059319	0.993	0.966	collinear
gene:TraesCS3A02G006100	Chr3A	7254324	7260233	+	7257278	Chr3A	7085562	7091474	+	7088518	1.0	0.997	collinear
gene:TraesCS3A02G006300	Chr3A	7273333	7275112	-	7274222	Chr3A	7104229	7106009	-	7105119	1.0	0.997	collinear
gene:TraesCS3A02G006400	Chr3A	7278992	7280206	-	7279599	Chr3A	7109909	7111183	-	7110546	1.0	0.952	collinear
gene:TraesCS3A02G006600	Chr3A	7294362	7297912	+	7296137	Chr3A	7125359	7128739	+	7127049	1.0	0.998	collinear
gene:TraesCS3A02G006700	Chr3A	7311253	7315041	-	7313147	Chr3A	7141814	7145610	-	7143712	0.997	0.985	collinear
gene:TraesCS3A02G006900	Chr3A	7384784	7389062	-	7386923	Chr3A	7210713	7215087	-	7212900	0.996	0.944	collinear
gene:TraesCS3A02G007000	Chr3A	7432258	7432761	-	7432509	Chr3A	7237408	7237911	-	7237659	1.0	0.998	collinear
gene:TraesCS3A02G007100	Chr3A	7436857	7439060	-	7437958	Chr3A	7252075	7254374	-	7253224	0.995	0.971	collinear
gene:TraesCS3A02G007200	Chr3A	7469796	7474094	-	7471945	Chr3A	7281953	7286215	-	7284084	1.0	0.988	collinear
gene:TraesCS3A02G007300	Chr3A	7474899	7476900	-	7475899	Chr3A	7287052	7289059	-	7288055	1.0	0.968	collinear
gene:TraesCS3A02G007500	Chr3A	7653355	7653726	+	7653540	Chr3A	7378113	7378481	+	7378297	0.983	0.912	collinear
gene:TraesCS3A02G007700	Chr3A	7781523	7782418	+	7781970	Chr3A	7395737	7396629	+	7396183	0.989	0.962	collinear
gene:TraesCS3A02G007800	Chr3A	7788947	7791684	-	7790315	Chr3A	7412804	7415421	-	7414112	0.998	0.958	collinear
gene:TraesCS3A02G007900	Chr3A	7819924	7821515	+	7820719	Chr3A	7460915	7462504	+	7461709	1.0	0.985	collinear
gene:TraesCS3A02G008000	Chr3A	7918329	7929294	-	7923811	Chr3A	7496764	7506974	-	7501869	0.999	0.981	collinear
gene:TraesCS3A02G008100	Chr3A	7948592	7952410	+	7950501	Chr3A	7512157	7515982	+	7514069	1.0	0.983	collinear
gene:TraesCS3A02G008200	Chr3A	8032629	8040119	+	8036374	Chr3A	7560233	7567913	+	7564073	0.964	0.908	collinear
gene:TraesCS3A02G008600	Chr3A	8163475	8175486	-	8169480	Chr3A	7610119	7619789	-	7614954	0.994	0.962	collinear
gene:TraesCS3A02G008700	Chr3A	8211470	8212820	-	8212145	Chr3A	7701227	7702558	-	7701892	0.996	0.952	collinear
gene:TraesCS3A02G008900	Chr3A	8258758	8260510	+	8259634	Chr3A	7763950	7765690	+	7764820	0.993	0.97	collinear
