gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS2B03G0000100	Chr2B	28743	34135	+	31439	Chr2B	154893	160222	+	157557	1.0	0.988	collinear
gene:TraesCS2B03G0000200	Chr2B	39467	43757	-	41612	Chr2B	165431	169604	-	167517	0.958	0.931	collinear
gene:TraesCS2B03G0000300	Chr2B	99450	99932	-	99691	Chr2B	219443	219925	-	219684	1.0	0.977	collinear
gene:TraesCS2B03G0000400	Chr2B	106822	111948	+	109385	Chr2B	296727	301846	+	299286	0.982	0.962	collinear
gene:TraesCS2B03G0000700	Chr2B	125470	127186	+	126328	Chr2B	315819	317530	+	316674	1.0	0.992	collinear
gene:TraesCS2B03G0000800	Chr2B	129516	134301	-	131908	Chr2B	320776	325506	-	323141	0.997	0.989	collinear
gene:TraesCS2B03G0000900	Chr2B	248523	249650	-	249086	Chr2B	432199	433318	-	432758	1.0	0.997	collinear
gene:TraesCS2B03G0001000	Chr2B	255128	258501	+	256814	Chr2B	438609	441994	+	440301	0.998	0.977	collinear
gene:TraesCS2B03G0001900	Chr2B	359414	360259	+	359836	Chr2B	447612	448457	+	448034	0.995	0.915	collinear
gene:TraesCS2B03G0002400	Chr2B	401647	403609	+	402628	Chr2B	518733	521110	+	519921	0.975	0.963	collinear
gene:TraesCS2B03G0002500	Chr2B	404319	408371	-	406345	Chr2B	521878	525469	-	523673	0.986	0.916	collinear
gene:TraesCS2B03G0002600	Chr2B	410883	413197	+	412040	Chr2B	561255	563260	+	562257	1.0	0.971	collinear
gene:TraesCS2B03G0005700	Chr2B	963404	964372	+	963888	Chr2B	659280	660248	+	659764	1.0	0.998	collinear
gene:TraesCS2B03G0005900	Chr2B	993279	993881	+	993580	Chr2B	674960	675514	+	675237	0.92	0.903	collinear
gene:TraesCS2B03G0006000	Chr2B	1002722	1009665	+	1006193	Chr2B	685167	692108	+	688637	1.0	0.996	collinear
gene:TraesCS2B03G0006500	Chr2B	1091608	1092561	-	1092084	Chr2B	749182	750135	-	749658	1.0	1.0	collinear
gene:TraesCS2B03G0006600	Chr2B	1094148	1094755	-	1094451	Chr2B	751728	752335	-	752031	1.0	1.0	collinear
gene:TraesCS2B03G0006800	Chr2B	1102968	1104198	+	1103583	Chr2B	760576	761844	+	761210	0.998	0.945	collinear
gene:TraesCS2B03G0006900	Chr2B	1108051	1109094	-	1108572	Chr2B	770276	771314	-	770795	0.995	0.975	collinear
gene:TraesCS2B03G0008300	Chr2B	1951546	1953088	-	1952317	Chr2B	978540	980083	-	979311	0.997	0.979	collinear
gene:TraesCS2B03G0008500	Chr2B	1958192	1967818	-	1963005	Chr2B	985259	994899	-	990079	1.0	0.999	collinear
gene:TraesCS2B03G0009200	Chr2B	2344071	2344364	+	2344217	Chr2B	1293348	1293641	+	1293494	1.0	1.0	collinear
gene:TraesCS2B03G0009700	Chr2B	2520260	2520661	-	2520460	Chr2B	1469775	1470177	-	1469976	1.0	1.0	collinear
gene:TraesCS2B03G0009900	Chr2B	2672857	2674541	-	2673699	Chr2B	1653724	1655405	-	1654564	0.998	0.994	collinear
gene:TraesCS2B03G0010000	Chr2B	2678638	2681094	-	2679866	Chr2B	1659504	1661960	-	1660732	1.0	0.998	collinear
gene:TraesCS2B03G0010300	Chr2B	2698016	2703512	+	2700764	Chr2B	1679140	1684617	+	1681878	0.999	0.996	collinear
gene:TraesCS2B03G0010400	Chr2B	2717986	2718723	-	2718354	Chr2B	1699137	1699874	-	1699505	1.0	0.991	collinear
gene:TraesCS2B03G0010800	Chr2B	2882010	2883720	-	2882865	Chr2B	1880690	1882411	-	1881550	1.0	0.99	collinear
gene:TraesCS2B03G0010900	Chr2B	2892074	2894736	+	2893405	Chr2B	1922998	1926008	+	1924503	1.0	0.983	collinear
gene:TraesCS2B03G0011000	Chr2B	2916973	2932515	-	2924744	Chr2B	1931006	1941692	-	1936349	0.976	0.968	collinear
gene:TraesCS2B03G0011100	Chr2B	2935121	2936823	+	2935972	Chr2B	3376881	3378559	-	3377720	0.977	0.906	collinear
gene:TraesCS2B03G0011300	Chr2B	2962930	2963370	+	2963150	Chr2B	1975931	1976371	+	1976151	1.0	1.0	collinear
gene:TraesCS2B03G0011700	Chr2B	3194437	3195324	-	3194880	Chr2B	3397840	3398720	-	3398280	0.99	0.973	collinear
gene:TraesCS2B03G0014300	Chr2B	4031007	4035278	-	4033142	Chr2B	3056831	3061101	-	3058966	0.999	0.991	collinear
gene:TraesCS2B03G0014500	Chr2B	4057416	4065064	-	4061240	Chr2B	2887577	2895288	-	2891432	1.0	0.984	collinear
gene:TraesCS2B03G0015300	Chr2B	4921039	4922226	-	4921632	Chr2B	3431285	3432455	-	3431870	0.985	0.981	collinear
gene:TraesCS2B03G0015400	Chr2B	4921039	4925322	-	4923180	Chr2B	3431285	3435551	-	3433418	0.996	0.992	collinear
gene:TraesCS2B03G0016000	Chr2B	5016726	5020169	+	5018447	Chr2B	3532243	3535686	+	3533964	1.0	0.994	collinear
gene:TraesCS2B03G0016200	Chr2B	5031749	5033515	-	5032632	Chr2B	3554967	3556736	-	3555851	1.0	0.975	collinear
gene:TraesCS2B03G0016300	Chr2B	5034478	5034879	-	5034678	Chr2B	3559069	3559470	-	3559269	1.0	0.972	collinear
gene:TraesCS2B03G0016400	Chr2B	5035649	5037309	-	5036479	Chr2B	3564332	3565994	-	3565163	1.0	0.98	collinear
gene:TraesCS2B03G0016700	Chr2B	5058158	5060304	+	5059231	Chr2B	3612414	3614560	+	3613487	1.0	0.997	collinear
gene:TraesCS2B03G0016900	Chr2B	5071624	5076306	+	5073965	Chr2B	3625934	3630612	+	3628273	1.0	0.997	collinear
gene:TraesCS2B03G0017500	Chr2B	5236031	5237507	+	5236769	Chr2B	3637023	3638486	+	3637754	0.991	0.98	collinear
gene:TraesCS2B03G0017600	Chr2B	5295192	5296900	-	5296046	Chr2B	3691657	3693365	-	3692511	1.0	0.993	collinear
gene:TraesCS2B03G0017700	Chr2B	5393429	5393683	+	5393556	Chr2B	3782275	3782529	+	3782402	1.0	0.992	collinear
gene:TraesCS2B03G0018100	Chr2B	5448721	5450259	+	5449490	Chr2B	3837168	3838706	+	3837937	1.0	0.996	collinear
gene:TraesCS2B03G0018300	Chr2B	5465459	5467015	-	5466237	Chr2B	3881487	3883029	-	3882258	0.991	0.971	collinear
gene:TraesCS2B03G0018800	Chr2B	5613315	5614067	-	5613691	Chr2B	3890214	3890966	-	3890590	1.0	0.972	collinear
gene:TraesCS2B03G0019000	Chr2B	5640833	5641228	+	5641030	Chr2B	3906534	3906929	+	3906731	1.0	0.994	collinear
gene:TraesCS2B03G0019100	Chr2B	5644403	5648377	-	5646390	Chr2B	3910106	3914126	-	3912116	0.988	0.959	collinear
gene:TraesCS2B03G0019200	Chr2B	5654103	5657492	+	5655797	Chr2B	3928768	3932075	+	3930421	0.991	0.935	collinear
gene:TraesCS2B03G0019300	Chr2B	5657715	5659851	-	5658783	Chr2B	3932196	3934655	-	3933425	0.998	0.97	collinear
gene:TraesCS2B03G0020000	Chr2B	5857938	5873315	-	5865626	Chr2B	4158715	4173666	-	4166190	0.994	0.97	collinear
gene:TraesCS2B03G0020600	Chr2B	6113325	6116343	-	6114834	Chr2B	4308367	4311392	-	4309879	1.0	0.965	collinear
gene:TraesCS2B03G0022500	Chr2B	6468597	6470870	+	6469733	Chr2B	4340268	4342547	+	4341407	1.0	0.975	collinear
gene:TraesCS2B03G0022900	Chr2B	6504862	6505866	-	6505364	Chr2B	4348385	4349395	-	4348890	1.0	0.942	collinear
gene:TraesCS2B03G0023000	Chr2B	6532801	6533683	+	6533242	Chr2B	4313960	4314843	+	4314401	1.0	0.98	collinear
gene:TraesCS2B03G0024200	Chr2B	6713306	6714708	+	6714007	Chr2B	4391849	4393251	+	4392550	1.0	0.956	collinear
gene:TraesCS2B03G0025300	Chr2B	6882347	6883870	+	6883108	Chr2B	4388022	4389543	+	4388782	0.998	0.978	collinear
gene:TraesCS2B03G0025700	Chr2B	6898563	6903761	-	6901162	Chr2B	4452276	4457415	-	4454845	0.985	0.921	collinear
gene:TraesCS2B03G0026100	Chr2B	7188185	7188382	-	7188283	Chr2B	4941587	4941784	+	4941685	1.0	0.944	collinear
gene:TraesCS2B03G0026300	Chr2B	7231414	7238036	-	7234725	Chr2B	5611338	5618920	-	5615129	0.999	0.982	collinear
gene:TraesCS2B03G0026600	Chr2B	7342466	7343956	+	7343211	Chr2B	5711067	5712557	+	5711812	1.0	0.974	collinear
gene:TraesCS2B03G0026500	Chr2B	7342428	7347675	-	7345051	Chr2B	5711038	5716109	-	5713573	0.951	0.931	collinear
gene:TraesCS2B03G0026800	Chr2B	7368058	7373714	+	7370886	Chr2B	5735276	5740938	+	5738107	0.999	0.997	collinear
gene:TraesCS2B03G0026900	Chr2B	7374744	7376852	-	7375798	Chr2B	5741994	5744102	-	5743048	1.0	0.996	collinear
gene:TraesCS2B03G0027000	Chr2B	7384257	7389466	+	7386861	Chr2B	5751523	5756731	+	5754127	1.0	0.994	collinear
gene:TraesCS2B03G0027200	Chr2B	7418327	7421421	+	7419874	Chr2B	5788444	5791615	+	5790029	1.0	0.964	collinear
gene:TraesCS2B03G0027300	Chr2B	7423234	7427119	-	7425176	Chr2B	5793423	5797295	-	5795359	0.991	0.983	collinear
gene:TraesCS2B03G0027400	Chr2B	7430644	7430993	-	7430818	Chr2B	5803890	5804241	-	5804065	1.0	0.991	collinear
gene:TraesCS2B03G0027500	Chr2B	7457794	7474452	+	7466123	Chr2B	5823919	5840407	+	5832163	1.0	0.996	collinear
gene:TraesCS2B03G0027600	Chr2B	7480197	7485085	+	7482641	Chr2B	5849704	5854592	+	5852148	1.0	0.992	collinear
gene:TraesCS2B03G0027700	Chr2B	7488542	7503846	+	7496194	Chr2B	5858074	5871465	+	5864769	1.0	0.994	collinear
gene:TraesCS2B03G0027800	Chr2B	7503853	7505322	-	7504587	Chr2B	5871472	5872941	-	5872206	1.0	0.99	collinear
gene:TraesCS2B03G0028100	Chr2B	7550450	7550846	-	7550648	Chr2B	5936667	5937063	-	5936865	1.0	0.971	collinear
gene:TraesCS2B03G0028400	Chr2B	7623099	7624529	+	7623814	Chr2B	5906456	5907886	+	5907171	1.0	0.993	collinear
gene:TraesCS2B03G0028700	Chr2B	7643082	7646942	+	7645012	Chr2B	5927503	5931361	+	5929432	1.0	0.998	collinear
gene:TraesCS2B03G0028900	Chr2B	7658092	7659718	-	7658905	Chr2B	5942513	5944157	-	5943335	1.0	0.988	collinear
gene:TraesCS2B03G0029100	Chr2B	7701267	7705799	-	7703533	Chr2B	5971385	5975841	-	5973613	0.949	0.94	collinear
gene:TraesCS2B03G0029200	Chr2B	7868819	7869526	+	7869172	Chr2B	6121149	6121856	+	6121502	1.0	1.0	collinear
gene:TraesCS2B03G0029300	Chr2B	7872274	7875518	-	7873896	Chr2B	6124656	6127792	-	6126224	1.0	0.996	collinear
gene:TraesCS2B03G0029600	Chr2B	7890473	7900384	-	7895428	Chr2B	6142024	6151960	-	6146992	1.0	0.985	collinear
gene:TraesCS2B03G0029700	Chr2B	7911010	7912109	+	7911559	Chr2B	6169738	6170846	+	6170292	1.0	0.981	collinear
gene:TraesCS2B03G0030300	Chr2B	8006235	8010811	+	8008523	Chr2B	6265579	6270150	+	6267864	1.0	1.0	collinear
gene:TraesCS2B03G0030400	Chr2B	8013387	8018171	-	8015779	Chr2B	6272708	6277346	-	6275027	0.91	0.909	collinear
gene:TraesCS2B03G0030500	Chr2B	8021978	8025987	+	8023982	Chr2B	6280270	6284279	+	6282274	1.0	0.997	collinear
gene:TraesCS2B03G0030600	Chr2B	8028120	8034668	-	8031394	Chr2B	6285751	6292302	-	6289026	1.0	0.997	collinear
gene:TraesCS2B03G0030700	Chr2B	8065103	8066982	-	8066042	Chr2B	6320262	6322121	-	6321191	0.979	0.964	collinear
gene:TraesCS2B03G0030800	Chr2B	8082243	8086823	-	8084533	Chr2B	6337029	6340921	-	6338975	0.994	0.943	collinear
gene:TraesCS2B03G0031000	Chr2B	8098223	8098723	+	8098473	Chr2B	6464409	6464909	+	6464659	1.0	0.975	collinear
gene:TraesCS2B03G0031100	Chr2B	8101793	8102553	+	8102173	Chr2B	6494800	6495558	+	6495179	1.0	0.965	collinear
gene:TraesCS2B03G0033000	Chr2B	8645459	8647142	+	8646300	Chr2B	6819668	6821230	+	6820449	1.0	0.978	collinear
gene:TraesCS2B03G0033300	Chr2B	8677011	8677322	+	8677166	Chr2B	6864371	6864682	+	6864526	1.0	0.964	collinear
gene:TraesCS2B03G0033400	Chr2B	8696627	8703483	-	8700055	Chr2B	6915647	6922907	-	6919277	1.0	0.984	collinear
gene:TraesCS2B03G0033700	Chr2B	8763728	8764291	+	8764009	Chr2B	6991971	6992534	+	6992252	1.0	0.989	collinear
gene:TraesCS2B03G0033900	Chr2B	8800833	8804126	-	8802479	Chr2B	7029217	7032510	-	7030863	1.0	0.998	collinear
gene:TraesCS2B03G0034000	Chr2B	9042175	9042552	+	9042363	Chr2B	7153117	7153500	+	7153308	1.0	0.911	collinear
gene:TraesCS2B03G0034800	Chr2B	9231046	9234494	+	9232770	Chr2B	7211633	7215084	+	7213358	0.999	0.985	collinear
gene:TraesCS2B03G0036800	Chr2B	9689277	9694655	+	9691966	Chr2B	7382360	7387648	+	7385004	1.0	0.985	collinear
gene:TraesCS2B03G0036900	Chr2B	9696616	9701784	+	9699200	Chr2B	7389690	7394627	+	7392158	1.0	0.996	collinear
gene:TraesCS2B03G0037000	Chr2B	9708622	9713131	-	9710876	Chr2B	7401038	7405550	-	7403294	1.0	0.997	collinear
gene:TraesCS2B03G0037600	Chr2B	10352360	10355723	+	10354041	Chr2B	8595382	8598747	-	8597064	1.0	0.995	collinear
gene:TraesCS2B03G0037900	Chr2B	10428959	10429546	+	10429252	Chr2B	8396124	8396717	-	8396420	1.0	0.974	collinear
gene:TraesCS2B03G0038000	Chr2B	10466399	10469668	+	10468033	Chr2B	8356901	8360149	-	8358525	0.999	0.993	collinear
gene:TraesCS2B03G0038100	Chr2B	10491592	10494176	+	10492884	Chr2B	8332754	8335338	-	8334046	1.0	0.99	collinear
gene:TraesCS2B03G0038200	Chr2B	10588029	10591331	+	10589680	Chr2B	8245316	8248633	-	8246974	1.0	0.996	collinear
gene:TraesCS2B03G0038400	Chr2B	10647577	10651198	+	10649387	Chr2B	8187623	8191643	-	8189633	0.978	0.951	collinear
gene:TraesCS2B03G0038500	Chr2B	10659178	10659779	-	10659478	Chr2B	8179041	8179642	+	8179341	1.0	1.0	collinear
gene:TraesCS2B03G0038600	Chr2B	10757228	10760110	-	10758669	Chr2B	8098909	8101694	+	8100301	0.945	0.943	collinear
gene:TraesCS2B03G0039900	Chr2B	10878933	10879520	-	10879226	Chr2B	8467784	8468368	-	8468076	0.994	0.948	collinear
gene:TraesCS2B03G0040000	Chr2B	10882178	10886156	+	10884167	Chr2B	7961208	7965195	-	7963201	1.0	0.999	collinear
gene:TraesCS2B03G0040100	Chr2B	10886848	10888396	-	10887622	Chr2B	7958967	7960516	+	7959741	1.0	0.994	collinear
gene:TraesCS2B03G0041400	Chr2B	11227892	11229787	-	11228839	Chr2B	7890420	7892330	-	7891375	1.0	0.962	collinear
gene:TraesCS2B03G0041900	Chr2B	11286708	11288360	+	11287534	Chr2B	7880873	7882523	-	7881698	0.998	0.992	collinear
gene:TraesCS2B03G0042300	Chr2B	11306412	11308716	-	11307564	Chr2B	7875784	7878088	+	7876936	1.0	0.997	collinear
gene:TraesCS2B03G0042400	Chr2B	11310962	11311999	-	11311480	Chr2B	7872542	7873579	+	7873060	1.0	0.992	collinear
gene:TraesCS2B03G0042500	Chr2B	11354501	11355306	-	11354903	Chr2B	7822534	7823339	+	7822936	1.0	0.988	collinear
gene:TraesCS2B03G0042700	Chr2B	11421745	11422468	+	11422106	Chr2B	7523594	7524316	-	7523955	0.998	0.958	collinear
gene:TraesCS2B03G0044200	Chr2B	11698264	11711290	-	11704777	Chr2B	7461194	7474087	+	7467640	1.0	1.0	collinear
gene:TraesCS2B03G0044500	Chr2B	11728100	11729813	-	11728956	Chr2B	8728856	8730569	+	8729712	1.0	0.998	collinear
gene:TraesCS2B03G0044900	Chr2B	11886292	11888004	-	11887148	Chr2B	8887461	8889173	-	8888317	1.0	1.0	collinear
gene:TraesCS2B03G0045000	Chr2B	11901573	11904269	+	11902921	Chr2B	8808882	8811578	+	8810230	1.0	0.999	collinear
gene:TraesCS2B03G0045500	Chr2B	11953152	11954641	+	11953896	Chr2B	8944047	8945536	+	8944791	1.0	1.0	collinear
gene:TraesCS2B03G0045900	Chr2B	12020844	12022072	+	12021458	Chr2B	8998297	8999525	+	8998911	1.0	1.0	collinear
gene:TraesCS2B03G0046000	Chr2B	12127147	12129575	+	12128361	Chr2B	9095739	9098167	+	9096953	1.0	0.999	collinear
gene:TraesCS2B03G0046100	Chr2B	12230579	12231627	-	12231103	Chr2B	8762732	8763780	-	8763256	1.0	0.994	collinear
gene:TraesCS2B03G0046700	Chr2B	12396725	12399054	+	12397889	Chr2B	9236126	9238455	+	9237290	1.0	1.0	collinear
gene:TraesCS2B03G0047000	Chr2B	12537971	12540326	+	12539148	Chr2B	9367381	9369736	+	9368558	1.0	0.997	collinear
