gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS2D03G0000100	Chr2D	80423	88053	+	84238	Chr2D	3875765	3883402	-	3879583	1.0	0.999	collinear
gene:TraesCS2D03G0000200	Chr2D	89594	93032	-	91313	Chr2D	3870786	3874224	+	3872505	1.0	1.0	collinear
gene:TraesCS2D03G0000300	Chr2D	103714	104259	-	103986	Chr2D	3859551	3860096	+	3859823	1.0	1.0	collinear
gene:TraesCS2D03G0000400	Chr2D	302821	307159	+	304990	Chr2D	3657296	3661637	-	3659466	0.999	0.996	collinear
gene:TraesCS2D03G0000700	Chr2D	324320	325720	+	325020	Chr2D	3638734	3640134	-	3639434	1.0	0.999	collinear
gene:TraesCS2D03G0000800	Chr2D	328026	333944	-	330985	Chr2D	3630730	3636648	+	3633689	1.0	1.0	collinear
gene:TraesCS2D03G0000900	Chr2D	378562	379694	-	379128	Chr2D	3584978	3586110	+	3585544	1.0	1.0	collinear
gene:TraesCS2D03G0001000	Chr2D	392241	395710	+	393975	Chr2D	3568915	3572384	-	3570649	1.0	1.0	collinear
gene:TraesCS2D03G0001300	Chr2D	402281	404837	+	403559	Chr2D	3559788	3562344	-	3561066	1.0	1.0	collinear
gene:TraesCS2D03G0001400	Chr2D	465877	484345	+	475111	Chr2D	3480325	3498795	-	3489560	1.0	1.0	collinear
gene:TraesCS2D03G0001500	Chr2D	512185	513105	+	512645	Chr2D	3451572	3452492	-	3452032	1.0	1.0	collinear
gene:TraesCS2D03G0001600	Chr2D	517999	519840	+	518919	Chr2D	3444771	3446612	-	3445691	1.0	1.0	collinear
gene:TraesCS2D03G0001800	Chr2D	675239	678446	+	676842	Chr2D	3285843	3289050	-	3287446	1.0	1.0	collinear
gene:TraesCS2D03G0001900	Chr2D	679143	683010	-	681076	Chr2D	3281279	3285146	+	3283212	1.0	1.0	collinear
gene:TraesCS2D03G0002000	Chr2D	685135	687301	+	686218	Chr2D	3276987	3279153	-	3278070	1.0	1.0	collinear
gene:TraesCS2D03G0002400	Chr2D	1649503	1653274	-	1651388	Chr2D	2273645	2277416	+	2275530	1.0	1.0	collinear
gene:TraesCS2D03G0002600	Chr2D	1713950	1716334	+	1715142	Chr2D	2215165	2217549	-	2216357	1.0	1.0	collinear
gene:TraesCS2D03G0002700	Chr2D	1727399	1735511	+	1731455	Chr2D	2195983	2204098	-	2200040	1.0	0.999	collinear
gene:TraesCS2D03G0002800	Chr2D	1746682	1747581	+	1747131	Chr2D	2183912	2184811	-	2184361	1.0	1.0	collinear
gene:TraesCS2D03G0003100	Chr2D	1762395	1762988	+	1762691	Chr2D	2168524	2169117	-	2168820	1.0	1.0	collinear
gene:TraesCS2D03G0003300	Chr2D	1783898	1784497	+	1784197	Chr2D	2147012	2147611	-	2147311	1.0	1.0	collinear
gene:TraesCS2D03G0004000	Chr2D	2035288	2045623	-	2040455	Chr2D	1874704	1885040	+	1879872	1.0	1.0	collinear
gene:TraesCS2D03G0004200	Chr2D	2080191	2084496	-	2082343	Chr2D	1835822	1840127	+	1837974	1.0	1.0	collinear
gene:TraesCS2D03G0004400	Chr2D	2112411	2114551	+	2113481	Chr2D	1805762	1807902	-	1806832	1.0	0.994	collinear
gene:TraesCS2D03G0004700	Chr2D	2134921	2136477	+	2135699	Chr2D	1783835	1785391	-	1784613	1.0	1.0	collinear
gene:TraesCS2D03G0004900	Chr2D	2166064	2169473	+	2167768	Chr2D	1750853	1754262	-	1752557	1.0	1.0	collinear
gene:TraesCS2D03G0005500	Chr2D	2236212	2236508	+	2236360	Chr2D	1684730	1685026	-	1684878	1.0	1.0	collinear
gene:TraesCS2D03G0005600	Chr2D	2258249	2265583	-	2261916	Chr2D	1655655	1662989	+	1659322	1.0	1.0	collinear
gene:TraesCS2D03G0005900	Chr2D	2317970	2318269	+	2318119	Chr2D	1602854	1603153	-	1603003	1.0	1.0	collinear
gene:TraesCS2D03G0006000	Chr2D	2342608	2342999	+	2342803	Chr2D	1578131	1578522	-	1578326	1.0	1.0	collinear
gene:TraesCS2D03G0006100	Chr2D	2357178	2357867	+	2357522	Chr2D	1563259	1563948	-	1563603	1.0	1.0	collinear
gene:TraesCS2D03G0006300	Chr2D	2377158	2383178	+	2380168	Chr2D	1537947	1543967	-	1540957	1.0	1.0	collinear
gene:TraesCS2D03G0006700	Chr2D	2441659	2447889	-	2444774	Chr2D	1473223	1479454	+	1476338	1.0	1.0	collinear
gene:TraesCS2D03G0006900	Chr2D	2460550	2464534	+	2462542	Chr2D	1456577	1460561	-	1458569	1.0	1.0	collinear
gene:TraesCS2D03G0007000	Chr2D	2476849	2478615	+	2477732	Chr2D	1443574	1445340	-	1444457	1.0	1.0	collinear
gene:TraesCS2D03G0007200	Chr2D	2481500	2482253	+	2481876	Chr2D	1439936	1440689	-	1440312	1.0	1.0	collinear
gene:TraesCS2D03G0007300	Chr2D	2551630	2555070	-	2553350	Chr2D	1367077	1370517	+	1368797	1.0	1.0	collinear
gene:TraesCS2D03G0007400	Chr2D	2560214	2564364	-	2562289	Chr2D	1357783	1361933	+	1359858	1.0	1.0	collinear
gene:TraesCS2D03G0007600	Chr2D	2581561	2586301	-	2583931	Chr2D	1335841	1340581	+	1338211	1.0	1.0	collinear
gene:TraesCS2D03G0007700	Chr2D	2586427	2592087	+	2589257	Chr2D	1330055	1335715	-	1332885	1.0	1.0	collinear
gene:TraesCS2D03G0007800	Chr2D	2603284	2607140	+	2605212	Chr2D	1314995	1318851	-	1316923	1.0	1.0	collinear
gene:TraesCS2D03G0007900	Chr2D	2621863	2623404	-	2622633	Chr2D	1298733	1300274	+	1299503	1.0	1.0	collinear
gene:TraesCS2D03G0008000	Chr2D	2626556	2626956	-	2626756	Chr2D	1295182	1295582	+	1295382	1.0	1.0	collinear
gene:TraesCS2D03G0008100	Chr2D	2648905	2654771	-	2651838	Chr2D	1267364	1273230	+	1270297	1.0	1.0	collinear
gene:TraesCS2D03G0008200	Chr2D	2658256	2661803	+	2660029	Chr2D	1260332	1263879	-	1262105	1.0	1.0	collinear
gene:TraesCS2D03G0008300	Chr2D	2724182	2725042	+	2724612	Chr2D	1197098	1197958	-	1197528	1.0	1.0	collinear
gene:TraesCS2D03G0008700	Chr2D	2752006	2762262	+	2757134	Chr2D	1159877	1170132	-	1165004	1.0	0.999	collinear
gene:TraesCS2D03G0008800	Chr2D	2786355	2790275	-	2788315	Chr2D	1131864	1135784	+	1133824	1.0	0.994	collinear
gene:TraesCS2D03G0008900	Chr2D	2802388	2806733	-	2804560	Chr2D	1115423	1119768	+	1117595	1.0	1.0	collinear
gene:TraesCS2D03G0009200	Chr2D	2859610	2869289	+	2864449	Chr2D	1052816	1062494	-	1057655	1.0	1.0	collinear
gene:TraesCS2D03G0009500	Chr2D	2918144	2920257	+	2919200	Chr2D	1001852	1003965	-	1002908	1.0	1.0	collinear
gene:TraesCS2D03G0009600	Chr2D	2923559	2927123	+	2925341	Chr2D	994985	998549	-	996767	1.0	1.0	collinear
gene:TraesCS2D03G0009900	Chr2D	2982196	2984259	-	2983227	Chr2D	937829	939892	+	938860	1.0	0.999	collinear
gene:TraesCS2D03G0010300	Chr2D	2997998	3002398	+	3000198	Chr2D	919722	924122	-	921922	1.0	0.999	collinear
gene:TraesCS2D03G0010400	Chr2D	3010267	3011838	-	3011052	Chr2D	910282	911853	+	911067	1.0	1.0	collinear
gene:TraesCS2D03G0010500	Chr2D	3016111	3017798	+	3016954	Chr2D	904322	906009	-	905165	1.0	1.0	collinear
gene:TraesCS2D03G0010800	Chr2D	3041119	3041313	+	3041216	Chr2D	882841	883035	-	882938	1.0	1.0	collinear
gene:TraesCS2D03G0011000	Chr2D	3054024	3055544	-	3054784	Chr2D	866578	868098	+	867338	1.0	1.0	collinear
gene:TraesCS2D03G0011100	Chr2D	3074555	3074998	-	3074776	Chr2D	854242	854685	+	854463	1.0	1.0	collinear
gene:TraesCS2D03G0011300	Chr2D	3118810	3119517	+	3119163	Chr2D	809707	810414	-	810060	1.0	1.0	collinear
gene:TraesCS2D03G0011400	Chr2D	3126359	3126751	+	3126555	Chr2D	802481	802873	-	802677	1.0	1.0	collinear
gene:TraesCS2D03G0011500	Chr2D	3130021	3133870	-	3131945	Chr2D	795367	799211	+	797289	1.0	1.0	collinear
gene:TraesCS2D03G0011600	Chr2D	3147424	3149486	-	3148455	Chr2D	779749	781811	+	780780	1.0	1.0	collinear
gene:TraesCS2D03G0011700	Chr2D	3193684	3196985	+	3195334	Chr2D	734715	738016	-	736365	1.0	1.0	collinear
gene:TraesCS2D03G0011800	Chr2D	3197099	3201360	-	3199229	Chr2D	730340	734601	+	732470	1.0	1.0	collinear
gene:TraesCS2D03G0011900	Chr2D	3232730	3235889	+	3234309	Chr2D	695807	698966	-	697386	1.0	1.0	collinear
gene:TraesCS2D03G0012200	Chr2D	3369355	3371216	-	3370285	Chr2D	560490	562351	+	561420	1.0	1.0	collinear
gene:TraesCS2D03G0013300	Chr2D	4109808	4114155	-	4111981	Chr2D	5267804	5272151	-	5269977	1.0	0.999	collinear
gene:TraesCS2D03G0013800	Chr2D	4166648	4170990	-	4168819	Chr2D	5324644	5328987	-	5326815	1.0	1.0	collinear
gene:TraesCS2D03G0013900	Chr2D	4172256	4174273	+	4173264	Chr2D	5330253	5332270	+	5331261	1.0	1.0	collinear
gene:TraesCS2D03G0014000	Chr2D	4179944	4184680	+	4182312	Chr2D	5337941	5342676	+	5340308	1.0	1.0	collinear
gene:TraesCS2D03G0014100	Chr2D	4243317	4245051	-	4244184	Chr2D	5401332	5403066	-	5402199	1.0	0.999	collinear
gene:TraesCS2D03G0014200	Chr2D	4250619	4254195	-	4252407	Chr2D	5408634	5412210	-	5410422	1.0	1.0	collinear
gene:TraesCS2D03G0014300	Chr2D	4328200	4329737	+	4328968	Chr2D	5486241	5487778	+	5487009	1.0	1.0	collinear
gene:TraesCS2D03G0014700	Chr2D	4492798	4494856	+	4493827	Chr2D	5656130	5658188	+	5657159	1.0	0.999	collinear
gene:TraesCS2D03G0015000	Chr2D	4524318	4526340	+	4525329	Chr2D	5686662	5688684	+	5687673	1.0	1.0	collinear
gene:TraesCS2D03G0015200	Chr2D	4596216	4598522	-	4597369	Chr2D	5757017	5759323	-	5758170	1.0	1.0	collinear
gene:TraesCS2D03G0015300	Chr2D	4599137	4603767	-	4601452	Chr2D	5759938	5764568	-	5762253	1.0	1.0	collinear
gene:TraesCS2D03G0015600	Chr2D	4734305	4735695	-	4735000	Chr2D	5926929	5928319	-	5927624	1.0	0.998	collinear
gene:TraesCS2D03G0016000	Chr2D	4809320	4809583	-	4809451	Chr2D	6001846	6002109	-	6001977	1.0	1.0	collinear
gene:TraesCS2D03G0016200	Chr2D	4823399	4823803	-	4823601	Chr2D	6015738	6016142	-	6015940	1.0	1.0	collinear
gene:TraesCS2D03G0016100	Chr2D	4823061	4829071	-	4826066	Chr2D	6015400	6021334	-	6018367	1.0	0.999	collinear
gene:TraesCS2D03G0016300	Chr2D	4843466	4849235	-	4846350	Chr2D	6035481	6041282	-	6038381	1.0	1.0	collinear
gene:TraesCS2D03G0016500	Chr2D	4911154	4954649	+	4932901	Chr2D	6152808	6195312	+	6174060	1.0	1.0	collinear
gene:TraesCS2D03G0016700	Chr2D	5299121	5301121	+	5300121	Chr2D	6481376	6483376	+	6482376	1.0	1.0	collinear
gene:TraesCS2D03G0016800	Chr2D	5306442	5309418	-	5307930	Chr2D	6488697	6491696	-	6490196	1.0	0.994	collinear
gene:TraesCS2D03G0017000	Chr2D	5317537	5320348	-	5318942	Chr2D	6499814	6502625	-	6501219	1.0	1.0	collinear
gene:TraesCS2D03G0017100	Chr2D	5336121	5337314	+	5336717	Chr2D	6517929	6519122	+	6518525	1.0	1.0	collinear
gene:TraesCS2D03G0017200	Chr2D	5338281	5338646	-	5338463	Chr2D	6520089	6520454	-	6520271	1.0	1.0	collinear
gene:TraesCS2D03G0017700	Chr2D	5370754	5371234	-	5370994	Chr2D	6552594	6553074	-	6552834	1.0	1.0	collinear
gene:TraesCS2D03G0017800	Chr2D	5378053	5383627	+	5380840	Chr2D	6559893	6565467	+	6562680	1.0	1.0	collinear
gene:TraesCS2D03G0017900	Chr2D	5384334	5386356	-	5385345	Chr2D	6566175	6568197	-	6567186	1.0	1.0	collinear
gene:TraesCS2D03G0018000	Chr2D	5393682	5394353	+	5394017	Chr2D	6575523	6576194	+	6575858	1.0	1.0	collinear
gene:TraesCS2D03G0018200	Chr2D	5395959	5397491	-	5396725	Chr2D	6577800	6579332	-	6578566	1.0	1.0	collinear
gene:TraesCS2D03G0018300	Chr2D	5398923	5403947	-	5401435	Chr2D	6580764	6585794	-	6583279	1.0	1.0	collinear
gene:TraesCS2D03G0018400	Chr2D	5409881	5411556	-	5410718	Chr2D	6591728	6593403	-	6592565	1.0	1.0	collinear
gene:TraesCS2D03G0018600	Chr2D	5448384	5451246	+	5449815	Chr2D	6630234	6633096	+	6631665	1.0	1.0	collinear
gene:TraesCS2D03G0018700	Chr2D	5451607	5454771	-	5453189	Chr2D	6633457	6636621	-	6635039	1.0	1.0	collinear
gene:TraesCS2D03G0019000	Chr2D	5498066	5508787	-	5503426	Chr2D	6679923	6690649	-	6685286	1.0	1.0	collinear
gene:TraesCS2D03G0019100	Chr2D	5512669	5527505	-	5520087	Chr2D	6694530	6709365	-	6701947	1.0	1.0	collinear
gene:TraesCS2D03G0019200	Chr2D	5533600	5534335	+	5533967	Chr2D	6715460	6716195	+	6715827	1.0	1.0	collinear
gene:TraesCS2D03G0019300	Chr2D	5538783	5542500	+	5540641	Chr2D	6720643	6724360	+	6722501	1.0	1.0	collinear
gene:TraesCS2D03G0019400	Chr2D	5543921	5547104	-	5545512	Chr2D	6725781	6728964	-	6727372	1.0	1.0	collinear
gene:TraesCS2D03G0019500	Chr2D	5606740	5610279	+	5608509	Chr2D	6788602	6792141	+	6790371	1.0	1.0	collinear
gene:TraesCS2D03G0020100	Chr2D	5637453	5638947	+	5638200	Chr2D	6818298	6819792	+	6819045	1.0	1.0	collinear
gene:TraesCS2D03G0020200	Chr2D	5641197	5642366	-	5641781	Chr2D	6822042	6823211	-	6822626	1.0	1.0	collinear
gene:TraesCS2D03G0020300	Chr2D	5651827	5657640	+	5654733	Chr2D	6832661	6838474	+	6835567	1.0	1.0	collinear
gene:TraesCS2D03G0020500	Chr2D	5796717	5798322	-	5797519	Chr2D	6967471	6969076	-	6968273	1.0	1.0	collinear
gene:TraesCS2D03G0020600	Chr2D	5800176	5803002	+	5801589	Chr2D	6970930	6973756	+	6972343	1.0	1.0	collinear
gene:TraesCS2D03G0020800	Chr2D	5829699	5830322	-	5830010	Chr2D	7000809	7001432	-	7001120	1.0	1.0	collinear
gene:TraesCS2D03G0021200	Chr2D	5856192	5856611	-	5856401	Chr2D	7027332	7027751	-	7027541	1.0	1.0	collinear
gene:TraesCS2D03G0021400	Chr2D	5882001	5887060	+	5884530	Chr2D	7053153	7058198	+	7055675	1.0	1.0	collinear
gene:TraesCS2D03G0021500	Chr2D	5893759	5898807	-	5896283	Chr2D	7064893	7069941	-	7067417	1.0	1.0	collinear
gene:TraesCS2D03G0021600	Chr2D	5901903	5903808	+	5902855	Chr2D	7073037	7074921	+	7073979	0.988	0.984	collinear
gene:TraesCS2D03G0022000	Chr2D	5940840	5945135	+	5942987	Chr2D	7111622	7115917	+	7113769	1.0	1.0	collinear
gene:TraesCS2D03G0022100	Chr2D	5960082	5961948	+	5961015	Chr2D	7130876	7132741	+	7131808	0.999	0.999	collinear
gene:TraesCS2D03G0022200	Chr2D	5974338	5981406	+	5977872	Chr2D	7145131	7152199	+	7148665	1.0	1.0	collinear
gene:TraesCS2D03G0022500	Chr2D	6088431	6089039	-	6088735	Chr2D	7259259	7259867	-	7259563	1.0	1.0	collinear
gene:TraesCS2D03G0022600	Chr2D	6094171	6094876	+	6094523	Chr2D	7264999	7265704	+	7265351	1.0	1.0	collinear
gene:TraesCS2D03G0022800	Chr2D	6109221	6109928	+	6109574	Chr2D	7280056	7280763	+	7280409	1.0	1.0	collinear
gene:TraesCS2D03G0023000	Chr2D	6132790	6133436	+	6133113	Chr2D	7303623	7304269	+	7303946	1.0	1.0	collinear
gene:TraesCS2D03G0023100	Chr2D	6135778	6136523	+	6136150	Chr2D	7306610	7307355	+	7306982	1.0	1.0	collinear
gene:TraesCS2D03G0023900	Chr2D	6414298	6417163	+	6415730	Chr2D	7584198	7587063	+	7585630	1.0	1.0	collinear
gene:TraesCS2D03G0024400	Chr2D	6632578	6639770	-	6636174	Chr2D	7802360	7809552	-	7805956	1.0	1.0	collinear
gene:TraesCS2D03G0024700	Chr2D	6714610	6716551	+	6715580	Chr2D	7937152	7939093	+	7938122	1.0	1.0	collinear
gene:TraesCS2D03G0024800	Chr2D	6729129	6732626	+	6730877	Chr2D	7951680	7955177	+	7953428	1.0	1.0	collinear
gene:TraesCS2D03G0025100	Chr2D	6799868	6803674	+	6801771	Chr2D	8022474	8026280	+	8024377	1.0	0.996	collinear
gene:TraesCS2D03G0025200	Chr2D	6805875	6809559	+	6807717	Chr2D	8028480	8032164	+	8030322	1.0	1.0	collinear
gene:TraesCS2D03G0025700	Chr2D	6841213	6849674	-	6845443	Chr2D	8063812	8072250	-	8068031	1.0	0.986	collinear
gene:TraesCS2D03G0026100	Chr2D	6864392	6870222	+	6867307	Chr2D	8086962	8092792	+	8089877	1.0	1.0	collinear
gene:TraesCS2D03G0026200	Chr2D	6870573	6877556	+	6874064	Chr2D	8093143	8100125	+	8096634	1.0	0.999	collinear
gene:TraesCS2D03G0026500	Chr2D	6909158	6910618	-	6909888	Chr2D	8131584	8133044	-	8132314	1.0	1.0	collinear
gene:TraesCS2D03G0026400	Chr2D	6907843	6912185	+	6910014	Chr2D	8130271	8134611	+	8132441	0.999	0.999	collinear
gene:TraesCS2D03G0026900	Chr2D	7031556	7033022	-	7032289	Chr2D	8254251	8255717	-	8254984	1.0	1.0	collinear
gene:TraesCS2D03G0027100	Chr2D	7101625	7102485	-	7102055	Chr2D	8322728	8323588	-	8323158	1.0	1.0	collinear
