gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS5A02G001800	Chr5A	1302643	1302822	+	1302732	Chr5A	40320	40499	+	40409	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G001900	Chr5A	1346522	1347511	-	1347016	Chr5A	86381	87370	-	86875	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G002000	Chr5A	1758066	1759570	-	1758818	Chr5A	485780	487284	-	486532	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G002100	Chr5A	1833619	1834815	-	1834217	Chr5A	557089	558285	-	557687	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G002200	Chr5A	1947285	1952551	-	1949918	Chr5A	668090	673019	-	670554	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G002400	Chr5A	2081880	2086130	-	2084005	Chr5A	803011	807260	-	805135	1.0	0.999	rearrangement:Chr5A_block1
gene:TraesCS5A02G002500	Chr5A	2103640	2107862	+	2105751	Chr5A	824277	828499	+	826388	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G002600	Chr5A	2108869	2113862	+	2111365	Chr5A	829506	834499	+	832002	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G002700	Chr5A	2120701	2126503	-	2123602	Chr5A	841337	847139	-	844238	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G002800	Chr5A	2174649	2177688	-	2176168	Chr5A	894338	897377	-	895857	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G002900	Chr5A	2397627	2399194	-	2398410	Chr5A	1118361	1119928	-	1119144	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G003000	Chr5A	2403142	2404068	+	2403605	Chr5A	1123876	1124802	+	1124339	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G003200	Chr5A	2408790	2412563	-	2410676	Chr5A	1134956	1138700	-	1136828	0.967	0.95	rearrangement:Chr5A_block1
gene:TraesCS5A02G003300	Chr5A	2414730	2415224	+	2414977	Chr5A	1140672	1141166	+	1140919	1.0	0.995	rearrangement:Chr5A_block1
gene:TraesCS5A02G003400	Chr5A	2421362	2423669	+	2422515	Chr5A	1147300	1149607	+	1148453	1.0	0.998	rearrangement:Chr5A_block1
gene:TraesCS5A02G003500	Chr5A	2426488	2428137	-	2427312	Chr5A	1152427	1154076	-	1153251	1.0	0.998	rearrangement:Chr5A_block1
gene:TraesCS5A02G003600	Chr5A	2428700	2430235	-	2429467	Chr5A	1154639	1156174	-	1155406	1.0	0.997	rearrangement:Chr5A_block1
gene:TraesCS5A02G003700	Chr5A	2615782	2617551	-	2616666	Chr5A	1327812	1329581	-	1328696	1.0	0.997	rearrangement:Chr5A_block1
gene:TraesCS5A02G003800	Chr5A	2645238	2650209	-	2647723	Chr5A	1356961	1361935	-	1359448	1.0	0.995	rearrangement:Chr5A_block1
gene:TraesCS5A02G003900	Chr5A	2727177	2728795	+	2727986	Chr5A	1441512	1443115	+	1442313	0.985	0.971	rearrangement:Chr5A_block1
gene:TraesCS5A02G004000	Chr5A	2865722	2870015	+	2867868	Chr5A	1599678	1603967	+	1601822	0.999	0.996	rearrangement:Chr5A_block1
gene:TraesCS5A02G004100	Chr5A	2870634	2874348	-	2872491	Chr5A	1604569	1608249	-	1606409	0.995	0.993	rearrangement:Chr5A_block1
gene:TraesCS5A02G004200	Chr5A	2893332	2899721	-	2896526	Chr5A	1625842	1632108	-	1628975	0.979	0.978	rearrangement:Chr5A_block1
gene:TraesCS5A02G004400	Chr5A	3085412	3088853	+	3087132	Chr5A	1733818	1737288	+	1735553	0.999	0.995	rearrangement:Chr5A_block1
