gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS6D02G081500	Chr6D	46902130	46903584	+	46902857	Chr6D	52969925	52971379	-	52970652	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G081600	Chr6D	47032289	47042235	+	47037262	Chr6D	52832865	52842484	-	52837674	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G081700	Chr6D	47256719	47261472	+	47259095	Chr6D	52611891	52616644	-	52614267	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G081800	Chr6D	47266110	47267162	-	47266636	Chr6D	52606213	52607253	+	52606733	0.988	0.988	rearrangement:Chr6D_block2
gene:TraesCS6D02G081900	Chr6D	47342801	47347753	-	47345277	Chr6D	52525895	52529388	+	52527641	0.927	0.925	rearrangement:Chr6D_block2
gene:TraesCS6D02G082000	Chr6D	47617604	47618227	+	47617915	Chr6D	52258513	52259136	-	52258824	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G082100	Chr6D	47620247	47632324	-	47626285	Chr6D	52244416	52256493	+	52250454	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G082200	Chr6D	47652439	47659273	-	47655856	Chr6D	52217477	52224311	+	52220894	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G082300	Chr6D	47660442	47668166	-	47664304	Chr6D	52208984	52216308	+	52212646	1.0	0.999	rearrangement:Chr6D_block2
gene:TraesCS6D02G082400	Chr6D	47788610	47792608	+	47790609	Chr6D	52085094	52089092	-	52087093	1.0	0.999	rearrangement:Chr6D_block2
gene:TraesCS6D02G082600	Chr6D	47803181	47806244	-	47804712	Chr6D	52072374	52075437	+	52073905	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G082700	Chr6D	47810554	47811000	-	47810777	Chr6D	52067618	52068064	+	52067841	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G082800	Chr6D	47812318	47812994	+	47812656	Chr6D	52065624	52066300	-	52065962	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G082900	Chr6D	47937604	47944111	+	47940857	Chr6D	51937503	51944010	-	51940756	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G083000	Chr6D	47997865	48001601	+	47999733	Chr6D	51880269	51883818	-	51882043	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G083100	Chr6D	48081623	48084646	+	48083134	Chr6D	51797406	51800429	-	51798917	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G083112	Chr6D	48089421	48090266	+	48089843	Chr6D	51791786	51792631	-	51792208	1.0	1.0	rearrangement:Chr6D_block2
gene:TraesCS6D02G087800	Chr6D	53174006	53176700	-	53175353	Chr6D	46785672	46788366	+	46787019	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G087900	Chr6D	53310046	53310768	+	53310407	Chr6D	46652000	46652722	-	46652361	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D02G088000	Chr6D	53552447	53555934	+	53554190	Chr6D	46409521	46412965	-	46411243	0.979	0.979	rearrangement:Chr6D_block1
gene:TraesCS6D02G088100	Chr6D	53559653	53562955	+	53561304	Chr6D	46403020	46405727	-	46404373	0.932	0.932	rearrangement:Chr6D_block1
gene:TraesCS6D02G088200	Chr6D	53565390	53566273	+	53565831	Chr6D	46399702	46400585	-	46400143	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G088300	Chr6D	53606631	53607759	-	53607195	Chr6D	46358889	46360017	+	46359453	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G088400	Chr6D	53664982	53668886	+	53666934	Chr6D	46301620	46305524	-	46303572	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G088500	Chr6D	53673599	53674006	-	53673802	Chr6D	46296500	46296907	+	46296703	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G088600	Chr6D	53680362	53686837	-	53683599	Chr6D	46284096	46290383	+	46287239	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G088700	Chr6D	53761524	53762323	-	53761923	Chr6D	46209740	46210539	+	46210139	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G088800	Chr6D	53774158	53775233	-	53774695	Chr6D	46197097	46198172	+	46197634	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G088900	Chr6D	53849679	53850158	-	53849918	Chr6D	46122806	46123285	+	46123045	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G089000	Chr6D	54002485	54017841	+	54010163	Chr6D	45954623	45970876	-	45962749	1.0	0.932	rearrangement:Chr6D_block1
gene:TraesCS6D02G089100	Chr6D	54077530	54079989	-	54078759	Chr6D	45892569	45895028	+	45893798	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G089200	Chr6D	54238293	54240297	+	54239295	Chr6D	45733248	45735252	-	45734250	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D02G089300	Chr6D	54265034	54269760	-	54267397	Chr6D	45703784	45708510	+	45706147	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G000100	Chr6D	43457	44110	-	43783	Chr6D	785131	785784	+	785457	1.0	0.996	collinear
gene:TraesCS6D02G000200	Chr6D	52444	52899	+	52671	Chr6D	776343	776798	-	776570	1.0	1.0	collinear
gene:TraesCS6D02G001400	Chr6D	602989	606229	-	604609	Chr6D	674822	678022	+	676422	0.981	0.98	collinear
gene:TraesCS6D02G001500	Chr6D	680571	680993	-	680782	Chr6D	611587	612009	+	611798	1.0	0.997	collinear
