gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS2B02G020100	Chr2B	9281721	9284724	-	9283222	Chr2B	1392020	1395023	-	1393521	1.0	0.998	rearrangement:Chr2B_block1
gene:TraesCS2B02G020600	Chr2B	9887738	9891511	+	9889624	Chr2B	1264904	1268677	-	1266790	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G020700	Chr2B	10071914	10072957	+	10072435	Chr2B	1084565	1085608	-	1085086	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G020800	Chr2B	10076810	10078040	-	10077425	Chr2B	1079482	1080712	+	1080097	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G020900	Chr2B	10086500	10087107	+	10086803	Chr2B	1070565	1071172	-	1070868	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G021000	Chr2B	10088694	10089647	+	10089170	Chr2B	1068025	1068978	-	1068501	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G021100	Chr2B	10171771	10178714	-	10175242	Chr2B	979132	986075	+	982603	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G021200	Chr2B	10187555	10188157	-	10187856	Chr2B	969689	970291	+	969990	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G021300	Chr2B	10205169	10205825	-	10205497	Chr2B	952524	953180	+	952852	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G021400	Chr2B	10218063	10219031	-	10218547	Chr2B	939534	940502	+	940018	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G021500	Chr2B	10355958	10359967	+	10357962	Chr2B	800199	804207	-	802203	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G021600	Chr2B	10367719	10368012	+	10367865	Chr2B	792102	792395	-	792248	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G021700	Chr2B	10382823	10389006	+	10385914	Chr2B	771165	777348	-	774256	1.0	0.999	rearrangement:Chr2B_block1
gene:TraesCS2B02G021800	Chr2B	10575914	10593462	-	10584688	Chr2B	570326	585461	+	577893	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G021900	Chr2B	10595588	10599145	+	10597366	Chr2B	564928	568485	-	566706	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G022100	Chr2B	10613288	10618450	+	10615869	Chr2B	544782	549944	-	547363	1.0	0.999	rearrangement:Chr2B_block1
gene:TraesCS2B02G022200	Chr2B	10668329	10668535	+	10668432	Chr2B	494911	495117	-	495014	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G022300	Chr2B	10722553	10724085	+	10723319	Chr2B	440225	441757	-	440991	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G022400	Chr2B	10726210	10728257	+	10727233	Chr2B	436053	438100	-	437076	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G022500	Chr2B	10752044	10771729	+	10761886	Chr2B	392980	412557	-	402768	1.0	0.999	rearrangement:Chr2B_block1
gene:TraesCS2B02G022700	Chr2B	10780178	10784230	+	10782204	Chr2B	380990	385042	-	383016	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G022800	Chr2B	10784940	10786902	-	10785921	Chr2B	378318	380280	+	379299	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G022900	Chr2B	10803539	10813666	-	10808602	Chr2B	351554	361678	+	356616	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G023100	Chr2B	10836141	10840168	-	10838154	Chr2B	331667	335694	+	333680	1.0	0.993	rearrangement:Chr2B_block1
gene:TraesCS2B02G023200	Chr2B	10859148	10862521	-	10860834	Chr2B	309486	312859	+	311172	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G023300	Chr2B	10867999	10869126	+	10868562	Chr2B	303131	304258	-	303694	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G023400	Chr2B	10984183	10988968	+	10986575	Chr2B	184044	188829	-	186436	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G023500	Chr2B	10991298	10993014	-	10992156	Chr2B	179837	181553	+	180695	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G023600	Chr2B	11006768	11011894	-	11009331	Chr2B	161145	166276	+	163710	1.0	0.999	rearrangement:Chr2B_block1
gene:TraesCS2B02G023700	Chr2B	11018659	11019141	+	11018900	Chr2B	154000	154482	-	154241	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G023800	Chr2B	11075050	11079340	+	11077195	Chr2B	93749	98039	-	95894	1.0	0.999	rearrangement:Chr2B_block1
gene:TraesCS2B02G023900	Chr2B	11082010	11090064	-	11086037	Chr2B	83020	91079	+	87049	1.0	1.0	rearrangement:Chr2B_block1
gene:TraesCS2B02G268100	Chr2B	361422652	361426297	-	361424474	Chr2B	380554382	380558039	+	380556210	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G268200	Chr2B	362018342	362022349	+	362020345	Chr2B	379962682	379966689	-	379964685	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G268300	Chr2B	362692278	362694383	-	362693330	Chr2B	379290339	379292444	+	379291391	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G268400	Chr2B	363341361	363343965	-	363342663	Chr2B	378640619	378643223	+	378641921	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B02G268500	Chr2B	363484204	363487761	-	363485982	Chr2B	378497851	378501408	+	378499629	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G268600	Chr2B	363486580	363487499	-	363487039	Chr2B	378498113	378499032	+	378498572	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G268700	Chr2B	363914774	363926240	-	363920507	Chr2B	378068084	378079199	+	378073641	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G268800	Chr2B	364134233	364137336	+	364135784	Chr2B	377858733	377861836	-	377860284	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G268900	Chr2B	364316379	364321622	+	364319000	Chr2B	377674884	377680127	-	377677505	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G269100	Chr2B	364336828	364337091	-	364336959	Chr2B	377659348	377659611	+	377659479	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G269200	Chr2B	364729261	364734398	-	364731829	Chr2B	377268698	377274015	+	377271356	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G269300	Chr2B	364947818	364949733	-	364948775	Chr2B	377055445	377057360	+	377056402	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G269500	Chr2B	366015556	366015864	-	366015710	Chr2B	375999926	376000234	+	376000080	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G269400	Chr2B	366014508	366021331	-	366017919	Chr2B	375994573	376001282	+	375997927	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G269600	Chr2B	366833480	366840747	-	366837113	Chr2B	375182190	375189227	+	375185708	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G273600	Chr2B	375132245	375135737	-	375133991	Chr2B	255692568	255696060	-	255694314	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G273700	Chr2B	375171898	375177422	-	375174660	Chr2B	255732218	255737911	-	255735064	1.0	0.998	rearrangement:Chr2B_block2
gene:TraesCS2B02G273800	Chr2B	375535808	375544397	+	375540102	Chr2B	256093338	256101924	+	256097631	1.0	1.0	rearrangement:Chr2B_block2
