gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS5D02G000100	Chr5D	93627	97954	+	95790	Chr5D	866589	871258	-	868923	1.0	0.994	collinear
gene:TraesCS5D02G000200	Chr5D	145361	145693	+	145527	Chr5D	858799	859131	-	858965	1.0	0.969	collinear
gene:TraesCS5D02G000300	Chr5D	360377	360709	+	360543	Chr5D	605865	606197	-	606031	1.0	1.0	collinear
gene:TraesCS5D02G000400	Chr5D	388060	389487	-	388773	Chr5D	577137	578564	+	577850	1.0	1.0	collinear
gene:TraesCS5D02G000500	Chr5D	554527	558722	-	556624	Chr5D	408796	412991	+	410893	1.0	0.999	collinear
gene:TraesCS5D02G000600	Chr5D	563974	569774	+	566874	Chr5D	397759	403559	-	400659	1.0	1.0	collinear
gene:TraesCS5D02G000800	Chr5D	932454	935468	+	933961	Chr5D	1033634	1036648	+	1035141	1.0	1.0	collinear
gene:TraesCS5D02G000900	Chr5D	935699	941610	-	938654	Chr5D	1036879	1042791	-	1039835	1.0	1.0	collinear
gene:TraesCS5D02G001000	Chr5D	1533333	1534376	+	1533854	Chr5D	1631918	1632961	+	1632439	1.0	1.0	collinear
gene:TraesCS5D02G001100	Chr5D	1540941	1542985	-	1541963	Chr5D	1639526	1641570	-	1640548	1.0	1.0	collinear
gene:TraesCS5D02G001200	Chr5D	1609486	1614664	+	1612075	Chr5D	1708196	1713374	+	1710785	1.0	1.0	collinear
gene:TraesCS5D02G001300	Chr5D	1710262	1717300	-	1713781	Chr5D	1808208	1815246	-	1811727	1.0	1.0	collinear
gene:TraesCS5D02G001400	Chr5D	1799796	1802729	+	1801262	Chr5D	1907161	1910094	+	1908627	1.0	1.0	collinear
gene:TraesCS5D02G001600	Chr5D	1884703	1887402	-	1886052	Chr5D	1991004	1993703	-	1992353	1.0	1.0	collinear
gene:TraesCS5D02G001700	Chr5D	2120473	2120838	-	2120655	Chr5D	2223437	2223802	-	2223619	1.0	1.0	collinear
gene:TraesCS5D02G001800	Chr5D	2121540	2122331	+	2121935	Chr5D	2224504	2225295	+	2224899	1.0	1.0	collinear
gene:TraesCS5D02G001900	Chr5D	2135699	2142446	+	2139072	Chr5D	2238927	2245674	+	2242300	1.0	0.999	collinear
gene:TraesCS5D02G002000	Chr5D	2251351	2252995	-	2252173	Chr5D	2354107	2355751	-	2354929	1.0	1.0	collinear
gene:TraesCS5D02G002100	Chr5D	2286527	2288880	+	2287703	Chr5D	2389277	2391630	+	2390453	1.0	1.0	collinear
gene:TraesCS5D02G002200	Chr5D	2291803	2303188	+	2297495	Chr5D	2394553	2405533	+	2400043	1.0	1.0	collinear
gene:TraesCS5D02G002300	Chr5D	2511000	2512022	-	2511511	Chr5D	2613971	2614993	-	2614482	1.0	1.0	collinear
gene:TraesCS5D02G002400	Chr5D	2610483	2613387	+	2611935	Chr5D	2712760	2715447	+	2714103	0.921	0.921	collinear
gene:TraesCS5D02G002500	Chr5D	2660134	2666343	+	2663238	Chr5D	2761184	2767393	+	2764288	1.0	1.0	collinear
gene:TraesCS5D02G002600	Chr5D	2667802	2673002	-	2670402	Chr5D	2768852	2774052	-	2771452	1.0	1.0	collinear
gene:TraesCS5D02G002700	Chr5D	2674369	2678450	-	2676409	Chr5D	2775419	2779500	-	2777459	1.0	1.0	collinear
gene:TraesCS5D02G002800	Chr5D	2684313	2688683	+	2686498	Chr5D	2784784	2789154	+	2786969	1.0	1.0	collinear
gene:TraesCS5D02G002900	Chr5D	2691719	2696635	+	2694177	Chr5D	2792190	2797106	+	2794648	1.0	1.0	collinear
gene:TraesCS5D02G003000	Chr5D	2797228	2798734	+	2797981	Chr5D	2912915	2914421	+	2913668	1.0	1.0	collinear
gene:TraesCS5D02G003100	Chr5D	3012448	3013888	+	3013168	Chr5D	3125054	3126494	+	3125774	1.0	1.0	collinear
gene:TraesCS5D02G003200	Chr5D	3070546	3072038	+	3071292	Chr5D	3183040	3184532	+	3183786	1.0	1.0	collinear
gene:TraesCS5D02G003300	Chr5D	3135889	3136720	+	3136304	Chr5D	3248221	3249049	+	3248635	0.997	0.997	collinear
gene:TraesCS5D02G003400	Chr5D	3271656	3276929	-	3274292	Chr5D	3383416	3387957	-	3385686	1.0	1.0	collinear
gene:TraesCS5D02G003500	Chr5D	3540352	3545524	+	3542938	Chr5D	3650214	3655386	+	3652800	1.0	1.0	collinear
gene:TraesCS5D02G003600	Chr5D	3547588	3549314	-	3548451	Chr5D	3657450	3659176	-	3658313	1.0	1.0	collinear
gene:TraesCS5D02G003700	Chr5D	3553026	3553691	+	3553358	Chr5D	3662889	3663554	+	3663221	1.0	1.0	collinear
gene:TraesCS5D02G003800	Chr5D	3555525	3557419	-	3556472	Chr5D	3665388	3667282	-	3666335	1.0	1.0	collinear
gene:TraesCS5D02G003900	Chr5D	3566155	3569172	-	3567663	Chr5D	3675830	3678847	-	3677338	1.0	1.0	collinear
gene:TraesCS5D02G004000	Chr5D	3571184	3571678	+	3571431	Chr5D	3680859	3681353	+	3681106	1.0	1.0	collinear
gene:TraesCS5D02G004100	Chr5D	3591526	3591972	+	3591749	Chr5D	3701071	3701517	+	3701294	1.0	1.0	collinear
gene:TraesCS5D02G004200	Chr5D	3595737	3598046	-	3596891	Chr5D	3705282	3707591	-	3706436	1.0	1.0	collinear
gene:TraesCS5D02G004300	Chr5D	3609672	3610121	+	3609896	Chr5D	3719220	3719669	+	3719444	1.0	1.0	collinear
gene:TraesCS5D02G004500	Chr5D	3635856	3637346	+	3636601	Chr5D	3744861	3746351	+	3745606	1.0	0.999	collinear
gene:TraesCS5D02G004600	Chr5D	3635823	3640034	-	3637928	Chr5D	3744828	3749039	-	3746933	1.0	0.999	collinear
gene:TraesCS5D02G004700	Chr5D	3659254	3660822	-	3660038	Chr5D	3768258	3769826	-	3769042	1.0	1.0	collinear
gene:TraesCS5D02G004800	Chr5D	3751055	3754819	-	3752937	Chr5D	3859409	3863173	-	3861291	1.0	1.0	collinear
gene:TraesCS5D02G004900	Chr5D	3764987	3767616	+	3766301	Chr5D	3873201	3875830	+	3874515	1.0	1.0	collinear
gene:TraesCS5D02G005000	Chr5D	3869802	3870474	+	3870138	Chr5D	7241174	7241846	-	7241510	1.0	1.0	collinear
gene:TraesCS5D02G005100	Chr5D	3875414	3875906	+	3875660	Chr5D	7235975	7236467	-	7236221	1.0	1.0	collinear
gene:TraesCS5D02G005200	Chr5D	3927655	3930733	-	3929194	Chr5D	7181239	7184317	+	7182778	1.0	1.0	collinear
gene:TraesCS5D02G005300	Chr5D	4040337	4056481	-	4048409	Chr5D	7057151	7072818	+	7064984	1.0	0.999	collinear
gene:TraesCS5D02G005400	Chr5D	4248045	4260277	-	4254161	Chr5D	6854906	6868084	+	6861495	1.0	1.0	collinear
gene:TraesCS5D02G005416	Chr5D	4263180	4269905	-	4266542	Chr5D	6845384	6852003	+	6848693	0.984	0.972	collinear
gene:TraesCS5D02G005500	Chr5D	4308644	4312615	-	4310629	Chr5D	6803772	6807743	+	6805757	1.0	1.0	collinear
gene:TraesCS5D02G005600	Chr5D	4324446	4339154	+	4331800	Chr5D	6777729	6792373	-	6785051	1.0	1.0	collinear
gene:TraesCS5D02G005700	Chr5D	5098667	5103878	-	5101272	Chr5D	6042286	6047497	+	6044891	1.0	1.0	collinear
gene:TraesCS5D02G005800	Chr5D	5116756	5119168	-	5117962	Chr5D	6027074	6029486	+	6028280	1.0	1.0	collinear
gene:TraesCS5D02G005900	Chr5D	5153833	5164389	-	5159111	Chr5D	5982508	5993030	+	5987769	1.0	1.0	collinear
gene:TraesCS5D02G006000	Chr5D	5170287	5174463	-	5172375	Chr5D	5972433	5976609	+	5974521	1.0	1.0	collinear
gene:TraesCS5D02G006100	Chr5D	5219358	5222946	-	5221152	Chr5D	5936150	5939738	+	5937944	1.0	1.0	collinear
gene:TraesCS5D02G006200	Chr5D	5273740	5276900	-	5275320	Chr5D	5883246	5886407	+	5884826	1.0	1.0	collinear
gene:TraesCS5D02G006300	Chr5D	5355307	5358772	+	5357039	Chr5D	5801787	5805252	-	5803519	1.0	1.0	collinear
gene:TraesCS5D02G006400	Chr5D	5367331	5369010	+	5368170	Chr5D	5791846	5793525	-	5792685	1.0	1.0	collinear
gene:TraesCS5D02G006500	Chr5D	5423121	5425692	+	5424406	Chr5D	5736329	5738900	-	5737614	1.0	0.999	collinear
gene:TraesCS5D02G006600	Chr5D	5557189	5565296	+	5561242	Chr5D	5598024	5606131	-	5602077	1.0	0.999	collinear
gene:TraesCS5D02G006700	Chr5D	5586931	5598362	-	5592646	Chr5D	5570172	5581601	+	5575886	1.0	1.0	collinear
gene:TraesCS5D02G006800	Chr5D	5630638	5632381	-	5631509	Chr5D	5536453	5538196	+	5537324	1.0	1.0	collinear
gene:TraesCS5D02G006900	Chr5D	5792275	5795547	+	5793911	Chr5D	5374194	5377466	-	5375830	1.0	1.0	collinear
gene:TraesCS5D02G007000	Chr5D	5795798	5811501	-	5803649	Chr5D	5358240	5373943	+	5366091	1.0	1.0	collinear
gene:TraesCS5D02G007100	Chr5D	5816382	5825369	-	5820875	Chr5D	5344611	5353345	+	5348978	1.0	1.0	collinear
gene:TraesCS5D02G007200	Chr5D	6005545	6009431	+	6007488	Chr5D	5160426	5164312	-	5162369	1.0	1.0	collinear
gene:TraesCS5D02G007300	Chr5D	6086019	6087311	-	6086665	Chr5D	5082526	5083818	+	5083172	1.0	1.0	collinear
gene:TraesCS5D02G007400	Chr5D	6098712	6103466	-	6101089	Chr5D	5066835	5071589	+	5069212	1.0	0.999	collinear
gene:TraesCS5D02G007500	Chr5D	6117352	6123906	+	6120629	Chr5D	5046607	5053161	-	5049884	1.0	1.0	collinear
gene:TraesCS5D02G007700	Chr5D	6170878	6170982	-	6170930	Chr5D	5009561	5009665	+	5009613	1.0	1.0	collinear
gene:TraesCS5D02G007800	Chr5D	6175689	6175876	-	6175782	Chr5D	5004667	5004854	+	5004760	1.0	1.0	collinear
gene:TraesCS5D02G007900	Chr5D	6177829	6178296	-	6178062	Chr5D	5002247	5002714	+	5002480	1.0	1.0	collinear
gene:TraesCS5D02G008300	Chr5D	6186436	6187430	+	6186933	Chr5D	4999394	5000388	-	4999891	1.0	1.0	collinear
gene:TraesCS5D02G008400	Chr5D	6187541	6187756	-	6187648	Chr5D	4999068	4999283	+	4999175	1.0	1.0	collinear
gene:TraesCS5D02G008500	Chr5D	6188132	6188581	-	6188356	Chr5D	4998243	4998692	+	4998467	1.0	1.0	collinear
gene:TraesCS5D02G008600	Chr5D	6188190	6189290	+	6188740	Chr5D	4997534	4998634	-	4998084	1.0	1.0	collinear
gene:TraesCS5D02G008700	Chr5D	6189429	6189590	+	6189509	Chr5D	4997234	4997395	-	4997314	1.0	1.0	collinear
gene:TraesCS5D02G008900	Chr5D	6192612	6192822	-	6192717	Chr5D	4994002	4994212	+	4994107	1.0	1.0	collinear
gene:TraesCS5D02G009000	Chr5D	6193148	6195391	-	6194269	Chr5D	4991433	4993676	+	4992554	1.0	1.0	collinear
gene:TraesCS5D02G009100	Chr5D	6198658	6198939	-	6198798	Chr5D	4987883	4988164	+	4988023	1.0	1.0	collinear
gene:TraesCS5D02G009200	Chr5D	6199751	6199987	-	6199869	Chr5D	4986835	4987071	+	4986953	1.0	1.0	collinear
gene:TraesCS5D02G009300	Chr5D	6200091	6200222	+	6200156	Chr5D	4986600	4986731	-	4986665	1.0	1.0	collinear
gene:TraesCS5D02G009400	Chr5D	6202570	6203283	+	6202926	Chr5D	4983539	4984252	-	4983895	1.0	1.0	collinear
gene:TraesCS5D02G009500	Chr5D	6205465	6205665	-	6205565	Chr5D	4981156	4981356	+	4981256	1.0	1.0	collinear
gene:TraesCS5D02G009600	Chr5D	6206106	6206234	-	6206170	Chr5D	4980587	4980715	+	4980651	1.0	1.0	collinear
gene:TraesCS5D02G009700	Chr5D	6207005	6207118	-	6207061	Chr5D	4979703	4979816	+	4979759	1.0	1.0	collinear
gene:TraesCS5D02G009800	Chr5D	6208807	6208923	+	6208865	Chr5D	4977898	4978014	-	4977956	1.0	1.0	collinear
gene:TraesCS5D02G009900	Chr5D	6209028	6209171	+	6209099	Chr5D	4977650	4977793	-	4977721	1.0	1.0	collinear
gene:TraesCS5D02G010200	Chr5D	6217773	6219137	-	6218455	Chr5D	4971467	4972831	+	4972149	1.0	1.0	collinear
gene:TraesCS5D02G011700	Chr5D	6353951	6357306	-	6355628	Chr5D	4866633	4869988	+	4868310	1.0	1.0	collinear
gene:TraesCS5D02G011800	Chr5D	6377964	6391459	-	6384711	Chr5D	4830988	4844485	+	4837736	1.0	1.0	collinear
gene:TraesCS5D02G011900	Chr5D	6444885	6450213	+	6447549	Chr5D	4775562	4780890	-	4778226	1.0	1.0	collinear
gene:TraesCS5D02G012000	Chr5D	6454884	6457877	+	6456380	Chr5D	4768197	4771190	-	4769693	1.0	1.0	collinear
gene:TraesCS5D02G012100	Chr5D	6479893	6480768	-	6480330	Chr5D	4745563	4746438	+	4746000	1.0	0.998	collinear
gene:TraesCS5D02G012200	Chr5D	6480923	6481459	-	6481191	Chr5D	4744872	4745408	+	4745140	1.0	1.0	collinear
gene:TraesCS5D02G012300	Chr5D	6482884	6485823	-	6484353	Chr5D	4740512	4743451	+	4741981	1.0	1.0	collinear
gene:TraesCS5D02G012400	Chr5D	6540332	6542854	-	6541593	Chr5D	4684312	4686834	+	4685573	1.0	1.0	collinear
gene:TraesCS5D02G013200	Chr5D	7119476	7119998	-	7119737	Chr5D	7246599	7247121	-	7246860	1.0	1.0	collinear
gene:TraesCS5D02G013300	Chr5D	7410320	7415303	-	7412811	Chr5D	7537157	7542140	-	7539648	1.0	0.999	collinear
gene:TraesCS5D02G013400	Chr5D	7501291	7504931	-	7503111	Chr5D	7627372	7631012	-	7629192	1.0	1.0	collinear
gene:TraesCS5D02G013500	Chr5D	7562165	7570263	+	7566214	Chr5D	7688448	7696546	+	7692497	1.0	1.0	collinear
gene:TraesCS5D02G013600	Chr5D	7590258	7602982	-	7596620	Chr5D	7716221	7729012	-	7722616	1.0	0.998	collinear
gene:TraesCS5D02G013800	Chr5D	7631699	7634139	-	7632919	Chr5D	7757805	7760245	-	7759025	1.0	1.0	collinear
gene:TraesCS5D02G013900	Chr5D	7735201	7751604	-	7743402	Chr5D	7858897	7874453	-	7866675	0.9	0.9	collinear
gene:TraesCS5D02G014000	Chr5D	7929257	7932751	+	7931004	Chr5D	8044307	8047481	+	8045894	1.0	1.0	collinear
gene:TraesCS5D02G014100	Chr5D	7964211	7966925	-	7965568	Chr5D	8078496	8081210	-	8079853	1.0	1.0	collinear
gene:TraesCS5D02G014200	Chr5D	8020016	8022015	+	8021015	Chr5D	8134182	8136181	+	8135181	1.0	1.0	collinear
gene:TraesCS5D02G014300	Chr5D	8033202	8035560	+	8034381	Chr5D	8147368	8149726	+	8148547	1.0	1.0	collinear
gene:TraesCS5D02G014400	Chr5D	8047850	8053620	-	8050735	Chr5D	8162017	8167787	-	8164902	1.0	1.0	collinear
gene:TraesCS5D02G014500	Chr5D	8232865	8262668	+	8247766	Chr5D	8346421	8375279	+	8360850	1.0	1.0	collinear
gene:TraesCS5D02G014600	Chr5D	8406632	8412210	+	8409421	Chr5D	8518273	8523851	+	8521062	1.0	1.0	collinear
gene:TraesCS5D02G014700	Chr5D	8414311	8420275	-	8417293	Chr5D	8525954	8531919	-	8528936	1.0	1.0	collinear
gene:TraesCS5D02G014800	Chr5D	8492429	8495051	-	8493740	Chr5D	8603581	8606203	-	8604892	1.0	1.0	collinear
gene:TraesCS5D02G014900	Chr5D	8495702	8495956	-	8495829	Chr5D	8606854	8607108	-	8606981	1.0	1.0	collinear
gene:TraesCS5D02G015000	Chr5D	8530472	8544251	-	8537361	Chr5D	8641621	8655400	-	8648510	1.0	1.0	collinear
gene:TraesCS5D02G015100	Chr5D	8545953	8548938	-	8547445	Chr5D	8656910	8659895	-	8658402	1.0	1.0	collinear
gene:TraesCS5D02G015300	Chr5D	8641493	8642398	-	8641945	Chr5D	8751627	8752532	-	8752079	1.0	1.0	collinear
gene:TraesCS5D02G015200	Chr5D	8641463	8642641	+	8642052	Chr5D	8751597	8752775	+	8752186	1.0	1.0	collinear
gene:TraesCS5D02G015400	Chr5D	8937076	8937930	+	8937503	Chr5D	9046148	9047002	+	9046575	1.0	1.0	collinear
gene:TraesCS5D02G015500	Chr5D	8954898	8958528	+	8956713	Chr5D	9063855	9067388	+	9065621	1.0	0.999	collinear
gene:TraesCS5D02G015600	Chr5D	9012655	9014840	-	9013747	Chr5D	9121459	9123644	-	9122551	1.0	1.0	collinear
gene:TraesCS5D02G015700	Chr5D	9068619	9069017	+	9068818	Chr5D	9176758	9177156	+	9176957	1.0	1.0	collinear
gene:TraesCS5D02G015800	Chr5D	9109448	9115234	+	9112341	Chr5D	9217089	9222874	+	9219981	1.0	1.0	collinear
gene:TraesCS5D02G015900	Chr5D	9119331	9121530	+	9120430	Chr5D	9226971	9229170	+	9228070	1.0	1.0	collinear
gene:TraesCS5D02G016000	Chr5D	9121646	9125913	-	9123779	Chr5D	9229286	9233553	-	9231419	1.0	1.0	collinear
gene:TraesCS5D02G016069	Chr5D	9217355	9228487	-	9222921	Chr5D	9323728	9334578	-	9329153	1.0	1.0	collinear
gene:TraesCS5D02G016100	Chr5D	9279835	9280494	+	9280164	Chr5D	9385925	9386584	+	9386254	1.0	1.0	collinear
gene:TraesCS5D02G016200	Chr5D	9290731	9291986	+	9291358	Chr5D	9396720	9397975	+	9397347	1.0	1.0	collinear
gene:TraesCS5D02G016300	Chr5D	9331390	9332394	+	9331892	Chr5D	9436511	9437515	+	9437013	1.0	1.0	collinear
gene:TraesCS5D02G016400	Chr5D	9385542	9387358	-	9386450	Chr5D	9489993	9491809	-	9490901	1.0	1.0	collinear
gene:TraesCS5D02G016500	Chr5D	9401858	9404775	-	9403316	Chr5D	9505989	9508906	-	9507447	1.0	1.0	collinear
gene:TraesCS5D02G016600	Chr5D	9470928	9472861	+	9471894	Chr5D	9574158	9576091	+	9575124	1.0	1.0	collinear
gene:TraesCS5D02G016800	Chr5D	9526298	9526780	-	9526539	Chr5D	9630568	9631050	-	9630809	1.0	1.0	collinear
gene:TraesCS5D02G016900	Chr5D	9548029	9548910	+	9548469	Chr5D	9651756	9652637	+	9652196	1.0	1.0	collinear
gene:TraesCS5D02G017000	Chr5D	9575231	9576649	-	9575940	Chr5D	9678959	9680377	-	9679668	1.0	0.999	collinear
gene:TraesCS5D02G017100	Chr5D	9723921	9726370	-	9725145	Chr5D	9826088	9828537	-	9827312	1.0	1.0	collinear
gene:TraesCS5D02G017200	Chr5D	9728002	9733501	-	9730751	Chr5D	9830168	9835589	-	9832878	1.0	1.0	collinear
gene:TraesCS5D02G017300	Chr5D	9900719	9907651	-	9904185	Chr5D	10002294	10009042	-	10005668	1.0	1.0	collinear
gene:TraesCS5D02G017404	Chr5D	9946271	9947264	+	9946767	Chr5D	10048377	10049370	+	10048873	1.0	1.0	collinear
gene:TraesCS5D02G017400	Chr5D	9948738	9956680	-	9952709	Chr5D	10050546	10058463	-	10054504	0.99	0.99	collinear
gene:TraesCS5D02G017500	Chr5D	10041108	10043809	+	10042458	Chr5D	10140733	10143434	+	10142083	1.0	1.0	collinear
gene:TraesCS5D02G017600	Chr5D	10065011	10068982	+	10066996	Chr5D	10164373	10168344	+	10166358	1.0	1.0	collinear
gene:TraesCS5D02G017700	Chr5D	10468037	10472310	+	10470173	Chr5D	10563728	10568001	+	10565864	1.0	1.0	collinear
gene:TraesCS5D02G017800	Chr5D	10470753	10471109	-	10470931	Chr5D	10566444	10566800	-	10566622	1.0	1.0	collinear
gene:TraesCS5D02G017900	Chr5D	10494907	10495638	-	10495272	Chr5D	10590601	10591332	-	10590966	1.0	1.0	collinear
gene:TraesCS5D02G018000	Chr5D	10520893	10527152	+	10524022	Chr5D	10616865	10623124	+	10619994	1.0	1.0	collinear
gene:TraesCS5D02G018100	Chr5D	10536464	10542334	+	10539399	Chr5D	10632436	10638307	+	10635371	1.0	1.0	collinear
