gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS6B02G199400	Chr6B	239283250	239284710	+	239283980	Chr6B	240078960	240080420	+	240079690	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G199500	Chr6B	239282810	239290949	-	239286879	Chr6B	240078520	240086469	-	240082494	0.999	0.998	rearrangement:Chr6B_block1
gene:TraesCS6B02G199600	Chr6B	239308906	239316313	+	239312609	Chr6B	240104432	240111714	+	240108073	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G199700	Chr6B	239355837	239366372	+	239361104	Chr6B	240145885	240156327	+	240151106	1.0	0.999	rearrangement:Chr6B_block1
gene:TraesCS6B02G199800	Chr6B	239728953	239730211	+	239729582	Chr6B	240531079	240532337	+	240531708	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G199900	Chr6B	239735046	239737697	+	239736371	Chr6B	240537151	240539803	+	240538477	1.0	0.999	rearrangement:Chr6B_block1
gene:TraesCS6B02G200000	Chr6B	239868186	239871759	-	239869972	Chr6B	240668007	240671580	-	240669793	1.0	0.999	rearrangement:Chr6B_block1
gene:TraesCS6B02G200100	Chr6B	239913105	239914211	+	239913658	Chr6B	240712501	240713595	+	240713048	1.0	0.999	rearrangement:Chr6B_block1
gene:TraesCS6B02G200200	Chr6B	240038271	240043589	+	240040930	Chr6B	240839621	240844940	+	240842280	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G200300	Chr6B	240044612	240056830	-	240050721	Chr6B	240845963	240858181	-	240852072	0.999	0.998	rearrangement:Chr6B_block1
gene:TraesCS6B02G200400	Chr6B	240244282	240250514	-	240247398	Chr6B	241043438	241049143	-	241046290	1.0	0.999	rearrangement:Chr6B_block1
gene:TraesCS6B02G200500	Chr6B	240307283	240308645	-	240307964	Chr6B	241105798	241107160	-	241106479	1.0	0.999	rearrangement:Chr6B_block1
gene:TraesCS6B02G200600	Chr6B	240323332	240331383	+	240327357	Chr6B	241127808	241142308	+	241135058	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G200700	Chr6B	240331629	240333221	-	240332425	Chr6B	241142553	241144145	-	241143349	1.0	0.999	rearrangement:Chr6B_block1
gene:TraesCS6B02G200800	Chr6B	240382085	240383565	+	240382825	Chr6B	241192543	241194022	+	241193282	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G200900	Chr6B	240384591	240384929	+	240384760	Chr6B	241195048	241195386	+	241195217	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G201000	Chr6B	240385697	240392683	-	240389190	Chr6B	241196151	241203003	-	241199577	1.0	0.995	rearrangement:Chr6B_block1
gene:TraesCS6B02G201100	Chr6B	240400575	240402892	+	240401733	Chr6B	241210987	241213286	+	241212136	0.984	0.98	rearrangement:Chr6B_block1
gene:TraesCS6B02G201300	Chr6B	243268240	243270605	-	243269422	Chr6B	244105853	244109898	-	244107875	1.0	0.994	rearrangement:Chr6B_block2
gene:TraesCS6B02G201400	Chr6B	244850346	244851694	-	244851020	Chr6B	245724897	245726241	-	245725569	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G201500	Chr6B	245591135	245592616	+	245591875	Chr6B	246456074	246457555	+	246456814	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G201600	Chr6B	245974271	245978078	+	245976174	Chr6B	246843633	246847440	+	246845536	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G201700	Chr6B	245984540	245985891	-	245985215	Chr6B	246853878	246855230	-	246854554	1.0	0.999	rearrangement:Chr6B_block2
gene:TraesCS6B02G201800	Chr6B	245993968	245997304	-	245995636	Chr6B	246863307	246866643	-	246864975	1.0	0.999	rearrangement:Chr6B_block2
gene:TraesCS6B02G201900	Chr6B	246676114	246678002	-	246677058	Chr6B	247621245	247623133	-	247622189	1.0	0.999	rearrangement:Chr6B_block2
gene:TraesCS6B02G202000	Chr6B	246682366	246690620	-	246686493	Chr6B	247627499	247635745	-	247631622	1.0	0.994	rearrangement:Chr6B_block2
gene:TraesCS6B02G202100	Chr6B	246772655	246773676	-	246773165	Chr6B	247717394	247718415	-	247717904	1.0	0.996	rearrangement:Chr6B_block2
gene:TraesCS6B02G202200	Chr6B	246800327	246801097	-	246800712	Chr6B	247745068	247745838	-	247745453	1.0	0.997	rearrangement:Chr6B_block2
