gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS6B02G000100	Chr6B	111505	117469	-	114487	Chr6B	4781846	4787810	-	4784828	1.0	1.0	collinear
gene:TraesCS6B02G000200	Chr6B	127120	139165	-	133142	Chr6B	4797150	4809071	-	4803110	1.0	1.0	collinear
gene:TraesCS6B02G000300	Chr6B	163680	173488	-	168584	Chr6B	4833585	4843393	-	4838489	1.0	0.999	collinear
gene:TraesCS6B02G000400	Chr6B	185379	185882	+	185630	Chr6B	4855281	4855784	+	4855532	1.0	1.0	collinear
gene:TraesCS6B02G000500	Chr6B	197644	198153	+	197898	Chr6B	4867308	4867817	+	4867562	1.0	1.0	collinear
gene:TraesCS6B02G000600	Chr6B	260456	260755	-	260605	Chr6B	4928501	4928800	-	4928650	1.0	1.0	collinear
gene:TraesCS6B02G000700	Chr6B	293059	296128	-	294593	Chr6B	4960325	4963394	-	4961859	1.0	0.999	collinear
gene:TraesCS6B02G000800	Chr6B	484200	485669	+	484934	Chr6B	5151447	5152916	+	5152181	1.0	1.0	collinear
gene:TraesCS6B02G000900	Chr6B	608571	610157	-	609364	Chr6B	5275663	5277249	-	5276456	1.0	1.0	collinear
gene:TraesCS6B02G001000	Chr6B	697792	700255	+	699023	Chr6B	5364679	5367142	+	5365910	1.0	1.0	collinear
gene:TraesCS6B02G001100	Chr6B	701374	702030	+	701702	Chr6B	5368261	5368917	+	5368589	1.0	1.0	collinear
gene:TraesCS6B02G001200	Chr6B	702076	702636	+	702356	Chr6B	5368963	5369523	+	5369243	1.0	1.0	collinear
gene:TraesCS6B02G001300	Chr6B	728447	731986	-	730216	Chr6B	5395147	5398686	-	5396916	1.0	1.0	collinear
gene:TraesCS6B02G001400	Chr6B	944442	945674	+	945058	Chr6B	1183227	1184459	+	1183843	1.0	1.0	collinear
gene:TraesCS6B02G001500	Chr6B	1002899	1011655	+	1007277	Chr6B	1241409	1250165	+	1245787	1.0	1.0	collinear
gene:TraesCS6B02G001600	Chr6B	1019074	1020443	+	1019758	Chr6B	1257543	1258912	+	1258227	1.0	1.0	collinear
gene:TraesCS6B02G001700	Chr6B	1131389	1133229	-	1132309	Chr6B	1366174	1368014	-	1367094	1.0	1.0	collinear
gene:TraesCS6B02G002000	Chr6B	1368051	1370548	+	1369299	Chr6B	1480581	1483078	+	1481829	1.0	1.0	collinear
gene:TraesCS6B02G002100	Chr6B	1375265	1436005	+	1405635	Chr6B	1487796	1548467	+	1518131	1.0	1.0	collinear
gene:TraesCS6B02G002200	Chr6B	1569738	1574401	-	1572069	Chr6B	1681826	1686489	-	1684157	1.0	0.999	collinear
gene:TraesCS6B02G002495	Chr6B	1934367	1938637	+	1936502	Chr6B	2018760	2023030	+	2020895	1.0	1.0	collinear
gene:TraesCS6B02G002500	Chr6B	1963516	1970774	+	1967145	Chr6B	2047700	2054686	+	2051193	1.0	1.0	collinear
gene:TraesCS6B02G002600	Chr6B	2060823	2061599	-	2061211	Chr6B	2138544	2139320	-	2138932	1.0	1.0	collinear
gene:TraesCS6B02G002700	Chr6B	2072182	2075303	+	2073742	Chr6B	2149614	2152735	+	2151174	1.0	1.0	collinear
gene:TraesCS6B02G002800	Chr6B	2167279	2169113	-	2168196	Chr6B	2244917	2246751	-	2245834	1.0	1.0	collinear
gene:TraesCS6B02G002900	Chr6B	2255419	2256214	+	2255816	Chr6B	2332192	2332987	+	2332589	1.0	1.0	collinear
gene:TraesCS6B02G003000	Chr6B	2302243	2309275	-	2305759	Chr6B	2378691	2385724	-	2382207	1.0	0.999	collinear
gene:TraesCS6B02G003100	Chr6B	2400557	2401522	+	2401039	Chr6B	2475401	2476366	+	2475883	1.0	1.0	collinear
gene:TraesCS6B02G003200	Chr6B	2442999	2451531	+	2447265	Chr6B	2517116	2525789	+	2521452	1.0	1.0	collinear
gene:TraesCS6B02G003300	Chr6B	2464499	2467699	-	2466099	Chr6B	2538757	2541957	-	2540357	1.0	1.0	collinear
gene:TraesCS6B02G003400	Chr6B	2607790	2608692	-	2608241	Chr6B	2669135	2670037	-	2669586	1.0	1.0	collinear
gene:TraesCS6B02G003500	Chr6B	2608929	2610312	+	2609620	Chr6B	2670274	2671657	+	2670965	1.0	0.998	collinear
gene:TraesCS6B02G003600	Chr6B	2636558	2638900	+	2637729	Chr6B	2695903	2698245	+	2697074	1.0	1.0	collinear
gene:TraesCS6B02G003700	Chr6B	2659659	2661066	-	2660362	Chr6B	2718881	2720288	-	2719584	1.0	1.0	collinear
gene:TraesCS6B02G003800	Chr6B	2717048	2719606	+	2718327	Chr6B	2774868	2777426	+	2776147	1.0	1.0	collinear
gene:TraesCS6B02G003900	Chr6B	2772089	2773599	+	2772844	Chr6B	2829902	2831412	+	2830657	1.0	1.0	collinear
gene:TraesCS6B02G004000	Chr6B	3122693	3127984	-	3125338	Chr6B	3179623	3184914	-	3182268	1.0	1.0	collinear
gene:TraesCS6B02G004100	Chr6B	3171301	3172622	-	3171961	Chr6B	3227482	3228803	-	3228142	1.0	1.0	collinear
gene:TraesCS6B02G004200	Chr6B	3218232	3219187	-	3218709	Chr6B	3274319	3275274	-	3274796	1.0	1.0	collinear
gene:TraesCS6B02G004300	Chr6B	3382812	3384623	+	3383717	Chr6B	3426883	3428694	+	3427788	1.0	1.0	collinear
gene:TraesCS6B02G004400	Chr6B	3384708	3387486	+	3386097	Chr6B	3428779	3431557	+	3430168	1.0	0.999	collinear
gene:TraesCS6B02G004500	Chr6B	3519599	3520570	-	3520084	Chr6B	3561993	3562964	-	3562478	1.0	1.0	collinear
gene:TraesCS6B02G004600	Chr6B	3566528	3574981	+	3570754	Chr6B	4432026	4440196	-	4436111	1.0	1.0	collinear
gene:TraesCS6B02G004700	Chr6B	3596360	3599034	+	3597697	Chr6B	4408009	4410681	-	4409345	1.0	1.0	collinear
gene:TraesCS6B02G004800	Chr6B	3623217	3625825	+	3624521	Chr6B	4382684	4385292	-	4383988	1.0	1.0	collinear
gene:TraesCS6B02G004900	Chr6B	3722807	3724617	+	3723712	Chr6B	4284441	4286251	-	4285346	1.0	1.0	collinear
gene:TraesCS6B02G005000	Chr6B	3870164	3871495	+	3870829	Chr6B	4139331	4140316	-	4139823	0.934	0.934	collinear
gene:TraesCS6B02G005100	Chr6B	3878974	3881335	+	3880154	Chr6B	4129492	4131853	-	4130672	1.0	1.0	collinear
gene:TraesCS6B02G005200	Chr6B	3881179	3883043	-	3882111	Chr6B	4127784	4129648	+	4128716	1.0	1.0	collinear
gene:TraesCS6B02G005300	Chr6B	3886559	3890912	-	3888735	Chr6B	4120182	4124535	+	4122358	1.0	1.0	collinear
gene:TraesCS6B02G005400	Chr6B	4124091	4128342	+	4126216	Chr6B	3877484	3881735	-	3879609	1.0	1.0	collinear
gene:TraesCS6B02G005500	Chr6B	4138198	4142339	-	4140268	Chr6B	3863727	3867868	+	3865797	1.0	1.0	collinear
gene:TraesCS6B02G005600	Chr6B	4160681	4162002	-	4161341	Chr6B	3844422	3845743	+	3845082	1.0	1.0	collinear
gene:TraesCS6B02G005700	Chr6B	4169889	4172152	-	4171020	Chr6B	3834272	3836535	+	3835403	1.0	1.0	collinear
gene:TraesCS6B02G005800	Chr6B	4173954	4175147	-	4174550	Chr6B	3831320	3832470	+	3831895	1.0	0.998	collinear
gene:TraesCS6B02G006000	Chr6B	4289578	4313026	+	4301302	Chr6B	3693104	3716061	-	3704582	1.0	1.0	collinear
gene:TraesCS6B02G006100	Chr6B	4375489	4378583	-	4377036	Chr6B	3628457	3631551	+	3630004	1.0	1.0	collinear
gene:TraesCS6B02G006300	Chr6B	4486484	4487876	-	4487180	Chr6B	12634	14026	-	13330	1.0	1.0	collinear
gene:TraesCS6B02G006400	Chr6B	4489898	4495887	-	4492892	Chr6B	16048	22037	-	19042	1.0	1.0	collinear
gene:TraesCS6B02G007200	Chr6B	4856455	4857452	+	4856953	Chr6B	35814	36811	+	36312	1.0	1.0	collinear
gene:TraesCS6B02G007300	Chr6B	4859436	4863659	-	4861547	Chr6B	38795	43037	-	40916	1.0	0.982	collinear
gene:TraesCS6B02G007400	Chr6B	4873125	4877529	+	4875327	Chr6B	52399	56803	+	54601	1.0	1.0	collinear
gene:TraesCS6B02G007500	Chr6B	4884362	4885288	-	4884825	Chr6B	63636	64562	-	64099	1.0	1.0	collinear
gene:TraesCS6B02G007600	Chr6B	4888821	4889779	-	4889300	Chr6B	67925	68883	-	68404	1.0	1.0	collinear
gene:TraesCS6B02G007700	Chr6B	4943133	4944595	+	4943864	Chr6B	121482	122944	+	122213	1.0	0.998	collinear
gene:TraesCS6B02G007800	Chr6B	4971351	4972995	-	4972173	Chr6B	149529	151173	-	150351	1.0	1.0	collinear
gene:TraesCS6B02G007900	Chr6B	5029276	5030946	-	5030111	Chr6B	206690	208360	-	207525	1.0	1.0	collinear
gene:TraesCS6B02G008000	Chr6B	5071319	5072906	-	5072112	Chr6B	248003	249590	-	248796	1.0	0.992	collinear
gene:TraesCS6B02G008100	Chr6B	5101243	5102621	+	5101932	Chr6B	277700	279078	+	278389	1.0	1.0	collinear
gene:TraesCS6B02G008200	Chr6B	5282957	5283394	+	5283175	Chr6B	456635	457072	+	456853	1.0	1.0	collinear
