gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS1A02G000100	Chr1A	40098	70338	-	55218	Chr1A	3157219	3185135	-	3171177	1.0	0.985	collinear
gene:TraesCS1A02G000200	Chr1A	70239	89245	+	79742	Chr1A	3185036	3203860	+	3194448	1.0	0.998	collinear
gene:TraesCS1A02G000300	Chr1A	95906	104903	+	100404	Chr1A	3210167	3218944	+	3214555	1.0	1.0	collinear
gene:TraesCS1A02G000400	Chr1A	102794	122504	+	112649	Chr1A	3208774	3227967	+	3218370	1.0	0.958	collinear
gene:TraesCS1A02G000500	Chr1A	149490	154559	-	152024	Chr1A	3253880	3258949	-	3256414	1.0	0.997	collinear
gene:TraesCS1A02G000600	Chr1A	162313	162609	+	162461	Chr1A	3266703	3266999	+	3266851	1.0	0.996	collinear
gene:TraesCS1A02G000700	Chr1A	169592	169969	-	169780	Chr1A	3273550	3273927	-	3273738	1.0	1.0	collinear
gene:TraesCS1A02G000800	Chr1A	180175	180552	-	180363	Chr1A	3283696	3284073	-	3283884	1.0	0.997	collinear
gene:TraesCS1A02G000900	Chr1A	233818	245051	+	239434	Chr1A	3335584	3346302	+	3340943	1.0	0.999	collinear
gene:TraesCS1A02G001000	Chr1A	270605	272936	-	271770	Chr1A	3371261	3373546	-	3372403	0.98	0.979	collinear
gene:TraesCS1A02G001100	Chr1A	269472	289602	-	279537	Chr1A	3370128	3389956	-	3380042	1.0	0.998	collinear
gene:TraesCS1A02G001200	Chr1A	287697	287957	+	287827	Chr1A	3388051	3388311	+	3388181	1.0	1.0	collinear
gene:TraesCS1A02G001600	Chr1A	337960	338256	+	338108	Chr1A	3426908	3427204	+	3427056	1.0	1.0	collinear
gene:TraesCS1A02G001700	Chr1A	403455	403751	+	403603	Chr1A	3495552	3495848	+	3495700	1.0	1.0	collinear
gene:TraesCS1A02G001800	Chr1A	1144333	1145934	+	1145133	Chr1A	4221461	4223078	+	4222269	1.0	1.0	collinear
gene:TraesCS1A02G001900	Chr1A	1159194	1162830	-	1161012	Chr1A	4236181	4239817	-	4237999	1.0	1.0	collinear
gene:TraesCS1A02G002000	Chr1A	1163485	1167878	-	1165681	Chr1A	4240472	4244865	-	4242668	1.0	1.0	collinear
gene:TraesCS1A02G002100	Chr1A	1170356	1177383	+	1173869	Chr1A	4246952	4253979	+	4250465	1.0	1.0	collinear
gene:TraesCS1A02G002200	Chr1A	1188844	1190864	+	1189854	Chr1A	4265215	4267235	+	4266225	1.0	1.0	collinear
gene:TraesCS1A02G002300	Chr1A	1209721	1212812	-	1211266	Chr1A	4285659	4288750	-	4287204	1.0	1.0	collinear
gene:TraesCS1A02G002400	Chr1A	1228914	1229339	-	1229126	Chr1A	4303683	4304108	-	4303895	1.0	1.0	collinear
gene:TraesCS1A02G002500	Chr1A	1232354	1238469	-	1235411	Chr1A	4307123	4313269	-	4310196	0.999	0.991	collinear
gene:TraesCS1A02G002700	Chr1A	1336841	1348326	-	1342583	Chr1A	4411065	4422548	-	4416806	1.0	1.0	collinear
gene:TraesCS1A02G002800	Chr1A	1565963	1567220	-	1566591	Chr1A	4680720	4681977	+	4681348	1.0	0.998	collinear
gene:TraesCS1A02G002900	Chr1A	1657115	1666923	+	1662019	Chr1A	707485	717293	+	712389	1.0	1.0	collinear
gene:TraesCS1A02G003000	Chr1A	1668949	1670358	+	1669653	Chr1A	719319	720728	+	720023	1.0	1.0	collinear
gene:TraesCS1A02G003500	Chr1A	2184957	2185397	-	2185177	Chr1A	3093839	3094248	+	3094043	0.929	0.913	collinear
gene:TraesCS1A02G003600	Chr1A	2229188	2236819	-	2233003	Chr1A	3031482	3038084	+	3034783	1.0	0.983	collinear
gene:TraesCS1A02G004200	Chr1A	2540491	2540958	-	2540724	Chr1A	7740341	7740808	+	7740574	1.0	0.997	collinear
gene:TraesCS1A02G004400	Chr1A	2642460	2648016	-	2645238	Chr1A	7612796	7618363	+	7615579	1.0	0.99	collinear
gene:TraesCS1A02G004500	Chr1A	2661957	2667052	-	2664504	Chr1A	7592612	7598270	+	7595441	1.0	0.993	collinear
gene:TraesCS1A02G004600	Chr1A	2837094	2843854	-	2840474	Chr1A	7364810	7371548	+	7368179	1.0	0.987	collinear
gene:TraesCS1A02G004700	Chr1A	2847902	2850951	+	2849426	Chr1A	7357745	7360794	-	7359269	1.0	0.985	collinear
gene:TraesCS1A02G004800	Chr1A	2934676	2938176	+	2936426	Chr1A	7298258	7301755	-	7300006	0.998	0.994	collinear
gene:TraesCS1A02G004900	Chr1A	2942044	2945027	+	2943535	Chr1A	7291869	7294375	-	7293122	1.0	0.993	collinear
gene:TraesCS1A02G005400	Chr1A	3117194	3118502	+	3117848	Chr1A	7211399	7212724	-	7212061	0.985	0.913	collinear
gene:TraesCS1A02G005600	Chr1A	3255618	3262577	-	3259097	Chr1A	7134604	7141084	+	7137844	0.941	0.925	collinear
gene:TraesCS1A02G005700	Chr1A	3377838	3383699	+	3380768	Chr1A	7096045	7102116	-	7099080	0.985	0.953	collinear
gene:TraesCS1A02G005800	Chr1A	3386287	3391808	-	3389047	Chr1A	7086791	7092269	+	7089530	1.0	0.989	collinear
gene:TraesCS1A02G005900	Chr1A	3446931	3450200	+	3448565	Chr1A	7047236	7050513	-	7048874	0.987	0.954	collinear
gene:TraesCS1A02G006000	Chr1A	3451854	3454772	-	3453313	Chr1A	7031502	7034407	+	7032954	0.995	0.987	collinear
gene:TraesCS1A02G006500	Chr1A	3579010	3582502	-	3580756	Chr1A	6760228	6763660	+	6761944	0.981	0.94	collinear
gene:TraesCS1A02G007000	Chr1A	3677964	3679612	-	3678788	Chr1A	6746829	6748477	+	6747653	1.0	0.993	collinear
gene:TraesCS1A02G007100	Chr1A	3698525	3700965	-	3699745	Chr1A	6738343	6740783	+	6739563	1.0	0.988	collinear
gene:TraesCS1A02G007200	Chr1A	3776339	3777238	+	3776788	Chr1A	6693341	6694291	-	6693816	1.0	0.929	collinear
gene:TraesCS1A02G007400	Chr1A	4033339	4034196	+	4033767	Chr1A	6559632	6560489	-	6560060	1.0	0.99	collinear
gene:TraesCS1A02G007405	Chr1A	4041324	4042181	+	4041752	Chr1A	6551950	6552807	-	6552378	1.0	0.988	collinear
gene:TraesCS1A02G007500	Chr1A	4045713	4048684	+	4047198	Chr1A	6542268	6545302	-	6543785	0.979	0.926	collinear
gene:TraesCS1A02G007600	Chr1A	4047966	4048290	-	4048128	Chr1A	6542640	6542976	+	6542808	1.0	0.961	collinear
gene:TraesCS1A02G007700	Chr1A	4053221	4053823	+	4053522	Chr1A	6537624	6538226	-	6537925	1.0	0.995	collinear
gene:TraesCS1A02G007800	Chr1A	4054742	4054960	+	4054851	Chr1A	6536447	6536665	-	6536556	1.0	0.958	collinear
gene:TraesCS1A02G008600	Chr1A	5023873	5029289	-	5026581	Chr1A	5430324	5435830	+	5433077	1.0	0.984	collinear
gene:TraesCS1A02G009000	Chr1A	5491027	5495112	+	5493069	Chr1A	4991339	4995424	-	4993381	1.0	0.981	collinear
gene:TraesCS1A02G009100	Chr1A	5496528	5499983	+	5498255	Chr1A	4986389	4989921	-	4988155	0.995	0.916	collinear
gene:TraesCS1A02G009700	Chr1A	6022742	6023437	-	6023089	Chr1A	8330298	8330991	-	8330644	0.995	0.934	collinear
gene:TraesCS1A02G010500	Chr1A	6422072	6423492	-	6422782	Chr1A	4744048	4745402	+	4744725	0.953	0.947	collinear
gene:TraesCS1A02G010900	Chr1A	6517423	6518340	+	6517881	Chr1A	8360836	8361750	+	8361293	0.996	0.989	collinear
gene:TraesCS1A02G010905	Chr1A	6561797	6562688	+	6562242	Chr1A	8389624	8390487	+	8390055	0.952	0.909	collinear
gene:TraesCS1A02G011300	Chr1A	6654552	6655482	-	6655017	Chr1A	8413446	8414377	-	8413911	0.998	0.99	collinear
gene:TraesCS1A02G011400	Chr1A	6760744	6764265	-	6762504	Chr1A	8462912	8466416	-	8464664	0.994	0.981	collinear
gene:TraesCS1A02G011600	Chr1A	6766340	6766555	-	6766447	Chr1A	8467869	8468084	-	8467976	1.0	0.953	collinear
gene:TraesCS1A02G011700	Chr1A	6773469	6773978	-	6773723	Chr1A	8490823	8491326	-	8491074	0.982	0.959	collinear
gene:TraesCS1A02G012500	Chr1A	7178200	7184960	+	7181580	Chr1A	8560306	8567048	+	8563677	0.994	0.987	collinear
gene:TraesCS1A02G012600	Chr1A	7185497	7186507	+	7186002	Chr1A	8567585	8568595	+	8568090	1.0	0.983	collinear
