gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS6B02G000100	Chr6B	111505	117469	-	114487	Chr6B	6161276	6167240	-	6164258	1.0	1.0	collinear
gene:TraesCS6B02G000200	Chr6B	127120	139165	-	133142	Chr6B	6176470	6188310	-	6182390	1.0	1.0	collinear
gene:TraesCS6B02G000300	Chr6B	163680	173488	-	168584	Chr6B	6212825	6222633	-	6217729	1.0	1.0	collinear
gene:TraesCS6B02G000400	Chr6B	185379	185882	+	185630	Chr6B	6234524	6235027	+	6234775	1.0	1.0	collinear
gene:TraesCS6B02G000500	Chr6B	197644	198153	+	197898	Chr6B	6246545	6247054	+	6246799	1.0	1.0	collinear
gene:TraesCS6B02G000600	Chr6B	260456	260755	-	260605	Chr6B	6312154	6312453	-	6312303	1.0	1.0	collinear
gene:TraesCS6B02G000700	Chr6B	293059	296128	-	294593	Chr6B	6344095	6347164	-	6345629	1.0	1.0	collinear
gene:TraesCS6B02G000800	Chr6B	484200	485669	+	484934	Chr6B	6531420	6532889	+	6532154	1.0	1.0	collinear
gene:TraesCS6B02G000900	Chr6B	608571	610157	-	609364	Chr6B	6665668	6667254	-	6666461	1.0	1.0	collinear
gene:TraesCS6B02G001000	Chr6B	697792	700255	+	699023	Chr6B	6754857	6757320	+	6756088	1.0	1.0	collinear
gene:TraesCS6B02G001100	Chr6B	701374	702030	+	701702	Chr6B	6758439	6759095	+	6758767	1.0	1.0	collinear
gene:TraesCS6B02G001200	Chr6B	702076	702636	+	702356	Chr6B	6759141	6759701	+	6759421	1.0	1.0	collinear
gene:TraesCS6B02G001300	Chr6B	728447	731986	-	730216	Chr6B	6785237	6789093	-	6787165	1.0	1.0	collinear
gene:TraesCS6B02G001400	Chr6B	944442	945674	+	945058	Chr6B	2649122	2650354	-	2649738	1.0	1.0	collinear
gene:TraesCS6B02G001500	Chr6B	1002899	1011655	+	1007277	Chr6B	2583470	2592226	-	2587848	1.0	1.0	collinear
gene:TraesCS6B02G001600	Chr6B	1019074	1020443	+	1019758	Chr6B	2574682	2576051	-	2575366	1.0	1.0	collinear
gene:TraesCS6B02G001700	Chr6B	1131389	1133229	-	1132309	Chr6B	2463358	2465198	+	2464278	1.0	1.0	collinear
gene:TraesCS6B02G001800	Chr6B	1182266	1182556	+	1182411	Chr6B	2414533	2414823	-	2414678	1.0	1.0	collinear
gene:TraesCS6B02G001900	Chr6B	1218446	1273798	+	1246122	Chr6B	2325384	2379006	-	2352195	1.0	1.0	collinear
gene:TraesCS6B02G002000	Chr6B	1368051	1370548	+	1369299	Chr6B	2230354	2232851	-	2231602	1.0	1.0	collinear
gene:TraesCS6B02G002100	Chr6B	1375265	1436005	+	1405635	Chr6B	2165000	2225637	-	2195318	1.0	1.0	collinear
gene:TraesCS6B02G002200	Chr6B	1569738	1574401	-	1572069	Chr6B	2027452	2032115	+	2029783	1.0	1.0	collinear
gene:TraesCS6B02G002300	Chr6B	1603857	1616068	-	1609962	Chr6B	1986136	1997994	+	1992065	1.0	1.0	collinear
gene:TraesCS6B02G002495	Chr6B	1934367	1938637	+	1936502	Chr6B	1655885	1660155	-	1658020	1.0	1.0	collinear
gene:TraesCS6B02G002500	Chr6B	1963516	1970774	+	1967145	Chr6B	1624258	1631262	-	1627760	1.0	1.0	collinear
gene:TraesCS6B02G002600	Chr6B	2060823	2061599	-	2061211	Chr6B	1533915	1534691	+	1534303	1.0	1.0	collinear
gene:TraesCS6B02G002700	Chr6B	2072182	2075303	+	2073742	Chr6B	1520441	1523562	-	1522001	1.0	1.0	collinear
gene:TraesCS6B02G002800	Chr6B	2167279	2169113	-	2168196	Chr6B	1428084	1429918	+	1429001	1.0	1.0	collinear
gene:TraesCS6B02G002900	Chr6B	2255419	2256214	+	2255816	Chr6B	1341939	1342734	-	1342336	1.0	1.0	collinear
gene:TraesCS6B02G003000	Chr6B	2302243	2309275	-	2305759	Chr6B	1289243	1296275	+	1292759	1.0	1.0	collinear
gene:TraesCS6B02G003100	Chr6B	2400557	2401522	+	2401039	Chr6B	1198089	1199054	-	1198571	1.0	1.0	collinear
gene:TraesCS6B02G003200	Chr6B	2442999	2451531	+	2447265	Chr6B	1148781	1157313	-	1153047	1.0	1.0	collinear
gene:TraesCS6B02G003300	Chr6B	2464499	2467699	-	2466099	Chr6B	1132613	1135813	+	1134213	1.0	1.0	collinear
gene:TraesCS6B02G003400	Chr6B	2607790	2608692	-	2608241	Chr6B	992512	993414	+	992963	1.0	1.0	collinear
gene:TraesCS6B02G003500	Chr6B	2608929	2610312	+	2609620	Chr6B	990892	992275	-	991583	1.0	1.0	collinear
gene:TraesCS6B02G003600	Chr6B	2636558	2638900	+	2637729	Chr6B	950153	952495	-	951324	1.0	1.0	collinear
gene:TraesCS6B02G003700	Chr6B	2659659	2661066	-	2660362	Chr6B	928070	929477	+	928773	1.0	1.0	collinear
