gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS6B02G000100	Chr6B	111505	117469	-	114487	Chr6B	6014146	6020110	-	6017128	1.0	1.0	collinear
gene:TraesCS6B02G000200	Chr6B	127120	139165	-	133142	Chr6B	6029352	6041202	-	6035277	1.0	1.0	collinear
gene:TraesCS6B02G000300	Chr6B	163680	173488	-	168584	Chr6B	6065715	6075523	-	6070619	1.0	0.999	collinear
gene:TraesCS6B02G000400	Chr6B	185379	185882	+	185630	Chr6B	6087413	6087916	+	6087664	1.0	1.0	collinear
gene:TraesCS6B02G000500	Chr6B	197644	198153	+	197898	Chr6B	6099429	6099938	+	6099683	1.0	1.0	collinear
gene:TraesCS6B02G000600	Chr6B	260456	260755	-	260605	Chr6B	6165034	6165333	-	6165183	1.0	1.0	collinear
gene:TraesCS6B02G000700	Chr6B	293059	296128	-	294593	Chr6B	6196975	6200044	-	6198509	1.0	0.999	collinear
gene:TraesCS6B02G000800	Chr6B	484200	485669	+	484934	Chr6B	6384326	6385795	+	6385060	1.0	1.0	collinear
gene:TraesCS6B02G000900	Chr6B	608571	610157	-	609364	Chr6B	6508932	6510518	-	6509725	1.0	1.0	collinear
gene:TraesCS6B02G001000	Chr6B	697792	700255	+	699023	Chr6B	6598199	6600662	+	6599430	1.0	1.0	collinear
gene:TraesCS6B02G001100	Chr6B	701374	702030	+	701702	Chr6B	6601781	6602437	+	6602109	1.0	1.0	collinear
gene:TraesCS6B02G001200	Chr6B	702076	702636	+	702356	Chr6B	6602483	6603043	+	6602763	1.0	1.0	collinear
gene:TraesCS6B02G001300	Chr6B	728447	731986	-	730216	Chr6B	6628574	6632430	-	6630502	1.0	1.0	collinear
gene:TraesCS6B02G001400	Chr6B	944442	945674	+	945058	Chr6B	2892499	2893731	-	2893115	1.0	1.0	collinear
gene:TraesCS6B02G001500	Chr6B	1002899	1011655	+	1007277	Chr6B	2826842	2835598	-	2831220	1.0	1.0	collinear
gene:TraesCS6B02G001600	Chr6B	1019074	1020443	+	1019758	Chr6B	2818054	2819423	-	2818738	1.0	1.0	collinear
gene:TraesCS6B02G001700	Chr6B	1131389	1133229	-	1132309	Chr6B	2706747	2708587	+	2707667	1.0	1.0	collinear
gene:TraesCS6B02G001800	Chr6B	1182266	1182556	+	1182411	Chr6B	2657919	2658209	-	2658064	1.0	1.0	collinear
gene:TraesCS6B02G001900	Chr6B	1218446	1273798	+	1246122	Chr6B	2235253	2288872	-	2262062	1.0	1.0	collinear
gene:TraesCS6B02G002000	Chr6B	1368051	1370548	+	1369299	Chr6B	2140219	2142716	-	2141467	1.0	1.0	collinear
gene:TraesCS6B02G002100	Chr6B	1375265	1436005	+	1405635	Chr6B	2074859	2135497	-	2105178	1.0	1.0	collinear
gene:TraesCS6B02G002200	Chr6B	1569738	1574401	-	1572069	Chr6B	1937404	1942067	+	1939735	1.0	0.999	collinear
gene:TraesCS6B02G002300	Chr6B	1603857	1616068	-	1609962	Chr6B	1896104	1907946	+	1902025	1.0	1.0	collinear
gene:TraesCS6B02G002495	Chr6B	1934367	1938637	+	1936502	Chr6B	1558751	1563021	-	1560886	1.0	1.0	collinear
gene:TraesCS6B02G002500	Chr6B	1963516	1970774	+	1967145	Chr6B	1527149	1534135	-	1530642	1.0	1.0	collinear
gene:TraesCS6B02G002600	Chr6B	2060823	2061599	-	2061211	Chr6B	1442491	1443267	+	1442879	1.0	1.0	collinear
gene:TraesCS6B02G002700	Chr6B	2072182	2075303	+	2073742	Chr6B	1429011	1432132	-	1430571	1.0	1.0	collinear
gene:TraesCS6B02G002800	Chr6B	2167279	2169113	-	2168196	Chr6B	1336584	1338418	+	1337501	1.0	1.0	collinear
gene:TraesCS6B02G002900	Chr6B	2255419	2256214	+	2255816	Chr6B	1250482	1251277	-	1250879	1.0	1.0	collinear
gene:TraesCS6B02G003000	Chr6B	2302243	2309275	-	2305759	Chr6B	1197821	1204854	+	1201337	1.0	0.999	collinear
gene:TraesCS6B02G003100	Chr6B	2400557	2401522	+	2401039	Chr6B	1106529	1107494	-	1107011	1.0	1.0	collinear
gene:TraesCS6B02G003200	Chr6B	2442999	2451531	+	2447265	Chr6B	1057223	1065759	-	1061491	1.0	1.0	collinear
gene:TraesCS6B02G003300	Chr6B	2464499	2467699	-	2466099	Chr6B	1041055	1044255	+	1042655	1.0	1.0	collinear
gene:TraesCS6B02G003400	Chr6B	2607790	2608692	-	2608241	Chr6B	912457	913359	+	912908	1.0	1.0	collinear
gene:TraesCS6B02G003500	Chr6B	2608929	2610312	+	2609620	Chr6B	910837	912220	-	911528	1.0	0.998	collinear
gene:TraesCS6B02G004600	Chr6B	3566528	3574981	+	3570754	Chr6B	5577319	5585491	-	5581405	1.0	1.0	collinear
gene:TraesCS6B02G004700	Chr6B	3596360	3599034	+	3597697	Chr6B	5553268	5555940	-	5554604	1.0	1.0	collinear
gene:TraesCS6B02G004800	Chr6B	3623217	3625825	+	3624521	Chr6B	5527295	5529903	-	5528599	1.0	1.0	collinear
gene:TraesCS6B02G004900	Chr6B	3722807	3724617	+	3723712	Chr6B	5429238	5431048	-	5430143	1.0	1.0	collinear
gene:TraesCS6B02G005000	Chr6B	3870164	3871495	+	3870829	Chr6B	5283754	5284713	-	5284233	1.0	1.0	collinear
gene:TraesCS6B02G005100	Chr6B	3878974	3881335	+	3880154	Chr6B	5273915	5276276	-	5275095	1.0	1.0	collinear
gene:TraesCS6B02G005200	Chr6B	3881179	3883043	-	3882111	Chr6B	5272207	5274071	+	5273139	1.0	1.0	collinear
gene:TraesCS6B02G005300	Chr6B	3886559	3890912	-	3888735	Chr6B	5264569	5268922	+	5266745	1.0	1.0	collinear
gene:TraesCS6B02G005400	Chr6B	4124091	4128342	+	4126216	Chr6B	5029987	5034238	-	5032112	1.0	1.0	collinear
gene:TraesCS6B02G005500	Chr6B	4138198	4142339	-	4140268	Chr6B	5016195	5020336	+	5018265	1.0	1.0	collinear
gene:TraesCS6B02G005600	Chr6B	4160681	4162002	-	4161341	Chr6B	4996874	4998195	+	4997534	1.0	1.0	collinear
gene:TraesCS6B02G005700	Chr6B	4169889	4172152	-	4171020	Chr6B	4986724	4988987	+	4987855	1.0	1.0	collinear
gene:TraesCS6B02G005800	Chr6B	4173954	4175147	-	4174550	Chr6B	4983732	4984922	+	4984327	1.0	0.989	collinear
gene:TraesCS6B02G006000	Chr6B	4289578	4313026	+	4301302	Chr6B	4845313	4868128	-	4856720	1.0	1.0	collinear
gene:TraesCS6B02G006100	Chr6B	4375489	4378583	-	4377036	Chr6B	4780559	4783653	+	4782106	1.0	1.0	collinear
gene:TraesCS6B02G006200	Chr6B	4451488	4453061	+	4452274	Chr6B	4418561	4420134	-	4419347	1.0	1.0	collinear
gene:TraesCS6B02G006300	Chr6B	4486484	4487876	-	4487180	Chr6B	4359911	4361303	+	4360607	1.0	1.0	collinear
gene:TraesCS6B02G006400	Chr6B	4489898	4495887	-	4492892	Chr6B	4351900	4357889	+	4354894	1.0	1.0	collinear
gene:TraesCS6B02G007200	Chr6B	4856455	4857452	+	4856953	Chr6B	4337126	4338123	-	4337624	1.0	1.0	collinear
gene:TraesCS6B02G007300	Chr6B	4859436	4863659	-	4861547	Chr6B	4330921	4335142	+	4333031	1.0	1.0	collinear
gene:TraesCS6B02G007400	Chr6B	4873125	4877529	+	4875327	Chr6B	4317233	4321637	-	4319435	1.0	1.0	collinear
gene:TraesCS6B02G007500	Chr6B	4884362	4885288	-	4884825	Chr6B	4309474	4310400	+	4309937	1.0	1.0	collinear
gene:TraesCS6B02G007600	Chr6B	4888821	4889779	-	4889300	Chr6B	4305183	4306141	+	4305662	1.0	1.0	collinear
gene:TraesCS6B02G007700	Chr6B	4943133	4944595	+	4943864	Chr6B	4251291	4252753	-	4252022	1.0	0.998	collinear
gene:TraesCS6B02G007800	Chr6B	4971351	4972995	-	4972173	Chr6B	4223103	4224747	+	4223925	1.0	1.0	collinear
gene:TraesCS6B02G007900	Chr6B	5029276	5030946	-	5030111	Chr6B	4165909	4167579	+	4166744	1.0	0.999	collinear
gene:TraesCS6B02G008000	Chr6B	5071319	5072906	-	5072112	Chr6B	4124963	4126550	+	4125756	1.0	0.992	collinear
gene:TraesCS6B02G008100	Chr6B	5101243	5102621	+	5101932	Chr6B	4095475	4096853	-	4096164	1.0	1.0	collinear
gene:TraesCS6B02G008200	Chr6B	5282957	5283394	+	5283175	Chr6B	3922934	3923371	-	3923152	1.0	1.0	collinear
gene:TraesCS6B02G008300	Chr6B	5365387	5368224	-	5366805	Chr6B	3702490	3705327	+	3703908	1.0	1.0	collinear
gene:TraesCS6B02G009400	Chr6B	6002323	6003845	+	6003084	Chr6B	6872286	6873808	+	6873047	1.0	1.0	collinear
gene:TraesCS6B02G009500	Chr6B	6007244	6009472	+	6008358	Chr6B	6877212	6879440	+	6878326	1.0	1.0	collinear
gene:TraesCS6B02G009600	Chr6B	6015870	6019641	+	6017755	Chr6B	6885838	6889609	+	6887723	1.0	1.0	collinear
gene:TraesCS6B02G009700	Chr6B	6023940	6026666	+	6025303	Chr6B	6893908	6896634	+	6895271	1.0	1.0	collinear
gene:TraesCS6B02G009800	Chr6B	6028752	6031069	+	6029910	Chr6B	6898720	6901037	+	6899878	1.0	1.0	collinear
gene:TraesCS6B02G009900	Chr6B	6040668	6042119	+	6041393	Chr6B	6910298	6911749	+	6911023	1.0	1.0	collinear
gene:TraesCS6B02G010000	Chr6B	6166197	6168942	-	6167569	Chr6B	7034843	7037588	-	7036215	1.0	1.0	collinear
gene:TraesCS6B02G010100	Chr6B	6193997	6195368	-	6194682	Chr6B	7062383	7063754	-	7063068	1.0	1.0	collinear
gene:TraesCS6B02G010200	Chr6B	6196020	6197612	+	6196816	Chr6B	7064406	7065998	+	7065202	1.0	1.0	collinear
gene:TraesCS6B02G010300	Chr6B	6211644	6213480	-	6212562	Chr6B	7080044	7081879	-	7080961	0.999	0.999	collinear
gene:TraesCS6B02G010400	Chr6B	6219689	6225495	-	6222592	Chr6B	7088088	7093888	-	7090988	1.0	1.0	collinear
gene:TraesCS6B02G010500	Chr6B	6269353	6271813	-	6270583	Chr6B	7137444	7139881	-	7138662	0.99	0.963	collinear
gene:TraesCS6B02G010600	Chr6B	6337591	6344270	+	6340930	Chr6B	7205302	7211981	+	7208641	1.0	1.0	collinear
gene:TraesCS6B02G010700	Chr6B	6509869	6510250	+	6510059	Chr6B	7376833	7377214	+	7377023	1.0	1.0	collinear
gene:TraesCS6B02G010800	Chr6B	6511804	6516693	+	6514248	Chr6B	7378765	7383724	+	7381244	1.0	0.96	collinear
gene:TraesCS6B02G010900	Chr6B	6537247	6541509	+	6539378	Chr6B	7404563	7408891	+	7406727	0.995	0.959	collinear
gene:TraesCS6B02G011000	Chr6B	6602494	6606071	+	6604282	Chr6B	7500079	7503517	+	7501798	0.995	0.951	collinear
gene:TraesCS6B02G011100	Chr6B	6628271	6630588	-	6629429	Chr6B	7524753	7527050	-	7525901	0.999	0.965	collinear
gene:TraesCS6B02G011500	Chr6B	6801204	6802304	-	6801754	Chr6B	7555561	7556658	-	7556109	0.987	0.909	collinear
gene:TraesCS6B02G011700	Chr6B	6833607	6834239	-	6833923	Chr6B	7631746	7632392	-	7632069	0.998	0.916	collinear
gene:TraesCS6B02G012100	Chr6B	7151215	7156609	-	7153912	Chr6B	7787809	7793051	+	7790430	0.99	0.95	collinear
gene:TraesCS6B02G012500	Chr6B	7894377	7895312	-	7894844	Chr6B	8930303	8931238	-	8930770	1.0	0.994	collinear
gene:TraesCS6B02G012700	Chr6B	7937459	7944132	-	7940795	Chr6B	8971631	8978304	-	8974967	1.0	0.997	collinear
gene:TraesCS6B02G012800	Chr6B	8045847	8049871	-	8047859	Chr6B	9077723	9081765	-	9079744	0.998	0.983	collinear
gene:TraesCS6B02G013400	Chr6B	8399893	8410107	+	8405000	Chr6B	9181717	9191825	+	9186771	1.0	0.994	collinear
gene:TraesCS6B02G013500	Chr6B	8410503	8411114	-	8410808	Chr6B	9192221	9192832	-	9192526	1.0	0.996	collinear
gene:TraesCS6B02G013600	Chr6B	8411736	8412335	-	8412035	Chr6B	9193447	9194046	-	9193746	1.0	1.0	collinear
gene:TraesCS6B02G013700	Chr6B	8416766	8420620	+	8418693	Chr6B	9198482	9202336	+	9200409	1.0	0.999	collinear
gene:TraesCS6B02G013800	Chr6B	8428648	8429338	+	8428993	Chr6B	9210364	9211054	+	9210709	1.0	1.0	collinear
gene:TraesCS6B02G014200	Chr6B	8773330	8773830	-	8773580	Chr6B	9472306	9472809	-	9472557	1.0	0.992	collinear
gene:TraesCS6B02G014300	Chr6B	8780943	8782484	-	8781713	Chr6B	9480324	9481864	-	9481094	1.0	0.994	collinear
gene:TraesCS6B02G014400	Chr6B	8786252	8790077	-	8788164	Chr6B	9488111	9491904	-	9490007	0.998	0.983	collinear
gene:TraesCS6B02G014500	Chr6B	8814059	8814811	+	8814435	Chr6B	9515951	9516703	+	9516327	1.0	0.989	collinear
gene:TraesCS6B02G014600	Chr6B	8888006	8889789	-	8888897	Chr6B	9559177	9560960	-	9560068	1.0	0.994	collinear
gene:TraesCS6B02G014700	Chr6B	8900793	8902453	-	8901623	Chr6B	9571645	9573304	-	9572474	0.997	0.969	collinear
gene:TraesCS6B02G014800	Chr6B	8906667	8909507	+	8908087	Chr6B	9577528	9580367	+	9578947	1.0	0.981	collinear
gene:TraesCS6B02G014900	Chr6B	8997088	8997894	+	8997491	Chr6B	9679199	9680005	+	9679602	1.0	0.994	collinear
gene:TraesCS6B02G015000	Chr6B	9001734	9004009	+	9002871	Chr6B	9683849	9686123	+	9684986	0.999	0.997	collinear
gene:TraesCS6B02G015100	Chr6B	9034339	9036577	+	9035458	Chr6B	9716349	9718587	+	9717468	1.0	0.996	collinear
gene:TraesCS6B02G015200	Chr6B	9057979	9060200	+	9059089	Chr6B	9740179	9742332	+	9741255	1.0	0.993	collinear
gene:TraesCS6B02G015300	Chr6B	9079286	9081397	+	9080341	Chr6B	9761820	9763932	+	9762876	1.0	0.994	collinear
gene:TraesCS6B02G015400	Chr6B	9095289	9097832	-	9096560	Chr6B	9784808	9787351	-	9786079	1.0	0.996	collinear
gene:TraesCS6B02G015700	Chr6B	9169588	9171221	+	9170404	Chr6B	9878423	9880056	+	9879239	1.0	0.992	collinear
gene:TraesCS6B02G015800	Chr6B	9281806	9286139	-	9283972	Chr6B	9995774	10000107	-	9997940	1.0	0.998	collinear
gene:TraesCS6B02G015900	Chr6B	9477883	9479221	+	9478552	Chr6B	10237518	10238856	+	10238187	1.0	0.998	collinear
gene:TraesCS6B02G016000	Chr6B	9759412	9759857	-	9759634	Chr6B	10515350	10515795	-	10515572	1.0	0.996	collinear
gene:TraesCS6B02G016100	Chr6B	9785419	9791500	-	9788459	Chr6B	10528478	10534587	-	10531532	1.0	0.996	collinear
gene:TraesCS6B02G016200	Chr6B	9867581	9875997	-	9871789	Chr6B	10610357	10618773	-	10614565	1.0	1.0	collinear
gene:TraesCS6B02G016300	Chr6B	9929684	9930178	+	9929931	Chr6B	10672193	10672687	+	10672440	1.0	1.0	collinear
gene:TraesCS6B02G016400	Chr6B	10001505	10003475	+	10002490	Chr6B	11002053	11004023	+	11003038	1.0	0.999	collinear
gene:TraesCS6B02G016500	Chr6B	10052204	10056776	+	10054490	Chr6B	11168422	11172994	+	11170708	1.0	0.999	collinear
gene:TraesCS6B02G016600	Chr6B	10137060	10142317	+	10139688	Chr6B	11251311	11256567	+	11253939	1.0	0.999	collinear
gene:TraesCS6B02G016700	Chr6B	10744852	10746514	-	10745683	Chr6B	11859268	11860931	-	11860099	1.0	0.998	collinear
gene:TraesCS6B02G016800	Chr6B	10747395	10751909	-	10749652	Chr6B	11861813	11866325	-	11864069	1.0	0.996	collinear
gene:TraesCS6B02G016900	Chr6B	10903690	10905165	+	10904427	Chr6B	12028882	12030330	-	12029606	0.981	0.97	collinear
gene:TraesCS6B02G017000	Chr6B	10926195	10928285	+	10927240	Chr6B	12020550	12022641	+	12021595	0.998	0.992	collinear
gene:TraesCS6B02G017100	Chr6B	10934559	10936034	-	10935296	Chr6B	12013428	12014903	+	12014165	1.0	0.986	collinear
gene:TraesCS6B02G017400	Chr6B	11173220	11174669	+	11173944	Chr6B	12563488	12564937	+	12564212	1.0	0.992	collinear
gene:TraesCS6B02G017500	Chr6B	11244847	11246731	-	11245789	Chr6B	12728940	12730805	-	12729872	0.989	0.979	collinear
gene:TraesCS6B02G017600	Chr6B	11257895	11261008	-	11259451	Chr6B	13156175	13158951	-	13157563	0.996	0.929	collinear
gene:TraesCS6B02G017700	Chr6B	11286117	11289669	-	11287893	Chr6B	13214399	13218184	-	13216291	0.992	0.944	collinear
gene:TraesCS6B02G017800	Chr6B	11298628	11299302	-	11298965	Chr6B	13221656	13222330	-	13221993	1.0	0.997	collinear
gene:TraesCS6B02G017900	Chr6B	11317464	11326092	-	11321778	Chr6B	13239990	13248120	-	13244055	0.99	0.977	collinear
gene:TraesCS6B02G018000	Chr6B	11408601	11409227	-	11408914	Chr6B	13347241	13347891	-	13347566	1.0	0.913	collinear
gene:TraesCS6B02G018100	Chr6B	11427868	11428770	-	11428319	Chr6B	13400902	13401784	-	13401343	0.989	0.915	collinear
gene:TraesCS6B02G018200	Chr6B	11469680	11470453	-	11470066	Chr6B	13429884	13430658	-	13430271	1.0	0.966	collinear
gene:TraesCS6B02G018300	Chr6B	11513863	11514513	-	11514188	Chr6B	13446259	13446909	-	13446584	1.0	0.976	collinear
gene:TraesCS6B02G018400	Chr6B	11520311	11525880	-	11523095	Chr6B	13452533	13458316	-	13455424	1.0	0.981	collinear
gene:TraesCS6B02G018500	Chr6B	11537907	11540117	+	11539012	Chr6B	13472728	13474940	+	13473834	1.0	0.995	collinear
gene:TraesCS6B02G018600	Chr6B	11540333	11542012	-	11541172	Chr6B	13475156	13476847	-	13476001	1.0	0.984	collinear
gene:TraesCS6B02G018700	Chr6B	11572059	11573488	-	11572773	Chr6B	13500445	13501878	-	13501161	0.99	0.977	collinear
gene:TraesCS6B02G018800	Chr6B	11574704	11578183	+	11576443	Chr6B	13503094	13506605	+	13504849	1.0	0.995	collinear
gene:TraesCS6B02G018900	Chr6B	11584758	11586346	-	11585552	Chr6B	13513017	13514605	-	13513811	1.0	0.995	collinear
gene:TraesCS6B02G019000	Chr6B	11592859	11593605	+	11593232	Chr6B	13520822	13521541	+	13521181	0.963	0.962	collinear
gene:TraesCS6B02G019200	Chr6B	11600271	11600858	+	11600564	Chr6B	13523311	13523898	+	13523604	1.0	1.0	collinear
gene:TraesCS6B02G019800	Chr6B	11988263	11988710	-	11988486	Chr6B	13703970	13704418	-	13704194	1.0	0.992	collinear
gene:TraesCS6B02G020100	Chr6B	12115521	12119099	-	12117310	Chr6B	13732203	13735791	-	13733997	0.999	0.992	collinear
gene:TraesCS6B02G020400	Chr6B	12631429	12634346	-	12632887	Chr6B	14271963	14274879	+	14273421	0.999	0.983	collinear
gene:TraesCS6B02G020500	Chr6B	12641159	12643123	+	12642141	Chr6B	14243212	14245099	-	14244155	0.973	0.951	collinear
gene:TraesCS6B02G020800	Chr6B	12659391	12663320	+	12661355	Chr6B	14389994	14393944	+	14391969	0.991	0.967	collinear
gene:TraesCS6B02G020900	Chr6B	12666214	12673718	+	12669966	Chr6B	14396841	14404098	+	14400469	0.99	0.98	collinear
gene:TraesCS6B02G021100	Chr6B	12731162	12731614	+	12731388	Chr6B	14482460	14482912	+	14482686	1.0	0.997	collinear
gene:TraesCS6B02G021205	Chr6B	12887830	12888525	+	12888177	Chr6B	15120264	15120960	-	15120612	1.0	0.961	collinear
gene:TraesCS6B02G021500	Chr6B	13440297	13441436	-	13440866	Chr6B	14750366	14751480	-	14750923	0.974	0.903	collinear
gene:TraesCS6B02G021900	Chr6B	13930319	13934113	-	13932216	Chr6B	15297177	15300972	-	15299074	1.0	0.994	collinear
gene:TraesCS6B02G022000	Chr6B	13949481	13951662	-	13950571	Chr6B	15313136	15315317	-	15314226	1.0	0.984	collinear
gene:TraesCS6B02G022100	Chr6B	13959902	13961457	+	13960679	Chr6B	15321976	15323531	+	15322753	1.0	0.974	collinear
gene:TraesCS6B02G022200	Chr6B	13969875	13971145	-	13970510	Chr6B	15331632	15332901	-	15332266	0.988	0.963	collinear
gene:TraesCS6B02G022300	Chr6B	13973930	13975699	-	13974814	Chr6B	15335686	15337452	-	15336569	1.0	0.996	collinear
gene:TraesCS6B02G022400	Chr6B	14093434	14095106	-	14094270	Chr6B	15432125	15433800	-	15432962	1.0	0.995	collinear
gene:TraesCS6B02G022500	Chr6B	14126103	14127816	+	14126959	Chr6B	15465028	15466742	+	15465885	1.0	0.998	collinear
gene:TraesCS6B02G022600	Chr6B	14164757	14166198	+	14165477	Chr6B	15501516	15502959	+	15502237	1.0	0.975	collinear
gene:TraesCS6B02G022700	Chr6B	14250483	14252072	-	14251277	Chr6B	15513929	15515425	-	15514677	0.937	0.921	collinear
gene:TraesCS6B02G022800	Chr6B	14294080	14300052	+	14297066	Chr6B	15540093	15546049	+	15543071	0.989	0.978	collinear
gene:TraesCS6B02G022900	Chr6B	14303201	14308037	+	14305619	Chr6B	15548729	15553519	+	15551124	0.985	0.982	collinear
gene:TraesCS6B02G023000	Chr6B	14311122	14312288	+	14311705	Chr6B	15556428	15557594	+	15557011	1.0	1.0	collinear
gene:TraesCS6B02G023100	Chr6B	14323460	14324997	+	14324228	Chr6B	15560337	15561874	+	15561105	1.0	0.995	collinear
gene:TraesCS6B02G023200	Chr6B	14330391	14331879	+	14331135	Chr6B	15576386	15577883	+	15577134	1.0	0.987	collinear
gene:TraesCS6B02G023300	Chr6B	14333374	14334800	+	14334087	Chr6B	15581355	15582781	+	15582068	1.0	0.991	collinear
gene:TraesCS6B02G023400	Chr6B	14340453	14341879	+	14341166	Chr6B	15588319	15589745	+	15589032	1.0	0.991	collinear
gene:TraesCS6B02G023500	Chr6B	14398711	14399250	-	14398980	Chr6B	15663592	15664131	-	15663861	1.0	0.974	collinear
gene:TraesCS6B02G023600	Chr6B	14453672	14455088	-	14454380	Chr6B	15756075	15757455	-	15756765	0.974	0.968	collinear
gene:TraesCS6B02G023700	Chr6B	14456486	14456868	-	14456677	Chr6B	15758845	15759227	-	15759036	1.0	0.987	collinear
gene:TraesCS6B02G023800	Chr6B	14461084	14461676	-	14461380	Chr6B	15763385	15763983	-	15763684	1.0	0.987	collinear
gene:TraesCS6B02G023900	Chr6B	14522066	14527173	-	14524619	Chr6B	15890216	15895317	-	15892766	0.969	0.967	collinear
gene:TraesCS6B02G024100	Chr6B	14549045	14549506	-	14549275	Chr6B	15923804	15924265	-	15924034	1.0	1.0	collinear
