gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS7D02G009300	Chr7D	4501472	4503395	-	4502433	Chr7D	4206645	4208568	+	4207606	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G009400	Chr7D	4515237	4518875	-	4517056	Chr7D	4191165	4194803	+	4192984	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G009500	Chr7D	4628883	4629524	+	4629203	Chr7D	4081475	4082116	-	4081795	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G009600	Chr7D	4631485	4642161	-	4636823	Chr7D	4068838	4079514	+	4074176	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G009700	Chr7D	4647462	4654744	-	4651103	Chr7D	4056347	4063629	+	4059988	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G009800	Chr7D	4705079	4707007	-	4706043	Chr7D	4004381	4006309	+	4005345	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G009900	Chr7D	4716843	4718206	-	4717524	Chr7D	3993339	3994702	+	3994020	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G010000	Chr7D	4792710	4797318	+	4795014	Chr7D	3914640	3918997	-	3916818	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G010100	Chr7D	4810269	4821103	-	4815686	Chr7D	3890952	3901688	+	3896320	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G010200	Chr7D	4877183	4879021	+	4878102	Chr7D	3833571	3835409	-	3834490	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G010300	Chr7D	4894793	4897817	-	4896305	Chr7D	3815086	3817799	+	3816442	0.912	0.912	rearrangement:Chr7D_block1
gene:TraesCS7D02G010400	Chr7D	4984740	4987387	+	4986063	Chr7D	3726793	3729440	-	3728116	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G010500	Chr7D	4988146	4995200	+	4991673	Chr7D	3718980	3726034	-	3722507	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G010600	Chr7D	4995325	4996477	-	4995901	Chr7D	3717981	3718855	+	3718418	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G010700	Chr7D	5007881	5013015	+	5010448	Chr7D	3701616	3706750	-	3704183	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G010800	Chr7D	5017487	5018495	+	5017991	Chr7D	3696411	3697419	-	3696915	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G010900	Chr7D	5024600	5026051	+	5025325	Chr7D	3688866	3690317	-	3689591	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G011000	Chr7D	5035955	5036752	-	5036353	Chr7D	3678433	3679230	+	3678831	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G011200	Chr7D	5079812	5083954	-	5081883	Chr7D	3631486	3635628	+	3633557	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G011300	Chr7D	5085709	5088878	+	5087293	Chr7D	3626562	3629731	-	3628146	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G011400	Chr7D	5091682	5093280	-	5092481	Chr7D	3622160	3623758	+	3622959	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G011600	Chr7D	5164729	5170165	-	5167447	Chr7D	3546081	3551517	+	3548799	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G011700	Chr7D	5172851	5178548	+	5175699	Chr7D	3537352	3543688	-	3540520	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G011800	Chr7D	5178740	5186034	-	5182387	Chr7D	3529866	3537160	+	3533513	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G011900	Chr7D	5187616	5188446	+	5188031	Chr7D	3527453	3528283	-	3527868	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G012000	Chr7D	5198154	5207120	-	5202637	Chr7D	3508779	3517745	+	3513262	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G012100	Chr7D	5301129	5301590	+	5301359	Chr7D	3415813	3416274	-	3416043	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G012200	Chr7D	5308062	5311351	+	5309706	Chr7D	3406070	3409359	-	3407714	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G012300	Chr7D	5325681	5326294	-	5325987	Chr7D	3391127	3391740	+	3391433	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G012400	Chr7D	5330809	5337313	+	5334061	Chr7D	3380120	3386612	-	3383366	0.996	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G012500	Chr7D	5350782	5352959	-	5351870	Chr7D	3364807	3366984	+	3365895	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G012600	Chr7D	5378317	5381809	-	5380063	Chr7D	3336628	3340120	+	3338374	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G012700	Chr7D	5387024	5391602	+	5389313	Chr7D	3326835	3331413	-	3329124	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G012800	Chr7D	5425484	5427286	+	5426385	Chr7D	3291871	3293673	-	3292772	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G012900	Chr7D	5444625	5449610	-	5447117	Chr7D	3269841	3274826	+	3272333	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013000	Chr7D	5459014	5464251	-	5461632	Chr7D	3255199	3260436	+	3257817	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013100	Chr7D	5483062	5487022	-	5485042	Chr7D	3233127	3237087	+	3235107	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013200	Chr7D	5510346	5518574	-	5514460	Chr7D	3202436	3210342	+	3206389	0.988	0.988	rearrangement:Chr7D_block1
gene:TraesCS7D02G013300	Chr7D	5634184	5636799	-	5635491	Chr7D	3084492	3087107	+	3085799	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013400	Chr7D	5645812	5648607	-	5647209	Chr7D	3072684	3075479	+	3074081	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013500	Chr7D	5736601	5737871	-	5737236	Chr7D	2983441	2984711	+	2984076	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013600	Chr7D	5784279	5788139	-	5786209	Chr7D	2921637	2925497	+	2923567	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013700	Chr7D	5833904	5835737	+	5834820	Chr7D	2874489	2876322	-	2875405	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013800	Chr7D	5980009	5980251	+	5980130	Chr7D	2730879	2731121	-	2731000	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013900	Chr7D	6010549	6016978	+	6013763	Chr7D	2694940	2701219	-	2698079	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014000	Chr7D	6098182	6102256	+	6100219	Chr7D	2609132	2613206	-	2611169	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014100	Chr7D	6352813	6353779	-	6353296	Chr7D	2359919	2360885	+	2360402	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014200	Chr7D	6376366	6379191	-	6377778	Chr7D	2334810	2337635	+	2336222	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014300	Chr7D	6387858	6390094	-	6388976	Chr7D	2323894	2326130	+	2325012	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014400	Chr7D	6399782	6400303	-	6400042	Chr7D	2313681	2314202	+	2313941	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014500	Chr7D	6437712	6438080	-	6437896	Chr7D	2276496	2276864	+	2276680	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014600	Chr7D	6445092	6445966	+	6445529	Chr7D	2268611	2269485	-	2269048	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014700	Chr7D	6469379	6471455	-	6470417	Chr7D	2237297	2239373	+	2238335	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014800	Chr7D	6471816	6478364	-	6475090	Chr7D	2230388	2236936	+	2233662	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G014900	Chr7D	6478543	6482812	+	6480677	Chr7D	2225940	2230209	-	2228074	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015000	Chr7D	6483046	6485989	+	6484517	Chr7D	2222763	2225706	-	2224234	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015100	Chr7D	6490876	6492702	+	6491789	Chr7D	2216050	2217876	-	2216963	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015200	Chr7D	6582129	6583993	+	6583061	Chr7D	2128492	2130356	-	2129424	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015300	Chr7D	6694051	6697001	-	6695526	Chr7D	2015600	2018550	+	2017075	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015400	Chr7D	6750285	6755068	+	6752676	Chr7D	1958636	1963418	-	1961027	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015500	Chr7D	6768821	6772564	-	6770692	Chr7D	1941510	1945253	+	1943381	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015600	Chr7D	6779666	6782779	+	6781222	Chr7D	1931295	1934408	-	1932851	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015700	Chr7D	6792780	6794679	-	6793729	Chr7D	1919395	1921294	+	1920344	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015800	Chr7D	6819152	6819385	+	6819268	Chr7D	1894937	1895170	-	1895053	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G015900	Chr7D	7070315	7070494	+	7070404	Chr7D	1630525	1630704	-	1630614	1.0	0.994	rearrangement:Chr7D_block1
gene:TraesCS7D02G016000	Chr7D	7072472	7072660	+	7072566	Chr7D	1628359	1628547	-	1628453	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G016100	Chr7D	7072218	7075089	-	7073653	Chr7D	1625930	1628801	+	1627365	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G016200	Chr7D	7077108	7079567	+	7078337	Chr7D	1621452	1623911	-	1622681	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G016300	Chr7D	7171203	7173625	+	7172414	Chr7D	1528208	1530630	-	1529419	1.0	1.0	rearrangement:Chr7D_block1
