gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS7D03G0000400	Chr7D	207994	212443	-	210218	Chr7D	1906707	1911156	-	1908931	1.0	1.0	collinear
gene:TraesCS7D03G0000500	Chr7D	242065	245782	+	243923	Chr7D	1940778	1944495	+	1942636	1.0	1.0	collinear
gene:TraesCS7D03G0000900	Chr7D	337014	337852	+	337433	Chr7D	2035618	2036456	+	2036037	1.0	1.0	collinear
gene:TraesCS7D03G0001000	Chr7D	365927	369790	-	367858	Chr7D	2064598	2068461	-	2066529	1.0	1.0	collinear
gene:TraesCS7D03G0001100	Chr7D	371892	373182	-	372537	Chr7D	2070563	2071853	-	2071208	1.0	1.0	collinear
gene:TraesCS7D03G0001400	Chr7D	478186	482086	-	480136	Chr7D	2176859	2180759	-	2178809	1.0	1.0	collinear
gene:TraesCS7D03G0001900	Chr7D	706058	709008	-	707533	Chr7D	2404635	2407586	-	2406110	1.0	0.989	collinear
gene:TraesCS7D03G0002100	Chr7D	995282	1001481	-	998381	Chr7D	2693272	2699471	-	2696371	1.0	1.0	collinear
gene:TraesCS7D03G0002300	Chr7D	1028545	1032002	-	1030273	Chr7D	2726567	2730024	-	2728295	1.0	1.0	collinear
gene:TraesCS7D03G0002600	Chr7D	1089491	1090678	-	1090084	Chr7D	2787527	2788714	-	2788120	1.0	1.0	collinear
gene:TraesCS7D03G0002800	Chr7D	1101311	1104311	-	1102811	Chr7D	2799351	2802351	-	2800851	1.0	1.0	collinear
gene:TraesCS7D03G0002900	Chr7D	1138064	1151035	-	1144549	Chr7D	2836100	2849071	-	2842585	1.0	1.0	collinear
gene:TraesCS7D03G0003200	Chr7D	1197663	1199279	-	1198471	Chr7D	2895716	2897332	-	2896524	1.0	1.0	collinear
gene:TraesCS7D03G0003900	Chr7D	1268276	1269780	-	1269028	Chr7D	2966330	2967834	-	2967082	1.0	1.0	collinear
gene:TraesCS7D03G0004000	Chr7D	1270782	1275797	-	1273289	Chr7D	2968836	2973851	-	2971343	1.0	1.0	collinear
gene:TraesCS7D03G0004300	Chr7D	1318295	1332709	+	1325502	Chr7D	3016349	3030764	+	3023556	1.0	1.0	collinear
gene:TraesCS7D03G0004400	Chr7D	1335304	1336512	+	1335908	Chr7D	3033359	3034567	+	3033963	1.0	1.0	collinear
gene:TraesCS7D03G0004500	Chr7D	1367440	1372889	+	1370164	Chr7D	3065497	3070952	+	3068224	1.0	1.0	collinear
gene:TraesCS7D03G0004600	Chr7D	1423297	1428624	-	1425960	Chr7D	3121364	3126691	-	3124027	1.0	1.0	collinear
gene:TraesCS7D03G0004700	Chr7D	1568149	1569787	+	1568968	Chr7D	3267201	3268839	+	3268020	1.0	1.0	collinear
gene:TraesCS7D03G0005200	Chr7D	1622734	1623927	-	1623330	Chr7D	3321786	3322979	-	3322382	1.0	1.0	collinear
gene:TraesCS7D03G0005300	Chr7D	1630150	1631499	-	1630824	Chr7D	3329202	3330551	-	3329876	1.0	1.0	collinear
gene:TraesCS7D03G0005400	Chr7D	1638146	1638877	-	1638511	Chr7D	3337198	3337929	-	3337563	1.0	1.0	collinear
gene:TraesCS7D03G0005500	Chr7D	1648975	1654512	-	1651743	Chr7D	3348023	3353560	-	3350791	1.0	1.0	collinear
gene:TraesCS7D03G0005800	Chr7D	1673923	1675253	+	1674588	Chr7D	3372971	3374301	+	3373636	1.0	1.0	collinear
gene:TraesCS7D03G0005900	Chr7D	1812284	1819521	+	1815902	Chr7D	3511120	3518359	+	3514739	1.0	1.0	collinear
gene:TraesCS7D03G0006000	Chr7D	1859225	1861790	-	1860507	Chr7D	3558066	3560631	-	3559348	1.0	1.0	collinear
gene:TraesCS7D03G0007000	Chr7D	2228806	2234143	+	2231474	Chr7D	3924636	3929973	+	3927304	1.0	1.0	collinear
gene:TraesCS7D03G0007200	Chr7D	2250873	2256744	+	2253808	Chr7D	3946412	3952283	+	3949347	1.0	1.0	collinear
gene:TraesCS7D03G0007300	Chr7D	2256864	2262070	-	2259467	Chr7D	3952403	3957609	-	3955006	1.0	1.0	collinear
gene:TraesCS7D03G0007400	Chr7D	2264975	2273161	+	2269068	Chr7D	3960514	3968700	+	3964607	1.0	1.0	collinear
gene:TraesCS7D03G0007600	Chr7D	2278478	2284668	-	2281573	Chr7D	3974017	3980149	-	3977083	1.0	1.0	collinear
gene:TraesCS7D03G0007800	Chr7D	2290415	2291827	-	2291121	Chr7D	3985705	3987117	-	3986411	1.0	1.0	collinear
gene:TraesCS7D03G0007900	Chr7D	2327893	2330761	-	2329327	Chr7D	4022889	4025789	-	4024339	1.0	0.988	collinear
gene:TraesCS7D03G0008100	Chr7D	2339553	2341226	-	2340389	Chr7D	4034333	4036006	-	4035169	1.0	1.0	collinear
gene:TraesCS7D03G0008300	Chr7D	2344023	2345195	+	2344609	Chr7D	4038803	4039975	+	4039389	1.0	1.0	collinear
gene:TraesCS7D03G0008400	Chr7D	2379429	2390488	-	2384958	Chr7D	4074037	4084864	-	4079450	1.0	1.0	collinear
gene:TraesCS7D03G0008800	Chr7D	2434315	2435737	+	2435026	Chr7D	4127779	4129201	+	4128490	1.0	1.0	collinear
gene:TraesCS7D03G0009200	Chr7D	2527421	2532947	-	2530184	Chr7D	4217024	4222550	-	4219787	1.0	1.0	collinear
gene:TraesCS7D03G0009300	Chr7D	2533886	2537181	-	2535533	Chr7D	4223489	4226784	-	4225136	1.0	1.0	collinear
gene:TraesCS7D03G0009400	Chr7D	2540503	2541469	+	2540986	Chr7D	4228987	4229953	+	4229470	1.0	1.0	collinear
gene:TraesCS7D03G0009500	Chr7D	2542055	2546243	-	2544149	Chr7D	4230539	4234727	-	4232633	1.0	1.0	collinear
gene:TraesCS7D03G0009700	Chr7D	2616995	2622421	+	2619708	Chr7D	4355797	4361223	+	4358510	1.0	1.0	collinear
gene:TraesCS7D03G0010000	Chr7D	2635314	2645413	+	2640363	Chr7D	4374116	4384215	+	4379165	1.0	1.0	collinear
gene:TraesCS7D03G0010100	Chr7D	2645699	2651710	-	2648704	Chr7D	4384501	4390512	-	4387506	1.0	1.0	collinear
gene:TraesCS7D03G0010300	Chr7D	2699940	2703571	+	2701755	Chr7D	4438223	4441854	+	4440038	1.0	1.0	collinear
gene:TraesCS7D03G0010400	Chr7D	2719052	2723210	+	2721131	Chr7D	4457335	4461493	+	4459414	1.0	1.0	collinear
gene:TraesCS7D03G0010500	Chr7D	2732001	2735374	-	2733687	Chr7D	4470159	4473532	-	4471845	1.0	1.0	collinear
gene:TraesCS7D03G0011000	Chr7D	2812476	2817119	-	2814797	Chr7D	4550365	4555008	-	4552686	1.0	1.0	collinear
gene:TraesCS7D03G0011100	Chr7D	2820284	2820931	-	2820607	Chr7D	4558173	4558820	-	4558496	1.0	1.0	collinear
gene:TraesCS7D03G0011300	Chr7D	2839717	2842723	-	2841220	Chr7D	4577070	4580076	-	4578573	1.0	1.0	collinear
gene:TraesCS7D03G0011700	Chr7D	2886179	2887647	-	2886913	Chr7D	4623046	4624514	-	4623780	1.0	1.0	collinear
gene:TraesCS7D03G0011900	Chr7D	2926331	2932062	-	2929196	Chr7D	4663017	4668748	-	4665882	1.0	1.0	collinear
gene:TraesCS7D03G0012000	Chr7D	2970217	2974321	+	2972269	Chr7D	4706407	4710511	+	4708459	1.0	1.0	collinear
gene:TraesCS7D03G0012800	Chr7D	3066939	3070686	-	3068812	Chr7D	4801140	4804887	-	4803013	1.0	1.0	collinear
gene:TraesCS7D03G0012900	Chr7D	3139649	3146957	+	3143303	Chr7D	4872921	4880229	+	4876575	1.0	1.0	collinear
gene:TraesCS7D03G0013000	Chr7D	3150713	3153119	+	3151916	Chr7D	4883985	4886391	+	4885188	1.0	1.0	collinear
gene:TraesCS7D03G0013200	Chr7D	3185961	3190001	+	3187981	Chr7D	4918926	4922966	+	4920946	1.0	1.0	collinear
gene:TraesCS7D03G0013400	Chr7D	3203082	3205448	-	3204265	Chr7D	4936047	4937777	-	4936912	0.957	0.957	collinear
gene:TraesCS7D03G0013600	Chr7D	3217753	3219522	-	3218637	Chr7D	4949856	4951625	-	4950740	1.0	1.0	collinear
gene:TraesCS7D03G0013800	Chr7D	3222772	3225124	-	3223948	Chr7D	4954623	4956975	-	4955799	1.0	1.0	collinear
gene:TraesCS7D03G0013900	Chr7D	3403396	3431263	-	3417329	Chr7D	5135712	5163579	-	5149645	1.0	1.0	collinear
gene:TraesCS7D03G0014200	Chr7D	3490709	3514797	+	3502753	Chr7D	5222757	5246845	+	5234801	1.0	1.0	collinear
gene:TraesCS7D03G0014700	Chr7D	3623478	3625037	-	3624257	Chr7D	5354451	5356010	-	5355230	1.0	1.0	collinear
gene:TraesCS7D03G0015500	Chr7D	3814265	3821334	+	3817799	Chr7D	5543565	5550637	+	5547101	1.0	0.999	collinear
gene:TraesCS7D03G0015700	Chr7D	3924287	3927124	-	3925705	Chr7D	5653600	5656437	-	5655018	1.0	1.0	collinear
gene:TraesCS7D03G0016100	Chr7D	3956593	3957321	+	3956957	Chr7D	5685949	5686677	+	5686313	1.0	1.0	collinear
gene:TraesCS7D03G0016200	Chr7D	3958511	3968258	+	3963384	Chr7D	5687867	5697614	+	5692740	1.0	1.0	collinear
gene:TraesCS7D03G0016300	Chr7D	3971246	3972943	+	3972094	Chr7D	5700603	5702300	+	5701451	1.0	1.0	collinear
gene:TraesCS7D03G0016400	Chr7D	3971969	3972325	-	3972147	Chr7D	5701326	5701682	-	5701504	1.0	1.0	collinear
gene:TraesCS7D03G0016500	Chr7D	4003430	4014546	-	4008988	Chr7D	5732869	5743985	-	5738427	1.0	1.0	collinear
gene:TraesCS7D03G0016900	Chr7D	4058938	4061845	+	4060391	Chr7D	5788376	5791283	+	5789829	1.0	1.0	collinear
gene:TraesCS7D03G0017000	Chr7D	4062084	4064426	+	4063255	Chr7D	5791522	5793864	+	5792693	1.0	1.0	collinear
gene:TraesCS7D03G0017600	Chr7D	4100732	4112904	-	4106818	Chr7D	5830177	5842349	-	5836263	1.0	1.0	collinear
gene:TraesCS7D03G0017700	Chr7D	4113773	4130569	+	4122171	Chr7D	5843218	5860026	+	5851622	1.0	1.0	collinear
gene:TraesCS7D03G0018000	Chr7D	4152973	4155247	+	4154110	Chr7D	5882431	5884705	+	5883568	1.0	1.0	collinear
gene:TraesCS7D03G0018100	Chr7D	4155984	4167183	-	4161583	Chr7D	5885442	5896641	-	5891041	1.0	1.0	collinear
gene:TraesCS7D03G0018600	Chr7D	4227872	4231741	-	4229806	Chr7D	5957330	5961199	-	5959264	1.0	1.0	collinear
gene:TraesCS7D03G0019200	Chr7D	4324503	4325491	+	4324997	Chr7D	6057133	6058121	+	6057627	1.0	1.0	collinear
gene:TraesCS7D03G0019300	Chr7D	4373494	4379132	-	4376313	Chr7D	6106094	6111827	-	6108960	0.999	0.994	collinear
gene:TraesCS7D03G0019500	Chr7D	4380371	4385812	-	4383091	Chr7D	6113019	6118460	-	6115739	1.0	1.0	collinear
gene:TraesCS7D03G0019600	Chr7D	4385864	4387865	+	4386864	Chr7D	6118512	6120513	+	6119512	1.0	1.0	collinear
gene:TraesCS7D03G0019800	Chr7D	4393431	4397150	-	4395290	Chr7D	6126079	6129798	-	6127938	1.0	1.0	collinear
gene:TraesCS7D03G0020000	Chr7D	4439657	4444783	-	4442220	Chr7D	6172305	6177431	-	6174868	1.0	1.0	collinear
gene:TraesCS7D03G0020100	Chr7D	4565258	4568974	-	4567116	Chr7D	6298037	6301753	-	6299895	1.0	1.0	collinear
gene:TraesCS7D03G0020400	Chr7D	4634138	4637358	-	4635748	Chr7D	6366326	6369546	-	6367936	1.0	1.0	collinear
gene:TraesCS7D03G0020600	Chr7D	4654978	4659334	-	4657156	Chr7D	6387168	6391524	-	6389346	1.0	1.0	collinear
